[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	34141.06164668288	0.0	0.0
-1.3529411764705883	16939.515084625466	0.0	0.0
-1.2941176470588234	32368.48535639382	0.0	0.0
-1.2352941176470589	84066.1569000814	0.0	0.0
-1.176470588235294	104947.07961444135	0.0	0.0
-1.1176470588235294	88918.72538468326	0.0	286150.78739564033
-1.0588235294117647	141541.29649547525	0.0	255818.14739355812
-1.0	290535.7636681245	0.0	416652.3249681877
-0.9411764705882353	551019.2891048746	194129.90003549258	0.0
-0.8823529411764706	760568.8944561711	0.0	0.0
-0.8235294117647058	1781320.8280914512	375698.54598328593	535748.0425999705
-0.7647058823529412	3496050.598218989	0.0	3134770.712658992
-0.7058823529411765	5522512.951032421	0.0	2910784.3682782347
-0.6470588235294118	11242216.152241083	394194.55188044056	5867005.876623612
-0.5882352941176471	20517434.388318356	1226436.8243119046	5520140.716100656
-0.5294117647058824	39363256.119462825	1221673.0063293825	12953594.330022639
-0.47058823529411764	65773299.4522074	3618956.4486612733	16968025.2255941
-0.4117647058823529	123152560.18115892	6475631.841294558	39620013.90222115
-0.3529411764705882	261023625.60003605	27790522.083303634	71790603.25819139
-0.2941176470588235	607796477.4172307	134038335.46981433	212281158.42380857
-0.23529411764705876	1565184373.596683	661370964.4567645	784134100.3300961
-0.17647058823529405	4245731814.3801765	2957926789.774931	2707855722.3681636
-0.11764705882352944	10592241297.699924	10380165628.785887	8873304589.014177
-0.05882352941176483	20666751328.490524	24888906050.359093	24103495289.546165
-1.1102230246251565e-16	26885736963.27196	33210406900.732033	35744732252.5684
0.05882352941176461	21648139825.767536	22925693499.111423	21023878372.507065
0.11764705882352933	11519944296.943182	9630507096.97232	7723699823.992215
0.17647058823529405	4774850164.277639	3200927019.342949	2841717749.291074
0.23529411764705876	1853881683.402738	1060362643.9586066	1176006546.9589312
0.2941176470588235	791923513.1613269	401945174.9248149	530445408.7808945
0.3529411764705882	393939016.08233887	180452330.18119094	289214714.8294548
0.4117647058823529	217356334.41366535	88967004.96626958	158340779.89190996
0.47058823529411764	137778824.01665407	54970123.55311805	107573512.96378317
0.5294117647058822	90891419.09113061	32423297.18427383	68459416.46692443
0.588235294117647	55987681.89436975	22901983.422011737	46305363.51677519
0.6470588235294117	35643912.507330626	14151274.588989053	40360532.2427767
0.7058823529411764	25705581.142552376	10321360.900695905	26418918.326676816
0.7647058823529411	17060823.240659043	8616384.052845689	28266040.849125598
0.8235294117647058	10290051.12382808	5807203.185729209	14743095.708703041
0.8823529411764706	6648089.781951738	4243907.718318587	12609771.078962358
0.9411764705882353	4723782.148257826	2450260.7694322783	7870869.411854819
1.0	2095094.4287335959	1296725.0244554128	3989041.177023324
1.0588235294117647	1942216.2830526792	1403074.9840219016	1475617.671615576
1.1176470588235294	1391851.166474949	932672.3287888648	3207362.0346421036
1.1764705882352942	1343759.320584994	570710.5071327116	278427.5536417486
1.2352941176470589	764838.2946354686	342518.62998729065	312695.4544586698
1.2941176470588234	578923.4748446918	644251.2760670623	0.0
1.352941176470588	369394.08889277984	0.0	0.0
1.4117647058823528	293122.21297922253	0.0	0.0
1.4705882352941175	77819.97495900629	0.0	0.0
