Y Std	X Center	Count	Y Mean	X Mean	Y Median	Y Lower Quartile	Y Upper Quartile
nan	3.6216678344652173	0	nan	nan	nan	nan	nan
nan	3.660883520739727	0	nan	nan	nan	nan	nan
0.2728808008342711	3.700099207014237	1024	0.3214509587648987	3.7047649734939654	0.32101779592643936	0.21987303375965833	0.42259572093167974
0.36468655627796165	3.7393148932887468	768	-0.3622768864257755	3.7490643938642854	-0.44139821340301744	-0.764076946391155	0.11864450051684593
0.40040188160378115	3.778530579563257	1792	-0.26994586858118136	3.7857625154756436	-0.3407088909668822	-0.5254979362345313	0.15003575943384378
0.5639662979981442	3.8177462658377666	4096	-0.14374204451915262	3.8168257812795057	-0.11495650614357816	-0.23661986318480124	0.055691031142670044
0.7000514964678398	3.856961952112276	6912	0.026235649687061696	3.856589950276052	-0.012438172567549964	-0.4832594846077321	0.7110842276154362
0.5447591024187907	3.896177638386786	7424	0.15577863348587023	3.8985474431213842	0.2808177270504224	-0.212362503434953	0.42224712542109094
0.6037749583488095	3.9353933246612955	6144	-0.0730544415015604	3.935045906366708	-0.0803623749956004	-0.32971207583008655	0.14888903800571393
0.6042624702892451	3.9746090109358057	7168	-0.08615284183847496	3.974988324316413	-0.07062176608392218	-0.47471356121657293	0.27522946274880794
0.48379511023425553	4.013824697210316	10752	0.08070209093323812	4.017662828494572	0.10651699599074521	-0.1421602243429207	0.36301664802933464
0.4606046218998645	4.053040383484825	14336	-0.1280780593746965	4.052273685559862	-0.06846248313680547	-0.2896435164784607	0.1411834769879562
0.46204843320653766	4.092256069759335	14080	0.020877901863320388	4.09249065014388	0.02113460147517461	-0.2787382256581505	0.28176049362778066
0.40844724196145515	4.131471756033845	15616	0.06895899091071116	4.132355610286835	0.017211246336038325	-0.18686706689982022	0.32610532438188644
0.4517639069487748	4.170687442308354	23040	0.034738379750456655	4.171880506399841	0.05058587966505088	-0.13805558125356135	0.22526660647201519
0.38751684770966105	4.209903128582864	52480	0.021390399598270604	4.211919535265548	0.05452093063968198	-0.13081434962881083	0.20935221124980247
0.31871883421740504	4.249118814857374	76544	0.01863310975282884	4.250701965795056	0.03759372542273717	-0.13719146204600235	0.1806037523921633
0.33107517847948487	4.288334501131884	84736	-0.034345767674493786	4.289180680939482	-0.010921510864489078	-0.14833665298607862	0.11870715685481104
0.3133018575376053	4.327550187406394	106496	0.008821843424099949	4.328687940097868	-0.0010157637446129083	-0.14096250075519207	0.14564999306673287
0.26982263428767894	4.366765873680904	99840	0.008721886455942442	4.366840706112136	0.015132043720250473	-0.11522410022822756	0.13089299449495642
0.2513993794075049	4.405981559955413	111360	0.004868876858663587	4.406462515023292	0.026806184170649037	-0.10737536463380074	0.11927016829961758
0.2419282899260515	4.445197246229924	110080	-0.018452919838556594	4.445064303543067	-0.007959005006521021	-0.10765837791793322	0.1116856313332333
0.24412087733827437	4.4844129325044335	108800	-0.02352647748916891	4.484112321481031	-0.0015684032736356472	-0.11686597032581499	0.09211604472404746
0.20033084884133803	4.523628618778943	106752	-0.019764067932815883	4.523006630114703	-0.002310832427566477	-0.12127307118479803	0.09123414771736593
0.20651734627362361	4.562844305053453	103936	-0.028878287075187196	4.562130409736007	-0.013763682722864032	-0.10077913493562107	0.0765019789620296
0.16945950825192432	4.6020599913279625	101376	-0.015868443768688515	4.602112582820774	0.0051713560001467145	-0.08100420544593345	0.07484629763457404
0.12730872784275485	4.641275677602472	92928	0.0028573794160492833	4.64110344513152	0.0032086162586053577	-0.07511726992723845	0.08088473655518856
0.13079944517397704	4.680491363876982	74752	-0.010620988660887351	4.678973010024155	-0.01967232692247988	-0.08710857232882575	0.05632553833386539
0.10884644111669292	4.7197070501514915	62976	-0.010804016112300743	4.7206905495063864	-0.010895355330079444	-0.06151802951767893	0.0492956717958832
0.08939001173788082	4.758922736426001	56576	0.004848932825869902	4.7595147356615355	0.00712214690481353	-0.04484740806418143	0.05429805096325291
0.07471150508533762	4.798138422700512	72192	-0.0007678827533206304	4.800491294110416	0.0010493655505139743	-0.04553144292763012	0.043048076892019206
0.07697411166702416	4.837354108975021	61952	-0.008834486782948923	4.8366322199635645	-0.0016086328772153356	-0.05107383632622353	0.040395747922037366
0.05731648668652078	4.876569795249531	69888	0.0038387146744563137	4.8769880132772245	0.004959500412711688	-0.030133378588050926	0.03858477177566098
0.05122027363344945	4.915785481524041	76800	-0.0018090925313211728	4.915499147725734	-0.004114520993074406	-0.03625898329444216	0.029429941144940963
0.0444825432074553	4.955001167798551	78848	-0.002746312205831625	4.95471573347666	-0.0032145173143633774	-0.03505263173710407	0.02576396377868904
0.0455289238460501	4.994216854073061	63488	0.0009280593995622317	4.993920624162382	0.0025081514727758178	-0.03126624712396574	0.03273868213750741
0.03767822856899045	5.033432540347571	84736	0.0023182044445300256	5.033952057669102	0.0029586433321808856	-0.020935383526310424	0.024669970093539058
0.03734847738881158	5.07264822662208	73728	0.00256985099118018	5.072927348721253	0.0017381879416647	-0.02413319120698431	0.030621633746626246
0.035922424028480705	5.11186391289659	64256	-0.0007595796127103764	5.1120545005291005	0.0008420101615622859	-0.024739957373871125	0.022300749301517764
0.03611095929684267	5.1510795991711	62208	-4.917349966269837e-05	5.151023276831642	-0.0014933177504543765	-0.022911911542693883	0.024324380243198725
0.03109348116632843	5.190295285445609	58880	-0.0004587184529791041	5.189942743276183	-0.00037089697824209254	-0.022285386095888707	0.022792802485716038
0.030249241364714758	5.229510971720119	42752	0.002270622941463075	5.229735927759754	-0.00012333206144842543	-0.019889990904533607	0.02241812661526947
0.051475626885238414	5.268726657994629	37376	0.004415958733208991	5.26662524957198	0.0027946207534779465	-0.018647492946278998	0.024641502223333053
0.028315828137870667	5.307942344269139	24320	0.0021369177803787806	5.3062698133840165	0.004017968197806581	-0.015647524968264354	0.018284377329860282
0.032832961353142676	5.347158030543649	15360	-0.0018173099714434001	5.346117769799749	0.0024483013312303955	-0.016443109475187612	0.0167801580797161
0.03296311607076397	5.3863737168181585	17664	-0.007021124456860599	5.385134867351003	-0.007465537031952093	-0.023062217533050194	0.013352504381434246
0.031013912127387064	5.425589403092668	11008	0.0027199122470768127	5.423344678422248	0.005710997805251834	-0.0146574944355602	0.02069619028618151
0.01698330446720507	5.464805089367179	4608	-0.0012162809287904394	5.461005131648723	0.003684906446735269	-0.013713904101640757	0.008878195854536322
0.020330433783735703	5.504020775641688	2560	0.012037579220698019	5.493639887321219	0.012103468660391763	-0.010404097779042915	0.03092284137176997
0.02967221848952189	5.543236461916198	1024	0.0038179228951036506	5.539084952273342	0.009424730422880508	-0.018389936627449116	0.031632589945433276
nan	5.582452148190708	0	nan	nan	nan	nan	nan
