X Mean	Y Upper Quartile	X Center	Y Lower Quartile	Y Mean	Y Std	Y Median	Count
3.6223830539508888	667.5328233880264	3.6216678344652173	-444.77629198805244	193.54255038083434	1211.1193010906422	-37.80795872374438	292
3.662607794963857	655.4100345759714	3.660883520739727	-707.4953207746792	115.15184126398275	1437.8493745939784	11.092365579573269	368
3.7015083819756307	534.5390879651386	3.700099207014237	-721.9390289430621	26.574179915119096	1434.3731718611104	-21.37709001541134	516
3.7394183791759077	993.6411749623426	3.7393148932887468	-622.1466306497359	158.79437755495164	1566.0189410585879	38.0336655735191	588
3.7778513991819063	1074.0802516171752	3.778530579563257	-501.5400081045964	307.8583619347642	1507.1978319866107	77.08205420267976	828
3.818021267758981	778.4098044072043	3.8177462658377666	-364.69697723383524	182.5664097395026	1268.7712808576937	122.86742590333915	1064
3.857198943076313	860.9584827379895	3.856961952112276	-451.3726978233499	176.11687654739697	1324.4181044079921	137.049910240401	1396
3.8965406042713733	1020.8165349254568	3.896177638386786	-303.83581249023064	443.9013336253449	1298.41580162084	235.51500757459507	1564
3.9360809901834983	871.2347890740004	3.9353933246612955	-501.0549744418545	270.0130147044264	1418.4984160428219	128.82960652362954	2032
3.975113073547049	990.7248248929009	3.9746090109358057	-351.0711888208896	357.4517963428526	1434.4879299224144	144.91097010911108	2288
4.015094611815286	891.6511919589489	4.013824697210316	-344.1707038153727	326.7636726164241	1331.23028308401	91.75278494784834	2928
4.05372735046158	686.0112365675277	4.053040383484825	-336.171330846797	256.36854189857775	1169.4645800316	106.84921940175059	3620
4.093214658304073	609.1879172052361	4.092256069759335	-334.7892266960673	210.43138058738253	1072.849666652585	89.55120951189352	4928
4.132610472905317	639.4292831298508	4.131471756033845	-292.8865534834149	226.8859873645266	1087.8589230253176	101.95876636681714	7180
4.171731931530164	528.9307765786307	4.170687442308354	-244.39008624300368	207.14789186621513	917.39825966326	68.74060721211026	9964
4.211427474615275	485.73234166238353	4.209903128582864	-265.42196585006604	169.42549587323475	931.6589073884016	60.47835175468208	14704
4.250022826480972	464.46686529032104	4.249118814857374	-226.51183673479682	199.8981599841132	865.4544941636532	71.42769184538095	19544
4.28886996152711	464.6767902105148	4.288334501131884	-220.5646048325516	191.94581287286536	847.4445734813593	64.55734616658162	25288
4.327907121356706	438.68851733609335	4.327550187406394	-206.83521796545574	203.23868711134588	816.8753282959074	71.86390658853634	30596
4.366935205454432	422.1230203494806	4.366765873680904	-194.43838855400554	195.34110200089248	772.4553858387013	75.6338050266815	34728
4.406317464401638	399.4473561067125	4.405981559955413	-181.006633734748	193.86932519825703	774.9830068282845	65.55107353359307	36940
4.445309700943686	372.58157046436463	4.445197246229924	-168.12522598659598	187.7479265819006	733.9996028514263	59.385828319865595	40000
4.4842736145961615	346.7850240222688	4.4844129325044335	-178.55003671700433	169.95583855254034	714.4148317374671	51.4269705339475	40748
4.523612800868365	335.5552713774914	4.523628618778943	-163.7695578344128	173.7869069087201	692.6665553725649	59.350764268771854	40392
4.562534753942711	310.0455185688946	4.562844305053453	-158.52548709814073	164.5440047172694	685.0349365453034	44.60957417051941	40376
