X Mean	Y Upper Quartile	Y Median	Y Mean	X Center	Y Lower Quartile	Count	Y Std
2.8101355989457306	6124.8685715332695	5613.06170100909	5769.078170180117	2.8075630150895257	5276.793991816089	226	659.132670656518
2.8682132183063027	6206.494545174819	5751.299023737329	5884.244354164183	2.8663865445012906	5360.218028478403	347	707.2949447846024
2.9256567269572185	6313.530686826662	5767.087053425883	5911.282032802696	2.925210073913055	5374.682891517448	439	702.3160116330637
2.9857965646050517	6629.92648074275	5949.601912188129	6147.263044028105	2.9840336033248196	5456.076936942233	542	918.5630050165455
3.0433189596141115	6685.0544767729025	6017.184067381927	6205.405354428896	3.0428571327365845	5479.728006347695	733	949.6420284285148
3.10347828381799	6821.164253191497	6115.783004167355	6308.545865886076	3.1016806621483495	5508.420699138127	984	1056.1414888350282
3.162289255906734	7054.42283911093	6154.548026876559	6452.779604303238	3.160504191560114	5524.107471552161	1204	1204.833066538949
3.2197189309548304	7229.861290019659	6222.477233566972	6550.429257950602	3.2193277209718785	5515.013077775745	1559	1348.6634358467863
3.2790939974717532	7398.032098910984	6282.257399781486	6674.441799743306	3.2781512503836434	5596.5184860386335	2026	1407.1192334125974
3.338053236358559	7530.314168516322	6325.394091072365	6766.036887057683	3.3369747797954084	5646.483638631027	2608	1488.5700189304337
3.397086474387812	7589.346338217618	6370.145907231175	6851.678375682698	3.395798309207173	5743.234829538704	3344	1552.4523556208705
3.4559608827277826	7789.399195081116	6469.057264447	7030.333340441838	3.4546218386189373	5844.431029483257	4241	1683.9544901727218
3.5144545472008826	7866.80852800076	6592.229626194461	7133.592439202412	3.5134453680307023	5969.583959157646	5315	1669.4656820839646
3.5735601219013104	7858.493695764451	6690.070373677542	7225.439780284783	3.5722688974424672	6119.10991236047	6747	1646.4622577497105
3.632370947107012	7795.652465510158	6831.750491059825	7345.2060228037135	3.6310924268542317	6270.389582627893	8775	1667.8686463518184
3.6911001320846526	7765.704154118044	6966.8448185947655	7380.271408100829	3.689915956265996	6419.661358766656	11238	1533.7573354101273
3.749968467414037	7831.095315228627	7117.10955153053	7456.046209743416	3.748739485677761	6589.962019928909	14495	1418.4290588267672
3.8087373001878753	7956.427286565891	7280.807938154762	7547.403907117738	3.807563015089526	6764.497801648169	18715	1274.25858107701
3.867533296042323	8111.905163804133	7445.30318805257	7659.463986710214	3.8663865445012906	6935.156405284788	23921	1159.008966800133
3.9261544135239546	8269.832102243441	7619.788566873688	7796.0836091626325	3.925210073913055	7112.405516969418	29721	1051.5697784668298
3.9849385837856524	8404.3054163359	7770.11669814219	7935.000762268684	3.9840336033248196	7282.145309975887	36041	993.5687383238684
4.043274949058632	8546.116477885653	7933.619240802522	8077.418668070505	4.042857132736584	7443.733982317299	40390	949.5834101835335
4.101779373638637	8650.46476650021	8062.891359358938	8190.012897907873	4.1016806621483495	7584.813528895352	42438	914.3958047700165
4.16018866449639	8724.331514974288	8156.588496575612	8264.868147972518	4.160504191560114	7674.355547128893	41543	874.818845885809
4.218853516155912	8755.115852798135	8206.88128998812	8299.099150999662	4.219327720971879	7721.231501229699	37968	838.3246308230908
4.27798999321209	8703.665884630414	8161.736481439169	8269.44022830666	4.278151250383644	7729.042359540666	35312	792.1523729648578
4.337243594188028	8571.710027156947	8120.32223388097	8207.179644178024	4.336974779795408	7736.984815372801	35231	702.2032043697565
4.396383221739343	8497.19351964057	8115.670197835947	8173.4006047432395	4.395798309207173	7771.237536963108	37772	604.5368844597141
4.455374507707455	8481.890811525236	8136.067051688851	8174.137248757668	4.454621838618937	7814.4294313146265	43173	539.2605236179813
4.514142065565459	8491.563505011802	8172.190995018776	8196.704737920325	4.513445368030702	7865.529189254505	48118	489.7346696456492
4.5728476720241105	8487.153265930887	8181.448563406215	8205.78440156761	4.572268897442467	7894.1521574225435	54338	462.84173274778817
4.631752087189565	8494.56505390113	8216.15975368107	8235.32535638925	4.631092426854232	7951.162298679408	61526	423.88875323634795
4.689627684304488	8523.025164295097	8265.329049143067	8280.30188094077	4.689915956265997	8018.199608137753	64814	401.89753813991
4.748111025127839	8573.904792801393	8323.858144275557	8335.722028199501	4.748739485677762	8085.8278227939445	58039	390.53748763690726
4.80668015074855	8610.924196211929	8361.308432628164	8374.192422027396	4.807563015089526	8123.267966590613	49444	395.8331910449375
4.865746464123057	8628.109959281985	8396.747856624375	8407.43995671758	4.866386544501291	8173.94477848341	43911	371.71607405840706
4.923435763427006	8696.391812712991	8461.100843498265	8474.599390164232	4.925210073913055	8241.09733408066	34078	374.83886965135724
4.9817660525225955	8744.693394913218	8525.19540736308	8538.484311788576	4.98403360332482	8313.936695148079	22999	371.9665771982902
5.0419644268628545	8774.194921095615	8554.276403481723	8563.066751567703	5.042857132736584	8335.06444708614	15948	366.970858471199
5.100554208998144	8807.255515879804	8581.16782674431	8597.249979007085	5.1016806621483495	8373.197630121058	13301	361.51710532812825
5.156234474491474	8907.3793462406	8689.296913819242	8728.53392407511	5.160504191560115	8495.086185959193	7880	437.09320799880237
5.213021227123625	9014.688791026025	8809.25417966193	8827.245157268177	5.219327720971879	8592.729375005922	2369	426.3160432243826
5.273335925437053	9026.990666734258	8841.162561417961	8863.247425493631	5.278151250383644	8656.020617402466	806	397.76296434028086
5.324449049499824	9157.118395634006	8926.86684466961	9007.87676357241	5.336974779795408	8679.342842524564	151	588.5681909848125
5.393319603284738	11624.790693382585	10932.742203141705	10634.711495243084	5.395798309207173	9457.813907461848	21	1158.4253719156413
5.45011199495411	12685.128827985714	11687.699023008718	11508.26165701694	5.454621838618937	10288.722477927606	10	1369.872732225435
5.514828277697877	13002.085698623427	12339.03850323502	12564.846632632525	5.513445368030702	11901.79943724412	4	896.6705459250614
5.583019600040968	13132.377593487754	12987.360269598194	12852.183197165132	5.572268897442467	12696.412832347103	5	872.0857262175865
5.623078238928282	13001.381057990353	12633.884909691857	12586.259072881667	5.631092426854233	12218.762924583169	4	545.7511989690968
5.6916419526666555	14338.645632725827	14323.847577113831	14323.847577113831	5.689915956265997	14309.049521501835	2	29.5961112239911
5.7428481446897734	14848.410028794504	14764.825697364562	14764.825697364562	5.748739485677762	14681.241365934624	2	167.1686628598809
