[N II] Delta T	T1	T2	T3
-4901.9607843137255	120838191.09047186	0.0	0.0
-4705.882352941177	125047144.51435144	0.0	0.0
-4509.803921568628	70470036.17118487	0.0	0.0
-4313.725490196079	165239381.15168032	0.0	0.0
-4117.64705882353	151111010.80938786	0.0	0.0
-3921.5686274509803	140405668.02653876	0.0	0.0
-3725.490196078431	124333259.56934504	0.0	0.0
-3529.411764705882	187954434.3614497	0.0	0.0
-3333.333333333333	177931970.58505595	0.0	0.0
-3137.254901960784	262041773.46038365	0.0	0.0
-2941.176470588235	201398349.52908498	0.0	0.0
-2745.098039215686	313846619.95363766	0.0	52355139.68305211
-2549.0196078431372	383199944.32786256	19823360.232708715	0.0
-2352.9411764705883	421757838.0671212	24344031.873796325	0.0
-2156.862745098039	589879961.4785954	0.0	0.0
-1960.78431372549	776623709.8179632	17220476.827320136	0.0
-1764.705882352941	1101285509.651276	23748935.33091009	0.0
-1568.627450980392	1873447700.684808	24674580.27780539	32254985.904251803
-1372.5490196078429	2716719526.2613873	44205354.64674319	47484701.88359833
-1176.4705882352937	4781226343.951408	158228435.66894436	62990235.30771737
-980.3921568627447	8869985092.925306	389484371.2837825	32799415.26856554
-784.3137254901958	17872652576.805283	985955891.4082752	186449109.00210536
-588.2352941176468	39793914188.90954	7581640588.7976885	502340004.1645147
-392.1568627450979	83886499387.65176	48320484374.69793	7834529069.601389
-196.07843137254895	152574724488.3939	198754382995.91714	138105658214.7261
0.0	193816077834.05682	343027905256.61786	534495194094.14734
196.0784313725494	157995299482.49597	201083938957.85315	139222768234.17154
392.1568627450988	85358449659.27321	46499223497.97171	7783956860.998152
588.2352941176478	38852932191.05205	6266438530.054803	604353720.016105
784.3137254901967	16347371604.75488	711876274.0634332	109149902.48445764
980.3921568627457	7880822536.825305	102806320.4454099	31477664.108854935
1176.4705882352946	4015821209.121961	104293216.6341451	0.0
1372.5490196078435	2200943894.2561045	82533422.83132142	0.0
1568.6274509803925	1256359392.520448	0.0	0.0
1764.7058823529414	902179617.2386401	0.0	0.0
1960.7843137254904	670365782.2927287	20942378.532005668	0.0
2156.8627450980393	405694535.6401325	0.0	0.0
2352.9411764705887	346939755.12258023	0.0	0.0
2549.019607843138	233271939.6689823	0.0	0.0
2745.098039215687	265266345.16994914	0.0	0.0
2941.176470588236	182792914.8796273	0.0	0.0
3137.254901960785	108193428.69703822	0.0	0.0
3333.333333333334	110103231.91319409	0.0	0.0
3529.411764705883	112355688.39200768	0.0	0.0
3725.490196078432	55857619.49326998	0.0	0.0
3921.568627450981	74921095.02325258	0.0	0.0
4117.64705882353	79557208.76654707	0.0	0.0
4313.725490196079	48219465.68143395	0.0	0.0
4509.803921568628	45652688.660072275	0.0	0.0
4705.882352941177	36608969.20925856	0.0	0.0
4901.9607843137255	39361996.616146564	0.0	0.0
