Y Median	Y Lower Quartile	X Center	Count	Y Mean	Y Std	Y Upper Quartile	X Mean
nan	nan	2.8075630150895257	0	nan	nan	nan	nan
nan	nan	2.8663865445012906	0	nan	nan	nan	nan
nan	nan	2.925210073913055	0	nan	nan	nan	nan
nan	nan	2.9840336033248196	0	nan	nan	nan	nan
nan	nan	3.0428571327365845	0	nan	nan	nan	nan
7383.42746042749	7383.42746042749	3.1016806621483495	4096	7383.427460427487	2.7284841053187847e-12	7383.42746042749	3.114130208476115
7656.5615593614	7586.549581642019	3.160504191560114	8192	7656.561559361399	70.01197771938178	7726.573537080782	3.1432683048422483
7701.2360964785685	7691.92353960767	3.2193277209718785	8192	7701.236096478569	9.312556870898334	7710.548653349467	3.2364808547002712
7849.790762747092	7840.488593259916	3.2781512503836434	16384	7847.81968866074	13.120402311605964	7857.121858147915	3.2643350023400806
7925.851728535692	7846.17839725331	3.3369747797954084	36864	7892.983084272111	56.1587887375551	7936.111024482819	3.348380928125167
7999.974611429572	7965.507955831927	3.395798309207173	8192	7999.974611429572	34.466655597645975	8034.441267027219	3.4031848532824753
7952.277446145453	7923.558826678258	3.4546218386189373	28672	7960.783821538236	44.196348046804125	7988.428016841718	3.4585453526578576
7997.40990743149	7967.326478776331	3.5134453680307023	24576	8014.773449406629	50.98347781242414	8057.278214649125	3.5197028201547362
8070.517915189275	8024.751116894551	3.5722688974424672	12288	8072.964166910043	40.40151478877664	8123.623468646304	3.56601628552288
8031.85180118889	8006.8281745519835	3.6310924268542317	24576	8011.408852097433	71.61513371081811	8060.999682078477	3.63198480525673
8069.739269149134	8011.39242531218	3.689915956265996	16384	8050.552975185734	85.67708108692007	8108.8998190226885	3.698170676141957
7871.909858754536	7737.254625366849	3.748739485677761	57344	7904.331030695774	192.88323176828465	8071.318935127517	3.750922945102881
7939.059907394219	7809.289867283013	3.807563015089526	131072	7934.934075600566	135.3181093409602	8013.219039187795	3.8132030995954667
7939.7184574955445	7814.988504333767	3.8663865445012906	180224	7927.2544710571765	125.92331969588666	8019.205414376301	3.8688066742007696
7981.41308545986	7923.442514946682	3.925210073913055	135168	7995.950379211106	131.4415603106522	8082.2552916774675	3.9224571038246183
7960.955870478997	7908.631072309678	3.9840336033248196	176128	7995.176200419736	126.46281729222659	8092.629445924601	3.9855376362166397
8044.8692728421975	7949.277026885011	4.042857132736584	180224	8042.614456702896	127.06496460361699	8131.3456378516685	4.044346821559589
8075.065197812874	8005.1575195234145	4.1016806621483495	184320	8086.5326029763555	119.12506583569099	8166.310589946649	4.102237378985271
8134.776556176157	8039.299305090702	4.160504191560114	139264	8131.340474877635	123.60343468742717	8210.344433602275	4.155113087413467
8158.1897728717995	8098.9101356195915	4.219327720971879	114688	8154.158810889417	166.5076747172406	8274.379924299048	4.215752998807967
8202.636842057662	8156.899515002371	4.278151250383644	86016	8197.993314714196	78.54640921650731	8258.211357636303	4.281174894051118
8236.405676295679	8192.572253739536	4.336974779795408	126976	8225.98824165444	74.17360321981677	8271.272168668953	4.344928076313349
8203.717603940313	8127.687030338644	4.395798309207173	40960	8206.326131712043	107.41357576762955	8274.99215851637	4.3973697393880995
8255.63188514689	8220.968535385578	4.454621838618937	98304	8255.231414328135	81.92252761815446	8292.978073611099	4.450460673440602
8282.479378021797	8183.838309624691	4.513445368030702	86016	8252.305432279145	125.98208157209874	8339.266824143595	4.509431063258424
8308.480044273267	8255.928140677246	4.572268897442467	139264	8296.81983697524	115.81052180573882	8374.175087373353	4.569190438309272
8283.453651942493	8212.134070484306	4.631092426854232	94208	8290.700934948862	110.03639349148676	8401.63954414161	4.632888551952879
8234.743666203396	8178.23693362132	4.689915956265997	106496	8258.277901333262	126.01336603529639	8387.180651297713	4.692296918956917
8372.212862971513	8275.09645289989	4.748739485677762	94208	8376.397148413425	114.79017668672107	8445.911979407609	4.7471177759375935
8418.676388836659	8298.062866126726	4.807563015089526	77824	8403.544651712627	157.4078121389978	8517.3985967457	4.804826303822169
8526.134747604872	8361.11373172687	4.866386544501291	57344	8479.606782111272	136.26958919392843	8565.635875025493	4.863817677917476
8403.146952052446	8346.946241907455	4.925210073913055	53248	8441.125926375233	128.2962498320783	8457.720267576711	4.9220188768920226
8744.23415222306	8736.547046466058	4.98403360332482	20480	8730.396013897462	99.28921026998756	8810.86797957054	4.98474352184045
8470.815661073339	8401.651622285692	5.042857132736584	16384	8477.914057683847	78.96214315251002	8547.078096471494	5.049908486853324
8731.212450056364	8498.896656738625	5.1016806621483495	20480	8655.53764001813	154.3727992476176	8735.408177366702	5.100454100876734
8687.791783892531	8687.791783892531	5.160504191560115	4096	8687.791783892533	1.8189894035458565e-12	8687.791783892531	5.143659660596568
nan	nan	5.219327720971879	0	nan	nan	nan	nan
nan	nan	5.278151250383644	0	nan	nan	nan	nan
nan	nan	5.336974779795408	0	nan	nan	nan	nan
nan	nan	5.395798309207173	0	nan	nan	nan	nan
nan	nan	5.454621838618937	0	nan	nan	nan	nan
nan	nan	5.513445368030702	0	nan	nan	nan	nan
nan	nan	5.572268897442467	0	nan	nan	nan	nan
nan	nan	5.631092426854233	0	nan	nan	nan	nan
nan	nan	5.689915956265997	0	nan	nan	nan	nan
nan	nan	5.748739485677762	0	nan	nan	nan	nan
