Y Median	Y Lower Quartile	X Center	Count	Y Mean	X Mean	Y Std	Y Upper Quartile
nan	nan	3.6216678344652173	0	nan	nan	nan	nan
nan	nan	3.660883520739727	0	nan	nan	nan	nan
nan	nan	3.700099207014237	0	nan	nan	nan	nan
nan	nan	3.7393148932887468	0	nan	nan	nan	nan
0.07902044463575071	-0.17671446017518114	3.778530579563257	8192	0.07902044463575071	3.774320225609136	0.25573490481093186	0.33475534944668256
-1.0709299546415223	-1.0709299546415223	3.8177462658377666	4096	-1.0709299546415225	3.8075219517896457	2.220446049250313e-16	-1.0709299546415223
0.09960651331498212	-0.046257897654031314	3.856961952112276	12288	0.10565003878326262	3.862169740681089	0.1265717315343765	0.26360150068883703
0.1527960048325181	0.14806979226628775	3.896177638386786	8192	0.1527960048325181	3.8939855705506794	0.004726212566230361	0.15752221739874847
0.10097875849032205	0.10097875849032205	3.9353933246612955	4096	0.10097875849032206	3.9396511160299776	1.3877787807814457e-17	0.10097875849032205
-0.08393042477594431	-0.13249752652524197	3.9746090109358057	20480	0.043838079444504796	3.9673052370163178	0.22870798609307108	0.23456622104771224
-0.10587876510804234	-0.14243609977679844	4.013824697210316	20480	-0.030765636372628247	4.012345954039857	0.13023218047065835	0.09040103805995249
0.1869015828236123	0.052030895892406885	4.053040383484825	16384	0.10379605846878427	4.059103080293401	0.18189097070019644	0.2386667453999897
0.06603728370553719	-0.028645341031915413	4.092256069759335	16384	0.0019333583264819973	4.088203681444269	0.14611790500741048	0.0966159830639346
0.07673669460017551	-0.11258373606481074	4.131471756033845	28672	0.013267109169330825	4.136881888824751	0.1188722760041571	0.13057608210869542
0.00783356339017512	-0.03488185182712657	4.170687442308354	32768	0.002560367854512004	4.1726489651530425	0.05580335519746641	0.03884825521609348
-0.009938169233101755	-0.10692464066955853	4.209903128582864	77824	-0.041012112199752884	4.210444211011119	0.16120631772248153	0.038177812801150096
0.02127775102307418	-0.10774766292734714	4.249118814857374	106496	-0.04470820603515015	4.249933987557662	0.1535213780156765	0.04544845190828495
-0.004767999627665251	-0.04181858050168641	4.288334501131884	122880	-0.020986235952965594	4.287934468229691	0.08850683312676993	0.03679339119514416
0.00016174377492819865	-0.04287025195133375	4.327550187406394	110592	-0.003098270190614112	4.3302098268793765	0.06064578716623857	0.039693395895633816
-0.006009311237827218	-0.06616713185798997	4.366765873680904	106496	-0.010772438382414115	4.362192145577306	0.06792179488609175	0.048543935059268704
-0.01841681729394121	-0.054689815394923375	4.405981559955413	135168	-0.019510768519761388	4.406045647681823	0.06061395797397335	0.027304459850338258
-0.00487971543519632	-0.03339166997234551	4.445197246229924	118784	-0.005863662214967374	4.446510890110018	0.04737597259898301	0.024731989798198108
0.0010756466006982726	-0.040557894874639996	4.4844129325044335	114688	-0.007524750461210338	4.4808110614543555	0.05274573058682664	0.02697721354919548
-0.006969569536874555	-0.02648423652657452	4.523628618778943	114688	-0.0021360465662343463	4.526302172329979	0.0329512700590031	0.019092039793320817
-0.007913196743287275	-0.02315535111072717	4.562844305053453	106496	-0.004332744412891553	4.563548426675222	0.03993975063833425	0.016752056814467228
-0.01160792215015527	-0.022862940520109794	4.6020599913279625	98304	-0.006903487576067162	4.605765989464149	0.027731796375926158	0.018906745580675642
-0.0013720412139544035	-0.008987347699967826	4.641275677602472	94208	0.005825065683201001	4.643810133376522	0.021831255355344154	0.02492159359150216
0.0057679703365027465	-0.01715555504659554	4.680491363876982	102400	0.0028848217260502014	4.685003148966907	0.027713162319911423	0.015568938508723174
