[S III] Delta T	T1	T2	T3
-4901.9607843137255	323883103.9946819	256394333.31245175	322634556.9957928
-4705.882352941177	368442240.6015513	237859676.37148452	186977359.04979885
-4509.803921568628	269879609.78942925	161751412.7886337	149963368.40150943
-4313.725490196079	176056511.37271512	95621314.08761641	125494822.30326685
-4117.64705882353	116302646.61254033	91138586.93828315	54611293.19142611
-3921.5686274509803	123544116.63873729	50190567.44013295	121079740.45695561
-3725.490196078431	75130031.00711933	61732092.15885933	59209026.583026126
-3529.411764705882	91281002.58621188	72579014.34380275	11123054.16385597
-3333.333333333333	95105089.9094006	80368362.80208644	12368198.311325325
-3137.254901960784	81713924.96658072	96782493.54964368	11955967.99937578
-2941.176470588235	101628960.44116214	61677665.28436369	139116854.9336846
-2745.098039215686	130669149.46309823	102751564.31165023	75312360.03276148
-2549.0196078431372	123328645.75194749	101265680.16591567	95883427.79438291
-2352.9411764705883	165922180.54252413	74448128.01745918	156771416.6077243
-2156.862745098039	190349600.3239344	97753794.74087128	124685184.02361591
-1960.78431372549	207867147.84714162	117588819.62202562	128398482.57338867
-1764.705882352941	275484056.03646356	230458535.5174656	84416976.7628957
-1568.627450980392	278417521.15396893	177766456.83676314	137753014.61191568
-1372.5490196078429	424500968.36446536	215467011.58921555	180819245.3800968
-1176.4705882352937	726746619.2954385	224598991.09095615	270685886.0882646
-980.3921568627447	1599303406.1710303	461478072.3233646	346838906.3023514
-784.3137254901958	4284031493.9280896	1336130437.5706086	1511496390.1933854
-588.2352941176468	11675608969.970995	4381016831.670069	4299507026.552951
-392.1568627450979	37033759011.57747	18132153496.387478	12997869661.847013
-196.07843137254895	109271909416.94406	120793172445.6185	101541252704.14622
0.0	175220106663.35324	278465602469.436	313320432306.58826
196.0784313725494	105855036080.97987	109895283870.40947	95617410340.98808
392.1568627450988	36372608808.13785	13959335804.716967	8287250732.00189
588.2352941176478	14712195145.88072	3833037273.8324914	2074347470.004095
784.3137254901967	9016516254.076733	2273778041.0404377	873747433.4005773
980.3921568627457	6741803741.429264	1482379629.6430783	361469077.1555449
1176.4705882352946	5913789928.840233	1136499837.081637	262125374.7614087
1372.5490196078435	5266601927.687433	949295493.1620414	170919480.31417316
1568.6274509803925	4754600927.575473	700692461.9569684	114057631.26784445
1764.7058823529414	3770539178.372013	385531716.50057626	117849715.74659021
1960.7843137254904	2941522356.5735993	261743647.32760715	175226197.5936883
2156.8627450980393	2099581670.1757867	117435045.29475681	107266064.01579198
2352.9411764705887	1370570998.740826	165721701.74915966	163903912.99723694
2549.019607843138	842353626.8153827	84905280.44729301	57149133.86517809
2745.098039215687	602197379.8708267	146761158.28381073	59644319.61677498
2941.176470588236	415693979.9723637	89991598.49804553	101567747.96166362
3137.254901960785	284154952.3264187	49052484.60341198	96902264.32660472
3333.333333333334	237025283.95640674	59094214.91833588	22770543.094648775
3529.411764705883	125837410.31904538	33749201.61828389	70923663.75457914
3725.490196078432	86554318.26233655	6664489.5319437785	0.0
3921.568627450981	89958316.3663596	31155798.458116442	51982241.99777692
4117.64705882353	103552702.62070113	70744073.15490697	56546954.76741656
4313.725490196079	114172672.80333537	37126946.37560998	64647902.43369669
4509.803921568628	164517198.33950248	81635373.35359713	109963615.66075873
4705.882352941177	148923728.7440524	55918550.134517625	55253681.12814198
4901.9607843137255	180625921.49570057	92148588.28384283	103759427.1687495
