Y Std	Y Upper Quartile	X Mean	Y Lower Quartile	Count	Y Median	Y Mean	X Center
nan	nan	nan	nan	0	nan	nan	3.6216678344652173
nan	nan	nan	nan	0	nan	nan	3.660883520739727
12.339907022040805	52.541576288826946	3.7159908203971908	27.861762244745336	2048	40.20166926678614	40.20166926678614	3.700099207014237
677.2146592481614	1269.9188377574446	3.739769087792933	-203.2100065947916	3072	-127.1054106804977	313.20114016071847	3.7393148932887468
192.87009155808371	107.66417339701047	3.775259524887858	-59.07289666393763	4096	-20.645769337967522	69.23704607104037	3.778530579563257
260.7710895189524	329.2021400370795	3.811287130273178	-111.81711189615089	7168	59.67771427198204	126.61377823361077	3.8177462658377666
48.770756052617415	-14.493101255149668	3.8595002913644314	-133.06746953473976	3072	-61.181503824104766	-69.58069153799806	3.856961952112276
280.84031854033907	88.4154976752609	3.8949204374054953	-49.275952655046694	12288	8.088298096562085	68.05122845131139	3.896177638386786
308.2576542982732	54.64694487505312	3.930328557374942	-17.117585696873903	7168	13.133100891675895	124.92781043378989	3.9353933246612955
96.80751017212788	22.696206760864698	3.9760162411114877	-86.39314075866969	10240	-21.25376089210522	-44.60706696065436	3.9746090109358057
123.08655031144366	-0.13554752185336838	4.019134766157155	-78.43240657673869	14336	-24.800553003995446	-7.472091079868408	4.013824697210316
344.81312550949553	25.07062309379762	4.049275982049852	-38.24398707390992	17408	-2.003655612865259	104.32483338569058	4.053040383484825
154.04015777612855	50.68185491915483	4.095457765341384	-21.802822385943728	17408	-4.511992436801847	47.45494932573028	4.092256069759335
95.08825213963235	9.293330295997976	4.135410918858604	-59.90967339620579	16384	-12.514937257983092	-6.835284374367006	4.131471756033845
192.64067946769435	51.85823690037614	4.172486581619148	-12.555801430687097	25600	12.887242432324456	51.223798956576395	4.170687442308354
28.812326078536724	16.981961205950938	4.212090876307719	-23.688499478792437	58368	3.2956166590702196	-3.0052220931432827	4.209903128582864
41.17849226125551	22.854747078653418	4.249640257634407	-14.610842201416745	83968	-3.0184177258388445	4.999949855004472	4.249118814857374
27.68727417465247	17.23214129221651	4.287798986703375	-15.190649414856125	86016	3.020562754387356	1.6214858112437123	4.288334501131884
40.831542448128125	18.32380809905294	4.326885214038004	-15.980451238402793	126976	1.2197985733400856	1.2625485198906252	4.327550187406394
23.511839213497076	11.794063117544056	4.365736822160463	-17.34029582545145	114688	-4.5894265241367975	-1.8402542941222058	4.366765873680904
22.335515930238795	13.819842237132434	4.4061006744814835	-14.129720913970232	113664	-1.606524401317074	-0.8118151712194974	4.405981559955413
19.114143220944033	14.932322234818457	4.442505015753437	-12.829869956715811	112640	0.4206126214194228	-0.2589917709771395	4.445197246229924
23.82770601701146	13.474774233120115	4.483650897126166	-11.03154697181435	119808	-2.1576412658068875	1.2019833510888478	4.4844129325044335
20.084521652287652	11.895749526948748	4.524977648210621	-10.139827661956588	105472	0.34166261433347245	-0.3235193101540398	4.523628618778943
19.956844284991153	9.888955986145447	4.561210289459088	-11.378941205794035	115712	1.6170857278202675	-0.19011872167373972	4.562844305053453
16.989054804531015	9.73252944239266	4.600596897052993	-13.975576402371416	94208	-3.8085866410269773	-1.5812125418677505	4.6020599913279625
17.011244797613188	8.962391022442716	4.638759007495081	-11.74734932841966	99328	-1.6795302983437068	-1.2452966381939854	4.641275677602472
19.161918811862435	13.205228029624777	4.677566741315852	-9.787782284833156	66560	2.3687657524214956	2.370486113545219	4.680491363876982
15.779680313283786	10.63981405006325	4.718582880154939	-8.479651694435233	63488	0.7683110983471124	0.941630456547691	4.7197070501514915
13.826957129529177	9.929846834724685	4.7574581914431056	-9.77729191189519	65536	-1.65342950977265	-1.830241944127451	4.758922736426001
15.31869513207093	12.634988617160616	4.798620506387319	-6.661536666744269	65536	2.08451501660511	1.9525338670630674	4.798138422700512
15.863405119032713	11.283424767183533	4.837376834328844	-11.876063681000232	64512	-2.1767333176585453	-0.07618234164603188	4.837354108975021
14.27187985249233	11.073132326890118	4.876427628787826	-8.31581869700949	74752	0.9578113845491316	0.4566129092401553	4.876569795249531
13.60443042012838	10.129985409267647	4.917465288549968	-7.349334916090811	81920	1.1419562353175934	-0.16710385860664018	4.915785481524041
13.240771528915031	5.532858155482245	4.9542612913875	-11.491920583988758	68608	-3.944436342529116	-2.6429706118562075	4.955001167798551
17.1965815008298	8.10686585374333	4.993750623706206	-13.321271344037086	63488	-3.220784140187334	-3.047617019687873	4.994216854073061
15.294079717835647	7.411572449914274	5.034084528993794	-10.690586297693699	88064	-3.8890188298282737	-0.5430513317969281	5.033432540347571
12.637372652466086	10.283603545485676	5.073996451774367	-5.128684848705234	67584	4.72181136319341	3.0135607798669657	5.07264822662208
15.466994739319382	11.398138953692978	5.10990726780451	-4.307731608868835	73728	3.3233745432244177	2.3225998928774567	5.11186391289659
17.23131405716702	8.210245397893232	5.1521638508304495	-10.755253379131318	66560	-1.684750364145657	-0.009693781730843162	5.1510795991711
18.02742268175305	10.901731863467376	5.191803656088355	-9.973735988751287	53248	1.1484632721171693	-1.004842843639713	5.190295285445609
46.046140773864536	2.3364970867096417	5.230921030350185	-14.719374173082542	51200	-5.681658399342268	-14.11181780778521	5.229510971720119
21.747334305310005	14.7392461294221	5.265546888183163	-10.176172129782572	31744	1.2015148359623709	4.8023563701124425	5.268726657994629
30.21169998413184	18.4702835994176	5.310297928351936	-11.23846994842961	28672	-3.7966253891972883	0.9622857677873071	5.307942344269139
38.85621660240104	13.988720485449448	5.3569309236479565	-26.585983425618906	10240	-7.65507085947138	-9.21390147652528	5.347158030543649
38.37038487952887	19.98124008042214	5.385959805595465	-11.775109601816439	19456	-0.6596821809343965	-0.7043300628266527	5.3863737168181585
40.73973304313593	29.014593823136238	5.421139277467892	-22.705950037561706	10240	15.593311327445917	6.486393476256853	5.425589403092668
11.587270494378863	18.845128059263516	5.45307376077929	2.21380440635221	5120	9.314339122538513	10.722720121880775	5.464805089367179
0.0	-3.1005283932954626	5.489821902159728	-3.1005283932954626	1024	-3.1005283932954626	-3.1005283932954626	5.504020775641688
0.0	-31.67685034826536	5.527353942647356	-31.67685034826536	1024	-31.67685034826536	-31.67685034826536	5.543236461916198
nan	nan	nan	nan	0	nan	nan	5.582452148190708
