[S III] Delta T	T1	T2	T3
-4901.9607843137255	354218401.25902075	190436136.74186298	421215801.9689291
-4705.882352941177	358969272.7464918	179902045.5809923	129159396.08835159
-4509.803921568628	247516708.67003393	146623989.88026887	174424357.17742854
-4313.725490196079	175043658.0597433	89787792.16554324	56436571.368918575
-4117.64705882353	178735878.53547698	83666182.79245575	89000348.57535446
-3921.5686274509803	126296598.73138322	46865700.96449913	154842826.16452992
-3725.490196078431	96764634.78770679	47567040.03734147	127962690.33885893
-3529.411764705882	80382139.24256104	103575381.06165448	78263156.66355857
-3333.333333333333	92084147.19957137	70906834.18363936	82502661.59860547
-3137.254901960784	95892038.84531131	86091512.42060708	0.0
-2941.176470588235	67686576.09881087	99116910.3481732	137834336.32416606
-2745.098039215686	145028997.68061495	94069245.1980302	142532643.9725693
-2549.0196078431372	177643571.38144723	57046210.15255487	79246685.16419217
-2352.9411764705883	144964157.65724218	80702757.7200622	80405538.98965722
-2156.862745098039	245533344.00630528	151564434.7463099	67332448.36057559
-1960.78431372549	220012980.4511072	106771473.32613061	97460306.93764493
-1764.705882352941	195690462.1585051	184078713.67953876	222213784.05321816
-1568.627450980392	316605357.5728683	130609254.00042257	125583527.07816966
-1372.5490196078429	445245575.8960579	221814504.99661496	210077109.17653543
-1176.4705882352937	755733629.5810713	213043513.91122714	214308578.18378925
-980.3921568627447	1597555913.737795	406252215.6577113	332552414.45664316
-784.3137254901958	4438964545.796852	1547160898.0894809	1245676727.9259548
-588.2352941176468	11840628953.571184	4027811832.4025536	4111986650.8609066
-392.1568627450979	36292562576.978714	17294752313.96441	13302755539.832193
-196.07843137254895	110090998797.36493	119789971707.64105	102371854194.28381
0.0	174884772036.45612	279503843637.9413	313644190489.44806
196.0784313725494	105320693644.07379	110543220039.43863	94221529993.35403
392.1568627450988	36260398253.874664	13807106957.487396	8566566091.559709
588.2352941176478	14963407900.24242	3992553794.9848037	1701765000.6126041
784.3137254901967	8959581035.601917	2233567089.3157444	710101102.1012973
980.3921568627457	6569846895.466297	1399644923.7770953	351852746.08648205
1176.4705882352946	5884691647.461192	1128408176.102658	305410018.2657149
1372.5490196078435	5284258881.5959	838448659.8359654	187229233.8678787
1568.6274509803925	4704710914.074791	683687126.7496326	152178460.21098736
1764.7058823529414	3923371334.432757	537361482.9617178	37259512.116129406
1960.7843137254904	3038733406.5980873	296133445.32199615	158381445.56857532
2156.8627450980393	1928171501.6195474	216538656.30496788	126176762.98596014
2352.9411764705887	1271718049.5473936	206363741.2838583	111266353.13140851
2549.019607843138	831099633.0943707	105531948.78470038	135528675.09434307
2745.098039215687	620782537.5276985	86526853.98834005	101403049.68588933
2941.176470588236	425741067.92797494	131215446.67075366	50103013.56895689
3137.254901960785	284655826.14055324	133584406.81101593	98676570.49781561
3333.333333333334	199504099.93683997	31718501.900738604	10777629.472323466
3529.411764705883	125721452.83849323	29336344.03594165	21010119.78397747
3725.490196078432	123053138.07332939	46030515.01672856	34349902.31786282
3921.568627450981	99414988.25931655	0.0	32489394.362249777
4117.64705882353	123250331.19691186	43397451.94476312	113021805.14672434
4313.725490196079	151978793.50449055	85367997.10317749	73790293.14394744
4509.803921568628	156831778.80115595	66771508.08030464	62433326.63640012
4705.882352941177	172784539.1766562	71698334.11380056	51125031.156958215
4901.9607843137255	154832600.87762702	101895060.8033549	123044143.23895074
