X Mean	Count	Y Mean	Y Std	Y Lower Quartile	Y Upper Quartile	X Center	Y Median
3.6215693138483473	924	-0.012658318782628315	0.1467502698061632	-0.11168971733650143	0.07379390554326863	3.6216678344652173	-0.008515842055889952
3.6607158413253176	1124	0.0008995154618984075	0.1444259879647581	-0.0924537285049496	0.08327010660071603	3.660883520739727	0.008205618824145474
3.701658002853088	1608	0.0021239660001730223	0.1473129587773518	-0.08036075869959408	0.08267404503413983	3.700099207014237	0.0033948422754517026
3.7396126090501385	2136	0.015354887697746025	0.13468254817115896	-0.07286878826227342	0.09280946816809088	3.7393148932887468	0.00274102380312075
3.7791988783346278	2668	0.004865890936994719	0.14464156512891588	-0.08113316067740552	0.08715575012807933	3.778530579563257	0.00707763241477458
3.8186069208653612	3564	0.014903634129135921	0.1526489097884655	-0.07459780722586502	0.09462804770671648	3.8177462658377666	0.00902355935233951
3.8573259507650928	4552	0.0004869532659551419	0.13380099718658656	-0.07137113625069169	0.07763803569990858	3.856961952112276	0.001988429079206269
3.8968377440854476	5512	0.0016957325786325736	0.13426656539602705	-0.0705108036194195	0.07479391708673103	3.896177638386786	-0.00020320037137920403
3.935893183070625	6900	0.0048850081054896705	0.12719124937650014	-0.07225432438933097	0.07739711128228861	3.9353933246612955	0.0014590802167768631
3.9752064833658887	8564	0.004384898750768442	0.12343016328104654	-0.07006712772346811	0.0744457445454154	3.9746090109358057	0.0015031388071093817
4.01453828646646	10128	0.0025957693275769724	0.11530838816224452	-0.06127152280512792	0.06911180209728394	4.013824697210316	0.0017391971131073272
4.053569953444533	13032	0.0041975315343768934	0.10908680549095949	-0.05973736170109722	0.06797829600484646	4.053040383484825	0.002560376897126661
4.093468631578891	16740	0.007779755568379048	0.10304060285174477	-0.052533469754873226	0.062296271009805636	4.092256069759335	0.004415978868899116
4.132706441739715	23696	0.005075640266677963	0.09409580060882689	-0.04913661281225734	0.05704667261960285	4.131471756033845	0.003762015084361573
4.17184385991028	32480	0.0033002731678502322	0.08804672791767296	-0.047816059473171815	0.05087496838903437	4.170687442308354	0.00047051871330026267
4.211190999473036	46528	0.0037082461880691073	0.08092221490246332	-0.042940195156032646	0.04750163496625026	4.209903128582864	0.0016303065167953272
4.250076095677125	62836	0.0040886749921273755	0.07747940870926508	-0.04048175877698193	0.04537271254737889	4.249118814857374	0.0018432583871330567
4.289043003379343	80756	0.0033763569920618854	0.07225104418342025	-0.03874909685221711	0.04155438792717713	4.288334501131884	0.0011416782560682572
4.327943705254829	93696	0.00295775440068561	0.06765291491843539	-0.035488770032626585	0.038108041566467056	4.327550187406394	0.0011861728206428131
4.367015223976124	100804	0.0030762822623358454	0.06546498003228295	-0.034305008956929235	0.03709147208105141	4.366765873680904	0.0011491955620446406
4.4061257968615495	104988	0.0028282900798002764	0.060828543934535816	-0.032668412715920706	0.03546537660384525	4.405981559955413	0.001015441763718743
4.445237077851203	106076	0.002226566165619986	0.05678194670739791	-0.03058572271270063	0.033011686565497876	4.445197246229924	0.00044196448408763894
4.4842174959301335	105560	0.001688362440401314	0.0554483625531045	-0.02995064448318805	0.03099210028270157	4.4844129325044335	0.00029012575883031674
4.523505714102099	103712	0.0011878672810858252	0.05227081468208393	-0.02921410999320832	0.02986852302995608	4.523628618778943	0.00044132057453081055
4.562669609901466	101268	0.00047236697007399265	0.050944936977518764	-0.029244244515138615	0.029039071792138965	4.562844305053453	-8.717171865546638e-05
4.601806675939101	94468	0.0005647081037750042	0.050703932586528784	-0.02904765590472819	0.028673271320265294	4.6020599913279625	-0.0001503405984734727
4.640828081314526	87748	0.0001703854137793861	0.048578674086734934	-0.028878330905393046	0.027416632142108526	4.641275677602472	-0.0005298192136375997
4.67985885345501	73312	0.0006652317508261851	0.04729641286368836	-0.027844589285446624	0.02798668637738795	4.680491363876982	6.904851478075887e-05
4.719359214645506	62464	0.0005119839114790735	0.04564767603586662	-0.027173631179641684	0.027151031076497523	4.7197070501514915	-5.208283402179247e-05
4.759016635082254	60452	0.00033850635659482493	0.04379721366231819	-0.026463221413323856	0.026465772676384194	4.758922736426001	-0.0005722701677299498
4.798464011167751	67992	-5.4954935645534326e-05	0.041307551981197815	-0.02592052882485565	0.025181634481177245	4.798138422700512	-0.00038107741615992267
4.837439082662822	67536	0.00029931322044069624	0.04087803122516632	-0.025453390327682558	0.025848377228095826	4.837354108975021	-5.666125754362678e-05
4.877086842254064	69480	-3.5018579842588646e-05	0.04036771127907514	-0.025237546182348906	0.024778555961757497	4.876569795249531	-0.00038341735079460554
