X Center	X Mean	Y Std	Y Lower Quartile	Y Median	Y Upper Quartile	Count	Y Mean
3.6216678344652173	nan	nan	nan	nan	nan	0	nan
3.660883520739727	nan	nan	nan	nan	nan	0	nan
3.700099207014237	nan	nan	nan	nan	nan	0	nan
3.7393148932887468	3.7268274899860074	39.223551185193166	16.638656967796123	55.8622081529893	95.08575933818247	2048	55.8622081529893
3.778530579563257	3.774172194981167	636.6278118695672	-0.23339715670203987	79.35670010084596	456.44485646107296	4096	376.85475920352485
3.8177462658377666	3.8083801386700245	549.4483687330323	-118.83300962858834	-25.05243845049654	148.8270929503267	8192	184.87058016314427
3.856961952112276	3.858502631001118	54.36646008409668	10.996013945845334	36.52559680782542	136.95039950328555	3072	61.490670085652106
3.896177638386786	3.8970080502903	94.75641172893124	-92.04904259249906	5.17030723058906	101.28487099184076	11264	8.126219597796494
3.9353933246612955	3.9320294781372818	58.88392113839253	-37.421957159061094	10.816895413080601	56.321001230025104	7168	20.381371977096933
3.9746090109358057	3.9744172192928673	165.21505303275293	-67.06103024812091	-1.7504457520553842	42.978882981180504	11264	26.192798242532593
4.013824697210316	4.013641548099176	70.97730759408662	-52.95912468296683	-34.460804633184125	81.68323461665022	9216	0.7481432978115158
4.053040383484825	4.047854857078092	124.88885960357217	-3.415864662354579	39.57615190142042	93.24466393676084	19456	63.85168503758656
4.092256069759335	4.0940325543842375	62.82682504913852	-55.55579325651752	-7.586965650589718	32.42237917169814	16384	-4.573568110818826
4.131471756033845	4.134633430708867	98.17479109064243	-41.057540806909856	15.560883245610967	52.67205126125009	18432	18.147744984888302
4.170687442308354	4.173567821114623	172.4928580093864	-20.533913589506483	-5.248224083389687	37.67683453816608	27648	34.429337670836404
4.209903128582864	4.213476209804659	82.82332219392438	-22.538043064228077	-8.219273979764694	11.399550375484068	58368	3.2544243901383467
4.249118814857374	4.2511664381929375	24.76409713695706	-21.68046417968708	-6.103162173593319	11.45806960050595	83968	-5.0334544702618365
4.288334501131884	4.29006888828978	80.92800322521488	-14.992461381867543	0.839269228302328	20.91186500035201	87040	8.740247669788861
4.327550187406394	4.327123281953203	35.53512649619657	-20.71313786006567	-2.416994454708856	12.997036635050335	118784	-2.738723344174818
4.366765873680904	4.3656359690220725	29.917377954376157	-18.876615598893295	-1.7878304686382762	15.438445891698393	116736	-2.5996941108242826
4.405981559955413	4.40670573887638	21.715031667344146	-13.344565198845885	-1.407504849958059	14.249713468320806	117760	-0.6852898088831194
4.445197246229924	4.443339201898747	24.807267983650448	-14.310822408879176	3.8803934285479045	18.882234679937028	111616	3.733442811694942
4.4844129325044335	4.483551639588526	17.880422260254566	-11.595010146397726	-0.5093791069648432	10.61645733503974	115712	-1.091324396355459
4.523628618778943	4.524733166232279	16.668660780363073	-10.977133897309614	-0.32088222353286255	12.927423604709475	107520	0.5447040728704191
4.562844305053453	4.561080803475723	21.399334704835056	-13.75294860023132	-1.017692611811981	10.010705187900385	115712	-0.8050322502788256
4.6020599913279625	4.6001506965189325	16.852011988597873	-8.83193441192634	1.053930638600832	11.996347743337537	91136	2.1366432539248255
4.641275677602472	4.638644010104805	17.781827681288192	-11.698708563522814	1.1603069519555902	7.711046596258711	102400	0.4546143701081746
4.680491363876982	4.678196910168759	21.01831170334581	-5.817904376587649	5.0278938027513504	16.457163638628117	68608	3.573765003243963
4.7197070501514915	4.7200285598555025	14.163208635636398	-10.851290092424279	-1.4023460273383535	6.417946189774739	63488	-1.5732315531006333
4.758922736426001	4.758044046865102	16.09156492409433	-12.693968989040513	-0.787136645792998	11.461753084518932	63488	-0.4318803634310062
4.798138422700512	4.798859923493708	16.136798111432935	-5.692057269156521	3.8430927676308784	13.94840822891183	65536	3.273125390414961
4.837354108975021	4.8373539310011715	14.141238206831266	-10.026523452355832	-0.6335591295410268	7.081131216918948	64512	-0.9651697225500746
4.876569795249531	4.876756279282492	16.892543826664934	-13.35005290384288	-2.752153595368327	10.127705572183913	75776	-0.8925627210697418
4.915785481524041	4.917258076945225	15.95671269415026	-10.535952098342023	-2.1152851336191816	5.372992055520626	78848	-1.364565966154283
4.955001167798551	4.954004941014665	14.106502040821027	-14.393795529344061	-2.1259539128895995	7.826073549622379	71680	-2.61852403054506
4.994216854073061	4.993749352522431	16.924069655497206	-13.035450153311558	-4.606403930361921	8.058734499618822	61440	-2.560111429436438
5.033432540347571	5.033663957884413	15.575929171876245	-10.609604442806813	-1.0943577983907744	6.148358929696769	88064	-1.087095980489922
5.07264822662208	5.073393286385936	11.890150421998214	-9.16842651071056	1.229528323059185	9.018373812607024	67584	1.4363478928265094
5.11186391289659	5.109673422707107	20.381880683399284	-7.733078725010273	-0.12074761723306437	8.92216469480627	74752	0.06700684986260544
5.1510795991711	5.152108750414504	17.85482626483471	-14.594792591527039	-1.5604997191712755	8.927501136313367	66560	-0.6960453725545029
5.190295285445609	5.191760166729024	18.16938796272275	-10.920981069515165	-2.8658534727901497	7.219200779628409	53248	-1.269972333041341
5.229510971720119	5.230552082106846	49.732312441839866	-19.34448276476178	-4.68003436199524	-0.5510747846910817	50176	-13.924674644374692
5.268726657994629	5.2650166366620095	21.156188893185735	-5.551028330796271	6.225998266932038	25.962579075338454	32768	8.22851196791089
5.307942344269139	5.309056351763478	32.240879717442446	-4.822156742135121	8.172631814449232	19.733194265460043	26624	11.590730143231108
5.347158030543649	5.350895499044252	36.49728696450823	-17.39934136942611	-5.364821287595987	8.119798523041027	11264	-11.889797110287459
5.3863737168181585	5.384789330443015	28.491490917837936	-14.328140895310298	4.212564230232601	16.64602317850995	20480	-1.471596444070019
5.425589403092668	5.421245436512554	44.88799895219115	-1.1445686572442355	12.706859155325219	38.63936480638404	10240	5.667303406346218
5.464805089367179	5.452994475532359	14.827153714579387	-15.731993043475086	-10.182207750762245	0.8849298005770834	5120	-5.048588667618242
5.504020775641688	5.490257392629259	0.0	17.290759784040347	17.290759784040347	17.290759784040347	1024	17.290759784040347
5.543236461916198	5.5278295908854895	0.0	-28.4529405725134	-28.4529405725134	-28.4529405725134	1024	-28.4529405725134
5.582452148190708	nan	nan	nan	nan	nan	0	nan
