X Mean	Y Std	Count	Y Median	Y Upper Quartile	Y Mean	Y Lower Quartile	X Center
3.6220415776862804	2481.432119562638	1142	58.42790627778504	2054.049899712595	90.398162900777	-1768.9290902623634	3.6216678344652173
3.661826715778526	2410.386776656626	1398	136.4048351372012	1760.2798077975185	63.09696686522581	-1731.8392722252318	3.660883520739727
3.7014716689305764	2440.2138127441526	1698	361.5864132406982	2181.5490260223237	280.63089400241677	-1457.6093583246602	3.700099207014237
3.7400189984196626	2372.0865846671645	2151	256.35541648403705	1945.811034113599	212.6042855454503	-1453.9082202527325	3.7393148932887468
3.778946193888229	2388.121881522999	2561	227.06415047587507	1944.6071135417951	190.31393782228395	-1551.598288106321	3.778530579563257
3.8182795959142344	2392.8118592327473	3163	394.2068834417987	2050.310075564549	284.6044583923019	-1470.9684250365744	3.8177462658377666
3.8574371631479063	2373.8731728673906	4083	148.66270801488463	1906.024040007238	172.29224261797316	-1542.7948031101578	3.856961952112276
3.8969343773450147	2300.1893950647636	4959	219.23358178585113	1801.5856518238625	177.81761414139078	-1450.810044127541	3.896177638386786
3.9361064975782467	2280.9971122194415	6324	255.3927130627617	1819.2110297388947	227.55467611969848	-1367.547602955677	3.9353933246612955
3.975487511258295	2253.7288426236532	8225	212.84035420798318	1747.9992885515694	170.84184033959932	-1366.3623763189753	3.9746090109358057
4.014702146779588	2195.6554005937583	10548	197.13575558002867	1702.4798099121117	168.17443551143583	-1298.2022873670976	4.013824697210316
4.053760981210781	2127.588259661457	13231	220.4088453953118	1626.436944497711	193.28515732535934	-1221.416082370487	4.053040383484825
4.093258509326913	2066.294897347307	17362	229.04263900286878	1584.4324104436437	203.8236015677429	-1130.4381600406564	4.092256069759335
4.132192887433317	2025.3377247637393	22428	208.10330371831787	1541.2030295782515	187.3943596508817	-1110.8844188134126	4.131471756033845
4.171534224767945	1943.6151255021816	29655	178.83839517060915	1430.422884556945	176.08278603731443	-1064.8853371185887	4.170687442308354
4.210718395467363	1887.204345459549	37703	194.21712049876078	1392.9804903264435	189.29603542497406	-986.3374584766052	4.209903128582864
4.249781858942043	1825.616542914283	47706	175.3469355745401	1333.3601741044513	179.32783041557846	-955.457804795032	4.249118814857374
4.288990788608362	1769.159727175556	58590	169.40856732450357	1258.1360666682926	164.7800271813262	-911.7867219118561	4.288334501131884
4.3280512360816275	1725.7888920924574	69029	158.33322639054677	1221.7201265628337	154.71931903308226	-892.0894738500201	4.327550187406394
4.367126568540653	1660.7149426197018	78323	149.4192617324279	1152.9824246624257	141.38722914197976	-843.6375706149443	4.366765873680904
4.406224952905686	1612.150674990911	85547	133.7328613591435	1086.9725302527318	123.95334410375563	-818.6681755131253	4.405981559955413
