Y Std	Y Upper Quartile	X Mean	Y Lower Quartile	Count	Y Median	Y Mean	X Center
nan	nan	nan	nan	0	nan	nan	3.6216678344652173
nan	nan	nan	nan	0	nan	nan	3.660883520739727
2.220446049250313e-16	0.7642351464643773	3.714708229570896	0.7642351464643773	1024	0.7642351464643773	0.7642351464643775	3.700099207014237
0.31247894245675445	1.1235030277546696	3.739769087792933	0.3592101429166688	3072	0.7772201085105799	0.7533110930606393	3.7393148932887468
0.5388050985260008	0.8030811284115913	3.775259524887858	0.15188981736690757	4096	0.40280244378825986	0.5521685019902389	3.778530579563257
0.6905387681655731	0.462268444230499	3.8114204087993793	-1.0521178268423625	7168	-0.36796143530353564	-0.2775873265968862	3.8177462658377666
0.409606189498973	0.9226943701331161	3.8595002913644314	-0.011679538022511008	3072	0.7720616562099614	0.5610254961068555	3.856961952112276
0.5101876768106769	0.2954007808318045	3.8955414933421233	-0.0710541893015262	13312	-0.029684275005252836	-0.03211993295827463	3.896177638386786
0.6247133674698754	0.19445057035664792	3.9289161434468234	-0.7127689578682923	10240	-0.11520673545993243	-0.12691568117388038	3.9353933246612955
0.2037880488985277	0.37088190398356696	3.9760162411114877	0.0272551817272362	10240	0.1787315034245831	0.17911181761868272	3.9746090109358057
0.5152947076231483	0.3774635546386631	4.019109023049879	-0.0046854415834487444	15360	0.1832859217931282	0.16756044588446553	4.013824697210316
0.4633078121132692	0.3311757065595904	4.050129114882808	-0.09161718745381812	19456	0.11853292350429936	0.013369660270520013	4.053040383484825
0.34096345595691574	0.16895549897506706	4.095249869491191	-0.13217490324527104	18432	-0.014316138032213203	-0.013659284154479305	4.092256069759335
0.4010680526797253	0.25945446607637956	4.135119770419401	-0.04366527954066823	18432	0.11810417589880973	0.08106859765738109	4.131471756033845
0.2722449271905271	0.039802938546566795	4.172849727788244	-0.2138754199588078	28672	-0.008745944325258203	-0.049371282743977944	4.170687442308354
0.1982296408000772	0.09443340947697454	4.212090876307719	-0.060801119605272	58368	0.03409218241176722	0.027648866948511038	4.209903128582864
0.16329156173267692	0.07227153718288336	4.2504247517362055	-0.07286002008124903	88064	0.007399196480428541	-0.011299682164151219	4.249118814857374
0.16938288979211674	0.07211382279515637	4.287668884647371	-0.09331137779793507	89088	-0.003405123277372664	-0.03858926346277101	4.288334501131884
0.18328013398021875	0.07086552906874072	4.327094022828728	-0.10599740227368802	129024	-0.019186188601059362	-0.01850852498697596	4.327550187406394
0.18512419592997031	0.06088840465678077	4.36592740093785	-0.09115609927135186	116736	-0.007733924973341896	-0.03467430044741662	4.366765873680904
0.13887165324311743	0.06617557991724744	4.406296393327427	-0.06408310829220644	116736	-0.007312627039298029	-0.015817583223066	4.405981559955413
0.10851834258596817	0.06043619715351232	4.442505015753437	-0.03963370543282128	112640	0.0033551367945436747	0.013289260118654177	4.445197246229924
0.09736732816579004	0.06796597369216609	4.483650897126166	-0.05206194772167507	119808	-0.0034010449357583963	-0.0021285724262949915	4.4844129325044335
0.08625050911940292	0.05627802712871198	4.524977648210621	-0.044119530982510154	105472	0.01932438580088921	0.006325208399762198	4.523628618778943
0.05978890818455213	0.02919484141271316	4.561210289459088	-0.03363896300592013	115712	-0.00038004163438070244	-0.004180646150762419	4.562844305053453
0.084200693484996	0.038178973949624974	4.600596897052993	-0.03975936045480537	94208	0.0024483017065430445	-0.00363924329328321	4.6020599913279625
0.05260426191788667	0.034581443157208916	4.638759007495081	-0.02594189192388057	99328	0.005397402013784355	0.002909603233322401	4.641275677602472
0.044402249672409314	0.03487369063249536	4.677566741315852	-0.023112064779597912	66560	0.010351078896150077	0.009246118459281766	4.680491363876982
0.053801290715767565	0.022786788636782965	4.718582880154939	-0.04392839728997891	63488	-0.007826544766124321	-0.010111420400765646	4.7197070501514915
0.03777052355791666	0.02048933315922937	4.7574581914431056	-0.020258333487765384	65536	0.0004837208526018176	-0.0017792988535907449	4.758922736426001
0.03872242271469858	0.021015081559171745	4.798620506387319	-0.03313698521023577	65536	0.002355787199795228	-0.0036100812123761915	4.798138422700512
0.028682154022951562	0.020396235016688195	4.837376834328844	-0.015121862878132677	64512	0.0014315207196423194	0.00076571829102783	4.837354108975021
0.026099787732335785	0.024108911340480443	4.876427628787826	-0.008260086793936444	74752	0.00597363080002731	0.0038487601818288242	4.876569795249531
0.025736532823262746	0.016029285999263097	4.917465288549968	-0.02023218599138598	81920	-0.004324053938726139	-0.002401090065747913	4.915785481524041
0.022175845498241198	0.012574413341524353	4.9542612913875	-0.013956227180657683	68608	-0.00029138734927601186	0.00038796601826803336	4.955001167798551
0.020402274310966268	0.014537510896605673	4.993750623706206	-0.018095132047029956	63488	0.0028304699507162153	-0.0014741179759753557	4.994216854073061
0.019405011773776605	0.013185688592424343	5.034084528993794	-0.008556401842135573	88064	-9.966863115584746e-05	0.0005518365397118537	5.033432540347571
0.020048207960242963	0.012762709738280061	5.073996451774367	-0.017695165696868017	67584	-0.003048911556302392	-0.0024195211058996757	5.07264822662208
0.014928004051661677	0.014433252473016104	5.10990726780451	-0.010598879233150626	73728	0.0025919972464896416	0.0013728661198651212	5.11186391289659
0.013640639032254608	0.010865112806307784	5.1521638508304495	-0.00599080567228196	66560	0.001956895999014837	0.002658054052749095	5.1510795991711
0.015220554192065238	0.01265324647221543	5.191803656088355	-0.008915940272997493	53248	0.0014776528664932798	0.0014644342852615086	5.190295285445609
0.023065615174584674	0.012519993579190257	5.230921030350185	-0.01250830346473908	51200	-0.0006489418609993923	0.0024538040021659206	5.229510971720119
0.01627669586992265	0.007678793132519943	5.265546888183163	-0.018226704204987926	31744	-0.004357343668483163	-0.003570784347753941	5.268726657994629
0.015889307878476172	0.013378684932581455	5.310297928351936	-0.007439236771590077	28672	0.003455925212798603	0.0019251605651526321	5.307942344269139
0.013419596330495323	0.005672118550644087	5.3569309236479565	-0.013932864355063192	10240	-0.0036997502024713677	-0.0019336312071286956	5.347158030543649
0.01386973605922328	0.01344207914652309	5.385959805595465	-0.016798645669581478	19456	-0.004544526077346202	-0.001905813236196	5.3863737168181585
0.016367617442361312	0.008576807105247228	5.421139277467892	-0.01252678480031301	10240	0.00027855918171674435	-0.002654425094829046	5.425589403092668
0.009856282621084076	0.006852285150685581	5.45307376077929	-0.004619525381437814	5120	0.002243779020001419	-0.001250803146168845	5.464805089367179
8.673617379884035e-19	0.004065543711906367	5.489821902159728	0.004065543711906367	1024	0.004065543711906367	0.004065543711906366	5.504020775641688
6.938893903907228e-18	0.03253121348142777	5.527353942647356	0.03253121348142777	1024	0.03253121348142777	0.032531213481427776	5.543236461916198
nan	nan	nan	nan	0	nan	nan	5.582452148190708
