Y Mean	X Center	Y Median	Y Lower Quartile	Y Std	Count	Y Upper Quartile	X Mean
nan	3.6216678344652173	nan	nan	nan	0	nan	nan
nan	3.660883520739727	nan	nan	nan	0	nan	nan
nan	3.700099207014237	nan	nan	nan	0	nan	nan
nan	3.7393148932887468	nan	nan	nan	0	nan	nan
nan	3.778530579563257	nan	nan	nan	0	nan	nan
-0.003605354591775574	3.8177462658377666	-0.0036053545917755737	-0.004421819812053138	0.0008164652202775645	32768	-0.002788889371498009	3.820373642345616
nan	3.856961952112276	nan	nan	nan	0	nan	nan
nan	3.896177638386786	nan	nan	nan	0	nan	nan
-0.0024460070287379973	3.9353933246612955	-0.002446007028737997	-0.002446007028737997	4.336808689942018e-19	16384	-0.002446007028737997	3.940305150896093
-6.743754590719196e-06	3.9746090109358057	-6.743754590719194e-06	-6.743754590719194e-06	1.6940658945086007e-21	16384	-6.743754590719194e-06	3.962367126793304
0.0018178535635145529	4.013824697210316	0.0018178535635145533	0.0018178535635145533	4.336808689942018e-19	16384	0.0018178535635145533	4.021030471840674
-0.0032206644386158566	4.053040383484825	-0.003220664438615856	-0.003220664438615856	4.336808689942018e-19	16384	-0.003220664438615856	4.058005497054639
-7.79135577342456e-05	4.092256069759335	-0.00025737307454365936	-0.0012639022842767613	0.0012805702214985762	65536	0.0009286156519988562	4.101025649206993
0.002286502251416265	4.131471756033845	0.0022865022514162647	0.0022865022514162647	4.336808689942018e-19	16384	0.0022865022514162647	4.144383840601223
0.0006466092605435237	4.170687442308354	0.0006466092605435239	0.0006466092605435239	1.0842021724855044e-19	16384	0.0006466092605435239	4.169357965634518
0.0009259358743119079	4.209903128582864	6.458039761183747e-05	-4.021214149748926e-05	0.0014466779108721806	81920	0.0016035540768300166	4.213293691518627
-0.00023512540239555927	4.249118814857374	-4.428043000360229e-05	-0.00018729303569189616	0.001025436075398076	131072	0.00015772092116265183	4.252237916366974
-0.000560831764192129	4.288334501131884	-0.000493410372575948	-0.0016769459550833468	0.0010444227939358077	81920	0.0002480102669743588	4.290046220892576
-0.0003925162227397235	4.327550187406394	2.2171237548275888e-06	-0.0006413333344137352	0.0010334361216214594	147456	0.00027170694705750645	4.331584740392795
0.0002753859422085868	4.366765873680904	0.00046029110249316965	9.614865883780717e-05	0.0004650436347943387	81920	0.0006369144592266979	4.363726820034063
0.00038948346386778743	4.405981559955413	0.0004898194581100086	-8.946270978725221e-05	0.0008798984937976528	131072	0.0009576186901380456	4.395914188648332
-0.0003727089471564905	4.445197246229924	-0.00021916693120501256	-0.0009663220276274463	0.0013762057630890168	131072	0.00027339203488783986	4.449183543664053
0.00016965707610403126	4.4844129325044335	0.00034703533749385544	5.063689936681685e-06	0.0005384113845034717	147456	0.0005081666904066983	4.481481298817986
-0.00020967193987804673	4.523628618778943	-0.0003228130957041892	-0.0005861526428123792	0.0005437867568111587	114688	0.00019774625580024551	4.5234101178079476
-4.886016088905696e-06	4.562844305053453	-4.86390713941048e-05	-0.00048009734070220074	0.0008664978603657703	98304	0.0008275465397442845	4.564863279648022
4.4621314408567214e-05	4.6020599913279625	8.928127743420269e-05	-0.00046011384469714085	0.0005730947208930788	163840	0.0004921741589213953	4.598372119339911
-0.000757965695033089	4.641275677602472	-0.0007608099326104225	-0.0009128662689512522	0.00012765278824650655	49152	-0.0006002208835375927	4.6385267833918995
0.0002541769471797574	4.680491363876982	0.00025417694717975737	-0.000602634540568267	0.0008568114877480243	32768	0.0011109884349277818	4.684819489630565
