[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	6262027.752521809	3915692.0550338253	0.0
-1.4117647058823528	4565794.636823077	2872514.2375819026	0.0
-1.3529411764705883	6037172.004782876	3831314.2697899	0.0
-1.2941176470588234	6122502.450670263	3833003.316017097	0.0
-1.2352941176470589	9857910.60760593	3726210.3838182087	0.0
-1.176470588235294	10878607.718230495	3786437.3749566637	766520.9908910437
-1.1176470588235294	12518501.868468663	8017579.169086319	819980.902228824
-1.0588235294117647	13232157.042266369	9341587.448771907	0.0
-1.0	14202292.490087857	5812747.458255865	1476297.1812784309
-0.9411764705882353	12264457.817388246	13714419.730632462	744076.9292114675
-0.8823529411764706	21354726.708348595	7409370.207810873	0.0
-0.8235294117647058	15383089.694656247	14694648.49329287	2381180.7401098195
-0.7647058823529412	22963486.369387276	11418981.607535394	2555744.202161049
-0.7058823529411765	21944744.089815598	16487101.290923264	5846459.280593654
-0.6470588235294118	24587969.904092994	18640097.245699473	4863815.894367304
-0.5882352941176471	30378235.47971518	22799665.927841496	18557297.944200426
-0.5294117647058824	36599986.25672098	32817089.75649856	8618802.625488024
-0.47058823529411764	41877032.71172219	45269534.56844026	29760175.928324383
-0.4117647058823529	61279570.88432133	57505939.935658835	37408124.174019
-0.3529411764705882	79845138.72424035	71687922.43194817	59937695.89181381
-0.2941176470588235	99440927.49938479	102221256.24682562	86592377.8738633
-0.23529411764705876	107082864.52964072	122270413.94889611	150820080.19359365
-0.17647058823529405	116741441.80344997	149142424.8265352	165511680.30340108
-0.11764705882352944	130319535.85836346	155676349.80923018	212121776.0930166
-0.05882352941176483	128809261.57057025	178191306.39891478	232873441.13002074
-1.1102230246251565e-16	138290958.75742957	180933143.69754294	252081300.53553674
0.05882352941176461	123079774.88593774	179154551.49825174	220360295.99110326
0.11764705882352933	128054770.8965629	159977179.6239757	175517022.17490327
0.17647058823529405	134311391.43302694	120551623.6218747	145226027.147833
0.23529411764705876	103446907.90340474	107571288.48295116	104935954.89115481
0.2941176470588235	84283923.41163653	86171627.68122357	69808129.52731308
0.3529411764705882	71245013.85030232	77960273.7954473	54103463.51905467
0.4117647058823529	59304549.80438287	62162173.26052907	34529813.865397416
0.47058823529411764	50932577.234078385	37366811.36115813	18093104.005846728
0.5294117647058822	42319615.534263834	31057098.67549765	14787035.164540924
0.588235294117647	29520242.203710407	24367149.133028496	13041967.40023765
0.6470588235294117	22969930.866096016	17862010.277067464	6467529.841043407
0.7058823529411764	23569778.555537418	13153918.81463594	5375333.946879344
0.7647058823529411	18853945.14489963	8060559.476701839	3249384.7901884886
0.8235294117647058	15969320.587226111	8161761.367226949	3433946.4943915685
0.8823529411764706	10148464.608822431	10114499.108781477	1709753.0527182696
0.9411764705882353	12412240.13890752	5713288.087305745	989271.2762133089
1.0	8790071.886798756	3145282.9529202087	0.0
1.0588235294117647	10790952.680870079	3910121.1149520585	0.0
1.1176470588235294	7089606.622983219	3127410.8781210827	1548797.2909849577
1.1764705882352942	6706036.106940115	1571636.7881582044	1233947.3569779175
1.2352941176470589	4834830.234688285	2932579.761263172	0.0
1.2941176470588234	3555041.914547524	2351788.4089022027	0.0
1.352941176470588	1841039.5286661708	0.0	0.0
1.4117647058823528	264648.36351922725	1124127.949267694	729168.316203653
1.4705882352941175	2121094.9938253798	546517.6285884674	0.0
