Y Median	X Mean	X Center	Y Std	Y Mean	Y Upper Quartile	Count	Y Lower Quartile
-0.0006095254137170438	4.1718920809035565	4.170687442308354	0.011106937281961708	-0.0007565796319705896	0.0069308861823383005	32256	-0.007752569573070504
0.0004524186885714627	4.211963263770752	4.209903128582864	0.009518804220562463	0.00019506303412757795	0.005997720324909778	67328	-0.005583726485526533
-0.0004146910584361981	4.250338672387027	4.249118814857374	0.008737002243390201	-0.0004727466856918098	0.005794090228772301	92672	-0.005888580508813091
-6.332785323294163e-05	4.288264030939463	4.288334501131884	0.009037470424336422	-0.000164095183316372	0.0051503833042106	103936	-0.005972053968812864
0.0002049165057566812	4.328247798557385	4.327550187406394	0.007158189467067799	-0.00028830832980413423	0.00444297188012304	126720	-0.004029110786627868
3.504395986019599e-05	4.366501694425074	4.366765873680904	0.00668307032536113	-0.00018511389804274118	0.004020235288446678	110848	-0.004313026733844636
0.00015583726431644742	4.406114630752339	4.405981559955413	0.006380293387853929	0.0002713562469782992	0.0043410977316216005	124416	-0.0037938461828277772
0.000175541265899475	4.444468347440971	4.445197246229924	0.0064681448623933905	0.0002278478464397304	0.004295568111087467	115200	-0.0040603526530032285
-0.00018780165839112471	4.484365225364837	4.4844129325044335	0.006086383841895485	-0.00014136413884069512	0.0035819632151348098	117248	-0.004143496669944752
0.0003770639205535813	4.523543187568334	4.523628618778943	0.005848972593499812	0.0005342862155293823	0.0038979765450930827	108544	-0.002782259803979013
-0.00037099124913362246	4.562860093435887	4.562844305053453	0.006051911124235276	-0.0003582725208864702	0.0034352836688156317	107776	-0.004065421771780742
-0.00014682749931794673	4.60229054144926	4.6020599913279625	0.00570549853632028	-0.0005583937060756896	0.0026167050534530883	100096	-0.004219793737399792
-4.532727597355901e-05	4.6408718226804	4.641275677602472	0.005795614563260266	-4.986259510888756e-05	0.003569277052182632	93440	-0.0037166023121022553
0.0002784062599312224	4.679176318366235	4.680491363876982	0.005945606429361335	2.4924253705378162e-05	0.0037984230615975218	75008	-0.0031765520470452657
0.0002080985125576333	4.719995639275842	4.7197070501514915	0.005701004047985549	-0.0001743655305967746	0.003592244119987102	61440	-0.0037930013340092606
9.259927276339974e-05	4.759425947540731	4.758922736426001	0.005403865588633947	4.20977628067267e-05	0.0035461352611308146	60416	-0.0038504297983713706
0.000576705475676686	4.8011426449599695	4.798138422700512	0.004666877210707784	0.00020152221635138525	0.0034950506868288607	70656	-0.0029273421549432074
-0.0004887998196072463	4.8368610967717505	4.837354108975021	0.004738787955691751	-0.00040837392957475985	0.0026698062906733346	62208	-0.0034072353917294082
8.334075771718289e-05	4.876997635513722	4.876569795249531	0.005007491893060101	-0.00018751268840161485	0.0026494326261494337	70144	-0.0033791080996486175
0.0003009044793938156	4.915777814423533	4.915785481524041	0.00501669272473337	0.0002378923128337042	0.0028081120675067513	77056	-0.003150940193390929
-1.9817287231229392e-05	4.954887631708672	4.955001167798551	0.004978385151417327	-0.00014962155281390222	0.0030326785096042807	78592	-0.002881873325732491
0.0006207689523187942	4.994172016153815	4.994216854073061	0.0053138555618840785	0.0006978518239359625	0.0037502320552934296	64256	-0.00293403899443146
0.00015369099704809502	5.034356206793516	5.033432540347571	0.005454892031747631	7.829498355810361e-05	0.0036142677372273013	85248	-0.0034094327763706817
0.00016881585387106498	5.073345508116961	5.07264822662208	0.005374483339375245	0.00035833839017953217	0.0031726173975332203	72448	-0.0030597560514826405
0.00020496840134893437	5.112431045425574	5.11186391289659	0.004765989947920753	8.936838104108618e-05	0.0030651524511746057	65792	-0.003169061350631458
-0.00013572827005180093	5.1518374936543445	5.1510795991711	0.005057078375986475	-7.522782690752461e-05	0.00318712291255675	61440	-0.0034457485555537976
-0.0006832958108998143	5.190055583134558	5.190295285445609	0.005317390681659992	-0.0006090843143132183	0.0029980344022693148	57856	-0.004034635395611975
-0.0005508669500251611	5.229937819438354	5.229510971720119	0.0070823488428814535	-0.0005321236120971502	0.003287974832733507	44288	-0.0034829257953164086
-9.994022118292459e-06	5.267230852082062	5.268726657994629	0.0069078663302026295	-0.00019746615798112136	0.004414646584288046	36096	-0.0037867927382948434
0.001086273168983561	5.30658838183978	5.307942344269139	0.00557652503200589	0.0005802366682742438	0.004079031642104853	24576	-0.0028146068530341428
-0.0004757883291918895	5.34642138765085	5.347158030543649	0.0071239339304305736	-0.00047191140830768957	0.0039511145739594316	15104	-0.004505427669569979
0.001312249579840529	5.3853931362314755	5.3863737168181585	0.006991017008586669	0.0014743472061378624	0.005942018318903956	17408	-0.004092365107730237
-3.808081085935687e-05	5.423170148518225	5.425589403092668	0.006912673338422811	0.0005614104875042959	0.005426479345235425	11008	-0.003359306600850186
-0.002959069160917188	5.460552499774498	5.464805089367179	0.006704218692777183	-0.003165243223613709	0.00034948590895438476	4352	-0.00954919598844839
-0.002506417104256131	5.493943761452672	5.504020775641688	0.0032663248697448067	-0.002142509542152913	-0.0004446832337614429	2560	-0.004562202986553798
-0.00043300710516987195	5.538610992041853	5.543236461916198	0.00628680507796851	-6.994398574763005e-05	0.005114971936582344	1024	-0.0056179230274998465
nan	nan	5.582452148190708	nan	nan	nan	0	nan
