Y Std	Count	Y Median	X Center	Y Upper Quartile	Y Mean	X Mean	Y Lower Quartile
nan	0	nan	3.6216678344652173	nan	nan	nan	nan
nan	0	nan	3.660883520739727	nan	nan	nan	nan
nan	0	nan	3.700099207014237	nan	nan	nan	nan
nan	0	nan	3.7393148932887468	nan	nan	nan	nan
0.0043141256918106516	8192	-0.005462983612980943	3.778530579563257	-0.0011488579211702914	-0.005462983612980943	3.773709004226645	-0.009777109304791596
0.0031587808442143654	12288	-0.0019608311736898504	3.8177462658377666	0.0042222454422118205	-0.00021208045419519785	3.812844777077375	-0.0028976556311075654
0.004405848767470112	12288	0.0011903519372373683	3.856961952112276	0.0053691029755387094	0.0004073437202610367	3.8612520119620313	-0.005337423751992966
0.00350122203557512	12288	0.00014410005038147412	3.896177638386786	0.004806352682791722	0.00039727194685140136	3.8948240136299277	-0.003758636892618993
0.0011661246196530077	8192	0.0037485994941960895	3.9353933246612955	0.004914724113849097	0.003748599494196089	3.9312322115400065	0.0025824748745430816
0.0050881946711636905	20480	0.0021183583968773395	3.9746090109358057	0.004063329334369486	0.00027157544635602823	3.9668908488260115	-0.003275237036226563
0.00397371697207932	28672	-0.0017147043328465308	4.013824697210316	0.0029000896131066304	-0.0013708535806074332	4.01188425694584	-0.004834980067657469
0.003131692494884068	16384	0.000794952382794586	4.053040383484825	0.0031297347095158457	0.0006005950475639365	4.058500993380491	-0.0017341872791573234
0.004880015431149552	16384	0.0016483657714925588	4.092256069759335	0.005348636893748	0.002646943947731348	4.088514752114243	-0.0010533271745240933
0.004148390827664048	28672	-0.0009993702200432847	4.131471756033845	0.0038354845426051	0.00038890035985577974	4.136773950773864	-0.0014296236018954084
0.0031937120047707554	36864	-0.00010318147178666423	4.170687442308354	0.0018184645880117553	9.22690171351687e-05	4.173047615269248	-0.000995934399035983
0.002774850538293153	81920	-0.0003110331668776795	4.209903128582864	0.0022002166987577544	-0.00012041370625271916	4.211349950060901	-0.0021100079154868917
0.002553525277325267	106496	0.000872517246538061	4.249118814857374	0.001703258113269022	0.00033443441113343	4.25157455663242	-0.0008233404372131549
0.002227988618047873	118784	-1.000244033108337e-05	4.288334501131884	0.000996622614819018	-0.00022269961154698816	4.288315950461688	-0.0017799742033073943
0.002126115311484621	118784	0.00018370357751245372	4.327550187406394	0.000656507652677898	6.311707524511084e-05	4.331281551768722	-0.0009771581430241655
0.0015366247818570631	98304	-0.0001221211467783426	4.366765873680904	0.0006624038457362294	-6.446700445582542e-05	4.363316431917107	-0.0011041621663578681
0.0018684935528288239	135168	-0.00012217042850130158	4.405981559955413	0.000726698057351261	-0.0004025665022300311	4.406236644902123	-0.0011504387351708569
0.002019909423397932	118784	0.00020836234453546726	4.445197246229924	0.0009616199717306566	-4.427760317022536e-05	4.4464736005668515	-0.000994703339438236
0.0014011447448032776	114688	-5.268510622348268e-05	4.4844129325044335	0.0009415850877414404	-5.80523368555162e-05	4.480879715080028	-0.0008994542751380383
0.0010494450692290064	114688	-7.452547311140923e-05	4.523628618778943	0.0008817685266010301	0.00011668677436385827	4.52641125959355	-0.0006292660578827552
0.001173531879364073	106496	3.291730315236321e-05	4.562844305053453	0.0006804579726691163	0.00010348489806821177	4.563264603224081	-0.000694657127758972
0.0013548148611454362	98304	9.553854775725948e-05	4.6020599913279625	0.0007678942611640615	-2.9353512144965758e-05	4.605939200029963	-0.0006559153400379274
0.0013319526991866797	94208	-9.180810078437312e-05	4.641275677602472	0.0006607473973895984	-5.263211464996697e-05	4.6437672271747195	-0.0009751536772850466
0.0012979119182427576	106496	0.00013549623295011902	4.680491363876982	0.0008016631812183743	0.00016952189662776428	4.685499148258533	-0.000595033899517477
0.0013806282598541782	36864	-0.0009723018713411966	4.7197070501514915	-0.0006180316393363242	-0.0008750791394867945	4.720567108127443	-0.0011344353653126795
0.0014565288492034076	53248	-0.0005683870377327785	4.758922736426001	0.0013228742723994551	5.381158492900532e-05	4.759590021827818	-0.000754106653580816
0.0006067129391770478	45056	-9.83767462443719e-05	4.798138422700512	0.0004329667220650124	-0.00013463706037468852	4.7965818716072866	-0.0006641408871978983
0.0011827281189332383	81920	0.0004647590717452414	4.837354108975021	0.0008665453448847226	0.0002488753022310265	4.837444127679961	-0.0003591229596664424
0.0010189921576848747	94208	0.00013162057624200958	4.876569795249531	0.001153306886290127	0.0002903284580095762	4.877487949643494	-0.000274372858919371
0.0013891714428552636	65536	0.0001329987172660126	4.915785481524041	0.0004795949192767467	-0.0003965824453717072	4.914417514214142	-0.001299020540128529
0.0009304173449333519	69632	9.699823267123414e-05	4.955001167798551	0.0008655117199478351	0.00017408719551477293	4.951425551588394	-0.00036999922590916977
0.0012229696769033582	57344	-0.0007571951912884099	4.994216854073061	-6.621407845271098e-05	-0.0005523170731626996	4.993298811471964	-0.001417265669650658
0.001265815316197678	90112	0.0006343939537214689	5.033432540347571	0.0009938554990722832	0.000333473237034491	5.036028699046603	-0.0010167048154330633
0.0010158800193258524	69632	-1.869434806599907e-05	5.07264822662208	0.000403230682639624	-6.732945201837647e-05	5.067350773070849	-0.000592465793326716
0.0015619803831872009	81920	-0.00010009608819850414	5.11186391289659	0.0011716774586427627	0.00010676402559818204	5.111746737717921	-0.0010452404206662224
0.0012223382029728609	73728	3.79696407500051e-05	5.1510795991711	0.0011192937730970744	0.00019081461319232155	5.153336330612997	-0.00031403298499860845
0.0014436975672761402	49152	-0.0007505039358204468	5.190295285445609	-0.00015327465748614106	-0.00108586042243546	5.193784461931566	-0.0017409593201356652
0.0015188922408288397	77824	-0.00012383823042405774	5.229510971720119	0.0005899712988264764	-0.00032309856029810394	5.233247994042347	-0.0011311860126537105
0.0003221425945770323	12288	-0.0009234503311965581	5.268726657994629	-0.0005044986918289939	-0.0009070061650733955	5.26874201095127	-0.001293069472194634
0.002018246431599472	12288	-0.0003898535318316511	5.307942344269139	0.001635608062158691	-0.0006789617316423476	5.31637317628982	-0.0032826397252540846
0.001761863003726549	20480	0.0012858090376810074	5.347158030543649	0.0018275042757397895	0.0009344701415477999	5.354864419870517	0.0006681159385575093
0.0010867466502412742	16384	-0.0006552160012040528	5.3863737168181585	-0.0002995389420312266	-0.0010710345302203713	5.385510610773	-0.0014267115893931977
0.0022509686627767904	12288	-0.0008123197061982055	5.425589403092668	0.0027832352621564057	-0.00022122997486472167	5.421142477351598	-0.0026346054805523635
8.673617379884035e-19	4096	-0.0029793365682411286	5.464805089367179	-0.0029793365682411286	-0.0029793365682411277	5.453300064855536	-0.0029793365682411286
nan	0	nan	5.504020775641688	nan	nan	nan	nan
nan	0	nan	5.543236461916198	nan	nan	nan	nan
nan	0	nan	5.582452148190708	nan	nan	nan	nan
