Y Lower Quartile	X Mean	Count	Y Mean	Y Upper Quartile	Y Std	Y Median	X Center
nan	nan	0	nan	nan	nan	nan	3.6216678344652173
nan	nan	0	nan	nan	nan	nan	3.660883520739727
nan	nan	0	nan	nan	nan	nan	3.700099207014237
nan	nan	0	nan	nan	nan	nan	3.7393148932887468
nan	nan	0	nan	nan	nan	nan	3.778530579563257
-25.629240613976435	3.8195827354180594	32768	-16.166803164782323	-6.70436571558821	9.462437449194114	-16.166803164782323	3.8177462658377666
nan	nan	0	nan	nan	nan	nan	3.856961952112276
nan	nan	0	nan	nan	nan	nan	3.896177638386786
25.877822360562277	3.9395704665589495	16384	25.877822360562277	25.877822360562277	0.0	25.877822360562277	3.9353933246612955
-59.472483989686225	3.960774094421664	16384	-59.472483989686225	-59.472483989686225	0.0	-59.472483989686225	3.9746090109358057
12.15543113953754	4.019629483642924	16384	12.15543113953754	12.15543113953754	0.0	12.15543113953754	4.013824697210316
10.254905089326712	4.0570209635842	16384	10.254905089326712	10.254905089326712	0.0	10.254905089326712	4.053040383484825
-29.499525106919464	4.100887554365769	65536	-5.37523471204031	19.55285142171715	34.04012708599655	-4.571438973162003	4.092256069759335
21.873153906370135	4.145056098262031	16384	21.873153906370135	21.873153906370135	0.0	21.873153906370135	4.131471756033845
19.299280819297564	4.168795974046582	16384	19.299280819297564	19.299280819297564	0.0	19.299280819297564	4.170687442308354
-13.83900073582663	4.21323651002532	81920	-2.237009682401913	14.731550059634174	20.354407926301622	-8.232143174916928	4.209903128582864
-8.424501526258155	4.25202269914731	131072	-4.673224043383357	9.185879970197902	30.054780315699773	-2.5622451253602776	4.249118814857374
-5.919533983251313	4.290080164677969	81920	8.60767908998423	23.71328174637165	14.884688842931025	10.613837526292627	4.288334501131884
-8.126022566998472	4.331625237840848	147456	0.23690676967210797	8.964904894730353	14.507015596517656	5.394735731562832	4.327550187406394
-7.972115109878359	4.363752478787018	81920	-0.5852063996337165	2.9890819356742213	11.62681384104498	-5.1752281429508	4.366765873680904
-15.346909895923545	4.39576982352604	131072	-9.9327260777236	6.18847805971518	20.125112625069075	-5.709116425779939	4.405981559955413
-8.19860041707625	4.449150723983963	131072	2.1382201804913166	8.496048988406983	9.313465112253809	4.594667029940865	4.445197246229924
-0.9866174935605159	4.481464333318573	147456	4.336917475977013	9.10613117918001	9.431940241858854	6.089512530998036	4.4844129325044335
-9.799474146691864	4.523437269035081	114688	-1.702134874611147	7.0329656501889986	7.71571534651778	-0.4475558176291088	4.523628618778943
-15.393709419609877	4.564621258671962	98304	-2.860012251048223	4.137876953149316	15.337031098845763	-8.699197827295393	4.562844305053453
-1.4668475579728693	4.598119613779341	163840	4.506671928470678	10.709093596477032	7.837072897788981	5.823166870520254	4.6020599913279625
-8.663836920606627	4.63822216971674	49152	4.877279578441327	14.537255759580148	9.861376273594843	8.75841989635046	4.641275677602472
-10.69087123002646	4.68462641118384	32768	-3.756658893333224	3.1775534433600114	6.934212336693236	-3.756658893333224	4.680491363876982
-1.0197114637012419	4.717458847062558	98304	3.339026718455898	5.1447601009313075	10.252539677383341	2.0000540030732736	4.7197070501514915
1.9076604783895164	4.764753033777246	114688	2.050413371288544	4.692034914334727	3.752735706222485	2.608520077454159	4.758922736426001
-0.9642890912946314	4.795527854789135	98304	6.720792512990859	9.855804199269187	11.43516838757276	3.375297779832181	4.798138422700512
-4.540236125811589	4.826470527939029	65536	1.8659309241215851	5.009755792189026	9.586698522653027	-1.3964112577441483	4.837354108975021
-2.299167636871971	4.875151540092687	65536	2.1702255258787773	3.047801223255192	6.91710877057216	-1.4215919394955563	4.876569795249531
-6.4971925098911925	4.911832107479536	65536	-2.50769783820715	0.7019627177078291	5.576935202173764	-3.287531953976213	4.915785481524041
-2.8058504197174443	4.952846899889236	65536	0.9314864994094023	6.395483218038407	7.688889551438644	2.6581462989115607	4.955001167798551
nan	nan	0	nan	nan	nan	nan	4.994216854073061
-1.0638959380576125	5.028358645066643	180224	0.7133497212153915	2.763008849535254	4.7791162969052	0.703953551064842	5.033432540347571
-2.8445794465533254	5.073301341675176	49152	-0.04972333000296203	2.0072166719928646	2.0483117500475716	0.6881927845515747	5.07264822662208
-3.5912235329342366	5.1212999348334405	98304	-1.353738324227379	2.7282704249264498	3.3066073267061493	-2.659720725193438	5.11186391289659
-0.5787423016226967	5.155352250126498	81920	3.648935137389344	9.256100918437369	6.535622124713312	1.7814444026807905	5.1510795991711
-1.7631597538725146	5.200700079385847	65536	0.35834279791606605	1.3528246183823285	3.068267698737538	-0.7686779334062521	5.190295285445609
-11.197870777356002	5.22569704233309	32768	-5.930776797180442	-0.663682817004883	5.26709398017556	-5.930776797180442	5.229510971720119
1.760035809571491	5.281297098728002	16384	1.760035809571491	1.760035809571491	0.0	1.760035809571491	5.268726657994629
-6.767226779185876	5.305461192120893	32768	-3.917494017649915	-1.067761256113954	2.8497327615359613	-3.917494017649915	5.307942344269139
nan	nan	0	nan	nan	nan	nan	5.347158030543649
-3.44922228787982	5.400314241327681	32768	-2.57564548314258	-1.7020686784053396	0.8735768047372403	-2.57564548314258	5.3863737168181585
nan	nan	0	nan	nan	nan	nan	5.425589403092668
nan	nan	0	nan	nan	nan	nan	5.464805089367179
nan	nan	0	nan	nan	nan	nan	5.504020775641688
nan	nan	0	nan	nan	nan	nan	5.543236461916198
nan	nan	0	nan	nan	nan	nan	5.582452148190708
