Y Upper Quartile	X Mean	Y Lower Quartile	Count	Y Median	Y Std	X Center	Y Mean
nan	nan	nan	0	nan	nan	3.6216678344652173	nan
nan	nan	nan	0	nan	nan	3.660883520739727	nan
nan	nan	nan	0	nan	nan	3.700099207014237	nan
nan	nan	nan	0	nan	nan	3.7393148932887468	nan
0.1119105834288562	3.7737097071099077	-0.24623832863189765	8192	-0.06716387260152074	0.17907445603037692	3.778530579563257	-0.06716387260152071
0.17556855297618323	3.807255422939711	0.17556855297618323	4096	0.17556855297618323	0.0	3.8177462658377666	0.17556855297618323
0.4750682450078192	3.8623270129045015	-0.21386575818432882	12288	-0.07666765155235702	0.2977444617958341	3.856961952112276	0.06151161175704445
0.30230115321936507	3.894480396023085	-0.13292062766472318	8192	0.08469026277732095	0.2176108904420441	3.896177638386786	0.08469026277732093
0.08995637039053904	3.9433650532998157	0.08995637039053904	4096	0.08995637039053904	0.0	3.9353933246612955	0.08995637039053904
0.05684547280376462	3.9725932621559874	-0.6214194709441729	24576	-0.025246237397186875	0.3504012188563006	3.9746090109358057	-0.16932182270678262
0.04317517313776464	4.016161760519658	-0.15461452939645903	16384	-0.07550298701045755	0.21668788215110935	4.013824697210316	-0.03593636924823686
-0.017513701462716424	4.057627801605813	-0.1591152182042751	16384	-0.06078524631374815	0.1745449898776028	4.053040383484825	-0.11584367335324341
0.1466752041537472	4.088035965625457	-0.06486310479213458	16384	0.0711001103317172	0.16083910725257203	4.092256069759335	0.010711989029895432
0.06616389034609328	4.136043947568941	0.0023119714716663604	28672	0.030974834957697643	0.04633619406226213	4.131471756033845	0.0276086375246663
0.02440330510380829	4.172733554179701	-0.04172580135465476	32768	-0.005687772083184949	0.0590638476320231	4.170687442308354	-0.01568284080785036
0.08502102989393512	4.210747718595941	-0.07984918400609547	77824	-0.004311077870704961	0.13379371120237	4.209903128582864	-0.010231684828139537
0.026171846866768385	4.250818688890916	-0.06634443466500357	110592	-0.01414746753958698	0.07194257986883446	4.249118814857374	-0.017225876269315474
0.048324690136175394	4.287987546540189	-0.027842301868853052	114688	1.1046692276274136e-05	0.054392732457346896	4.288334501131884	0.011456323189918724
0.03281828995329091	4.330282722701115	-0.05385056028620035	122880	-0.010322145300036873	0.06926934279224235	4.327550187406394	-0.019567450084845346
0.03370169364719336	4.363085935987285	-0.028082232003387782	98304	0.010714065536693275	0.04748851777710021	4.366765873680904	0.0031153076511811055
0.03529622009492295	4.404987395894513	-0.038297980047496544	126976	-0.002022776026646304	0.04825137806167372	4.405981559955413	4.7032403385181045e-05
0.023695751774127843	4.445272596268162	-0.028815853168710135	126976	-0.006627656888125177	0.04173032289252189	4.445197246229924	-0.004607218506400081
0.03496557331255691	4.4810472224611315	-0.009956878791178899	114688	0.009163179687035273	0.0360231947317544	4.4844129325044335	0.013026657406146754
0.02364189699256901	4.526239514574209	-0.014690900082046885	114688	0.00017964552658678284	0.03263246707481582	4.523628618778943	0.0053049597139926295
0.019846976710174765	4.564114667147748	-0.02631783236840322	110592	0.007630481278329024	0.02583651047022349	4.562844305053453	-0.0019220777302841093
0.01941423593806718	4.606719558380399	-0.0188745915920116	94208	0.0003176005333514366	0.026234329560121387	4.6020599913279625	0.0016848967757435616
0.009721696386335566	4.643745517971663	-0.026868827036326842	94208	0.0008417968203176194	0.02871672107097228	4.641275677602472	-0.0030731650464594605
0.019852655064395826	4.685429493494123	-0.01712516726139055	106496	-0.004094337737805139	0.029698182633141345	4.680491363876982	-0.0008882995749489397
0.017825862466622718	4.720912247003153	-0.006634230031923264	36864	0.014192477926949077	0.016884440926418463	4.7197070501514915	0.005714668047696871
