Y Median	Count	Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Y Lower Quartile
nan	0	nan	2.8075630150895257	nan	nan	nan	nan
nan	0	nan	2.8663865445012906	nan	nan	nan	nan
nan	0	nan	2.925210073913055	nan	nan	nan	nan
nan	0	nan	2.9840336033248196	nan	nan	nan	nan
nan	0	nan	3.0428571327365845	nan	nan	nan	nan
nan	0	nan	3.1016806621483495	nan	nan	nan	nan
nan	0	nan	3.160504191560114	nan	nan	nan	nan
nan	0	nan	3.2193277209718785	nan	nan	nan	nan
nan	0	nan	3.2781512503836434	nan	nan	nan	nan
nan	0	nan	3.3369747797954084	nan	nan	nan	nan
nan	0	nan	3.395798309207173	nan	nan	nan	nan
nan	0	nan	3.4546218386189373	nan	nan	nan	nan
nan	0	nan	3.5134453680307023	nan	nan	nan	nan
nan	0	nan	3.5722688974424672	nan	nan	nan	nan
nan	0	nan	3.6310924268542317	nan	nan	nan	nan
nan	0	nan	3.689915956265996	nan	nan	nan	nan
nan	0	nan	3.748739485677761	nan	nan	nan	nan
nan	0	nan	3.807563015089526	nan	nan	nan	nan
3.2183505823330067	16	3.2183505823330067	3.8663865445012906	0.0	3.859195135638371	3.2183505823330067	3.2183505823330067
3.118870667501976	128	3.14434310563753	3.925210073913055	0.0991936474244807	3.9365293291698773	3.1736403565965423	3.087004159938498
2.951393720347598	1584	2.94362089974062	3.9840336033248196	0.1232594141310302	3.993106328516191	3.0306091004725406	2.8491316222131013
2.9053436899275025	4848	2.891690082460941	4.042857132736584	0.14555141367120847	4.0456852954899425	2.9974048120852186	2.8082695015655537
2.8930429746435986	8272	2.884950356415686	4.1016806621483495	0.13571179660450258	4.105206253308304	2.974524200510599	2.804180633166399
2.887701994450834	18640	2.881537087712244	4.160504191560114	0.11481401966546295	4.164293467652177	2.9586061571626443	2.808531283599927
2.8777037608580605	27440	2.87343557456509	4.219327720971879	0.10904214678309997	4.219598431161516	2.9445268090549668	2.804037160057975
2.8994631350900084	31072	2.8939367540240304	4.278151250383644	0.1010590423239067	4.278405857623357	2.9629250015575024	2.8298493114737613
2.910754129105592	30384	2.909828078860673	4.336974779795408	0.09137521314982361	4.337720822317907	2.9746890204338	2.850994376780336
2.898310023807953	36208	2.8682945599534024	4.395798309207173	0.14870802336478414	4.397204275772797	2.9721598820500046	2.7981833075260494
2.823912314709505	59536	2.8178046711036333	4.454621838618937	0.1736907270961059	4.4573400975891015	2.9627565869619676	2.6873120991821087
2.8212009448620643	106912	2.8426929582793514	4.513445368030702	0.1538744753370976	4.515020241749545	2.962885046718388	2.7318462136862154
2.895033219666705	124352	2.90401300953252	4.572268897442467	0.15326352605517862	4.572889132222506	3.0129809524448907	2.7938576114659956
2.9497148380605296	138848	2.9521782118577957	4.631092426854232	0.14232109857538747	4.631114705305267	3.045242166935001	2.8562375166906895
2.986571421704654	132464	2.9870520460446492	4.689915956265997	0.1510143845128696	4.69012807540497	3.089714752862839	2.8905129787322084
3.0146723096568735	159632	3.023570046100564	4.748739485677762	0.17530677675310793	4.749937804105188	3.140583385460287	2.898902167576808
3.051365888677225	199920	3.0583340353154522	4.807563015089526	0.20290952298121676	4.809090867336752	3.208164731249171	2.9085484018633534
3.080984307250308	294240	3.076903061242801	4.866386544501291	0.24185519086126445	4.867890466432864	3.2639013922666997	2.8509055915121175
3.1856808471770592	316128	3.169822028919631	4.925210073913055	0.2309300276716849	4.925185168769632	3.33146629763894	3.011525969646641
3.250812181749782	278224	3.2390949299432306	4.98403360332482	0.23688412145061163	4.982914869604845	3.3964275560274935	3.064294826313342
3.304211068723131	204896	3.3005667710239446	5.042857132736584	0.24702736075271864	5.040919601185904	3.4750632917533135	3.115402987345006
3.3612645504570127	124864	3.366367816586939	5.1016806621483495	0.25304566642714166	5.099169127689784	3.538644276925644	3.190309447699835
3.360539370731696	82320	3.3984962351730115	5.160504191560115	0.260051729949154	5.157996977246838	3.568018935356327	3.226207089998699
3.372232214053841	47008	3.4341240406258873	5.219327720971879	0.26450642908307287	5.217339458631971	3.6004601334488955	3.2576406197118004
3.419292438131729	29904	3.488913226933188	5.278151250383644	0.24527953076274808	5.275787538207961	3.6408729831686655	3.309891834891636
3.421127812886956	18656	3.492711557033612	5.336974779795408	0.2276789357115762	5.33428813300212	3.584396549853023	3.3384233148171747
3.4529593029643415	12192	3.5086638312825573	5.395798309207173	0.22769674318598906	5.395514494851701	3.5892010582439413	3.3485891135759673
3.45136016996251	9408	3.470522857299232	5.454621838618937	0.16551385999886584	5.453540162314399	3.5416183091344906	3.350377271894496
3.481412269237137	8416	3.480375134724023	5.513445368030702	0.1282793334053372	5.512895937604511	3.5566874343992	3.3782160490299056
3.483391475411362	6576	3.482308779828444	5.572268897442467	0.11981312057761455	5.569758627246892	3.5654855627639748	3.379534062042878
3.482777112561723	3232	3.4811194787035338	5.631092426854233	0.09457487227749298	5.626676891335252	3.551566736164566	3.3994764865419214
3.5073586514739823	1024	3.5002696312498056	5.689915956265997	0.07960878656790513	5.6882061778058315	3.546384507843264	3.447143357898457
3.507897246614585	240	3.56137499460229	5.748739485677762	0.11677266228132677	5.7417923891463865	3.547030353729714	3.4936206634153812
