[S III] Delta T	T1	T2	T3
-4901.9607843137255	378193254.87519807	262406924.06248564	249153609.69416612
-4705.882352941177	319396753.3061181	231119545.886926	217718878.70765013
-4509.803921568628	304939866.81543046	202612786.9002518	195931687.72682846
-4313.725490196079	231732757.8676775	120032642.2110322	178683642.9866535
-4117.64705882353	180635050.49599653	108258113.74174297	109541727.53970152
-3921.5686274509803	150205245.37754244	61576141.966901146	92949468.73105116
-3725.490196078431	133185357.5062602	79373311.7794582	67220303.4766309
-3529.411764705882	127961754.78572442	93435159.98308358	74333997.17959078
-3333.333333333333	131974668.29648471	78550618.20894049	129959233.35748366
-3137.254901960784	128950904.15255567	98111893.41651396	113276756.77080603
-2941.176470588235	136653964.039798	82208307.09188682	130420669.85916528
-2745.098039215686	167566518.5222614	110662912.84507635	131229066.33897525
-2549.0196078431372	183090608.28863126	146416027.6775387	155720028.0273018
-2352.9411764705883	247071835.69292417	140080791.48664176	166141330.153333
-2156.862745098039	278918144.63513786	169512155.11198714	163933199.97532207
-1960.78431372549	366772310.8531363	161534528.36492687	191730990.62052226
-1764.705882352941	535300174.5510819	203361025.66944748	245737693.6567048
-1568.627450980392	829026819.1037292	201877193.8513896	287142661.6772886
-1372.5490196078429	1373099440.5014079	285675102.44119406	287103103.8028263
-1176.4705882352937	2377927802.504678	506825929.6455472	497646134.00756836
-980.3921568627447	4607176121.314129	1403781961.3525805	1040606729.2485092
-784.3137254901958	9460544085.75665	3829634354.7107534	2887494451.570413
-588.2352941176468	18506475153.413364	11986157894.51607	8372671418.712763
-392.1568627450979	34861634470.84577	35336093361.551506	28131017476.512016
-196.07843137254895	54404586365.76335	78863396666.46947	81398835106.35696
0.0	68967597840.69647	106861058246.90082	126235041906.09943
196.0784313725494	56859505124.00272	76903865539.30797	80955989164.32169
392.1568627450988	35354791889.925606	33781051131.81305	26620226010.449604
588.2352941176478	21294327389.452515	12812767998.137432	7731580153.832813
784.3137254901967	13513945087.059422	5776238055.621634	3241409153.389824
980.3921568627457	9290926493.22675	3576962335.688319	1643835792.1438513
1176.4705882352946	7730487485.532664	2939369309.1428595	1167982618.8562236
1372.5490196078435	6617752251.970072	2693074165.1607447	1097901089.7965937
1568.6274509803925	5861932179.771608	2347915602.1400356	875204499.9473416
1764.7058823529414	5160965646.043571	2193575281.4810305	696378751.9348986
1960.7843137254904	4065449981.1530313	1595073620.7510262	574927634.5259354
2156.8627450980393	3471916691.724982	1217422092.4782653	388234725.4764411
2352.9411764705887	2595222740.98587	773154696.8440455	325648837.697941
2549.019607843138	1914776133.0711546	534798183.0411839	308205197.39819455
2745.098039215687	1381985900.2565658	310889941.84702575	221760661.20031136
2941.176470588236	1012749260.0694605	236772883.81816614	202255275.19377705
3137.254901960785	728823895.2022195	170373453.33816272	169820207.26473704
3333.333333333334	515451448.8216348	124846327.51986027	123178929.91759723
3529.411764705883	370755042.4623147	98930636.84708874	71378573.1189689
3725.490196078432	255018858.77837852	65093017.62729888	94357232.09670001
3921.568627450981	241313872.64600536	69747859.6722787	53922055.25145097
4117.64705882353	214162836.8299501	68756870.87718733	81990916.52610835
4313.725490196079	230673983.85123134	114185460.36290616	95719650.4748789
4509.803921568628	241307854.01007783	99148702.98831964	102985431.86288853
4705.882352941177	273067191.69088393	126225779.70181385	86826439.9052582
4901.9607843137255	305100487.13427854	121108880.85830212	210808845.78820834
