X Mean	Y Mean	Y Median	Y Upper Quartile	X Center	Y Std	Y Lower Quartile	Count
nan	nan	nan	nan	3.6216678344652173	nan	nan	0
nan	nan	nan	nan	3.660883520739727	nan	nan	0
3.7123721151830504	-405.4584758995834	-405.4584758995834	-361.648480127993	3.700099207014237	43.80999577159036	-449.26847167117376	2048
3.7414697560920436	-37.02584384022816	-143.06409515906762	53.531747204888234	3.7393148932887468	273.58997149606665	-233.62168620418402	4096
3.7782545209238747	-33.45063017978797	-123.26192318294761	274.7787683215447	3.778530579563257	287.8796788881604	-271.5962524538554	6144
3.81321782807399	-16.405778496205887	2.184718754876485	114.5964932789243	3.8177462658377666	238.90930384154942	-163.91656658938655	12288
3.855726842391709	18.569788136746638	-19.71384975858564	95.66526722012395	3.856961952112276	162.65966824575077	-105.70432088964662	8192
3.8965172323672372	8.001341427203215	-30.149461807370244	140.90234168580446	3.896177638386786	209.21763632863804	-128.94024872336604	16384
3.931030305350294	-23.504332486704357	-42.438755564192434	66.46921991352656	3.9353933246612955	138.96363776709046	-131.14316548815214	16384
3.974016001711889	-54.079295479929264	-65.25036617499063	32.6867141122857	3.9746090109358057	160.92905287997056	-132.00318074322058	13312
4.015520156363422	37.56285875678344	80.1877636186473	137.56872799111943	4.013824697210316	143.57801868865783	-47.91152173326236	16384
4.051029180176069	-20.08180702333338	0.600762800037046	47.15856684056962	4.053040383484825	129.00821042094432	-109.73809125107982	29696
4.095135294542043	45.052434368877684	42.37079685560002	84.96308562848935	4.092256069759335	106.18458162925253	-44.85126017570656	18432
4.134618786549696	5.095083666794293	6.118548064509014	52.7363871441994	4.131471756033845	84.35782765650832	-36.279754098821286	21504
4.170290441400695	14.310686318232456	7.704061202673074	67.73694468296526	4.170687442308354	105.23760644956222	-66.85397173058982	32768
4.21265260645621	-6.6928728920120335	-11.265736422547889	58.730797691565385	4.209903128582864	89.67597240229865	-67.69434002833441	67584
4.249998018738902	-12.393605401467322	-8.013111669203681	24.395355700075925	4.249118814857374	73.5924890383745	-45.802039150519704	90112
4.286693732827548	5.817979837507368	7.691614812744774	53.69401298082312	4.288334501131884	71.45893247557272	-49.4672389054881	94208
4.326305819183733	-0.4156498371731341	6.558892437329632	40.59357196397741	4.327550187406394	63.030804851064	-40.85035654255262	132096
4.365950767279857	-4.377506393696796	-1.045321134119149	30.71171148949543	4.366765873680904	59.11342138743095	-42.512877709063105	121856
4.406951434282108	4.58688400459441	-5.006455264129727	43.2585160119379	4.405981559955413	55.93186195705757	-34.984552129913936	120832
4.443637184240617	4.22734280006312	-2.667080558228008	30.998875550707453	4.445197246229924	57.83120025259578	-32.27706966475307	112640
4.483338681237417	-6.26714147451904	-6.191182406697408	27.452981938313314	4.4844129325044335	47.025380479796176	-34.5422681093969	113664
4.525145164620308	-10.291924377133483	-6.500909475593289	19.945190134438235	4.523628618778943	52.94415678291697	-32.6939648194475	111616
4.560752732039903	-7.31407344833186	-0.798258046117553	25.376200314816742	4.562844305053453	44.77169283579367	-39.95856844852278	108544
4.6006978891580745	2.125380420909491	3.9649075465313217	24.348551480505193	4.6020599913279625	38.7731431560067	-20.323300417117935	101376
4.639487920843916	-2.1022540836971686	-5.208336685969698	18.78898007616408	4.641275677602472	42.651916313675336	-22.32209496100404	96256
4.677901035908998	4.859541866907476	5.624628236261742	31.497752983306782	4.680491363876982	46.5194418401491	-22.750943454500884	67584
4.718989391898969	2.9935803652480275	-1.5681772072857711	32.556459694324076	4.7197070501514915	39.324544786970336	-25.56076672155359	62464
4.757708835779517	-0.3319315181210958	-2.5712787060701885	25.78569463349413	4.758922736426001	37.239799790623834	-22.70881805863064	67584
4.798762200000743	1.1527862012269379	-5.89949456406157	25.039915328296047	4.798138422700512	29.173000144756273	-16.645446124883165	63488
4.836986133582124	2.1862307200497613	-1.854568337668752	22.867985031840362	4.837354108975021	29.459536774075865	-20.452954884358405	64512
4.876554805704897	3.87349419901293	1.948686404104592	17.385993441637765	4.876569795249531	27.719671252323778	-16.640383153668154	76800
4.916889238674318	-1.2330154552157997	5.258265624406704	16.086370888299825	4.915785481524041	28.27887978008181	-17.807581757152093	77824
4.953684576019841	2.3300324469605194	-0.8260771910936455	18.035423835630354	4.955001167798551	23.294672955284096	-14.683915895078826	71680
4.993800898605356	-4.143698306574181	-0.988380568296634	14.985310926578677	4.994216854073061	26.00207301614984	-24.02698536366188	63488
5.0340036727885025	2.9648543806932355	4.789669769967077	15.258590367580837	5.033432540347571	24.06051570430956	-11.980581949897896	87040
5.073624560852378	-2.3091271440358985	-2.4482942873328284	14.45600973791261	5.07264822662208	22.437586762120798	-15.051927350714323	68608
5.109925588790474	1.2069325768422157	-1.185729789834113	16.631603296114463	5.11186391289659	23.62545597698358	-12.945884511156692	73728
5.152245020180006	1.7485022730999984	0.043942357324340264	14.963956203393536	5.1510795991711	25.51427504889828	-11.915399635186986	66560
5.191787856814876	2.152099258254251	0.8808229693067915	15.373669311413323	5.190295285445609	18.744619669170998	-8.524137232162047	53248
5.2310372531052	-7.231120253715017	-0.822193874389086	10.694010803848869	5.229510971720119	42.334290089885734	-13.097947322206892	51200
5.265511577125448	-0.007048405345666388	-7.152362173441361	6.709691955977178	5.268726657994629	19.208733400968896	-10.931260802746692	31744
5.309522070273658	6.508246481138216	4.384265185412005	14.215470728524451	5.307942344269139	32.53913431753967	-11.466029145933135	27648
5.352891150108775	-0.20638959095740575	0.1867323544465762	6.542548747385808	5.347158030543649	29.54990474751471	-10.608958774691928	10240
