[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	13662529.028875908	0.0	0.0
-1.0	9765079.953095622	0.0	0.0
-0.9411764705882353	12202818.636102678	0.0	0.0
-0.8823529411764706	119368879.46815267	0.0	0.0
-0.8235294117647058	71758776.49787182	0.0	0.0
-0.7647058823529412	53283714.24702573	0.0	0.0
-0.7058823529411765	50123811.47393508	0.0	0.0
-0.6470588235294118	130394325.128901	0.0	0.0
-0.5882352941176471	124694420.23191719	0.0	0.0
-0.5294117647058824	15619251.614437005	0.0	0.0
-0.47058823529411764	56894666.776187606	0.0	0.0
-0.4117647058823529	174416203.3074013	0.0	0.0
-0.3529411764705882	133354073.51620348	0.0	0.0
-0.2941176470588235	508670640.7388124	0.0	0.0
-0.23529411764705876	550158543.4581573	0.0	0.0
-0.17647058823529405	934601914.617142	0.0	0.0
-0.11764705882352944	3590433595.955994	0.0	0.0
-0.05882352941176483	10645050237.277557	4988016508.851939	686473540.5196502
-1.1102230246251565e-16	22039450677.7019	48452503441.786766	53969974765.11714
0.05882352941176461	11207341730.141977	5172521448.267959	2012403497.730452
0.11764705882352933	4385726833.753836	157067255.43662733	187886440.7193501
0.17647058823529405	863951512.6276557	0.0	0.0
0.23529411764705876	544186439.5474491	0.0	0.0
0.2941176470588235	200769329.46848154	0.0	0.0
0.3529411764705882	213704741.74990478	0.0	0.0
0.4117647058823529	91217443.60061143	0.0	0.0
0.47058823529411764	114857060.42596035	0.0	0.0
0.5294117647058822	79973872.89041112	0.0	0.0
0.588235294117647	17967654.015546188	0.0	0.0
0.6470588235294117	15494438.39698239	0.0	0.0
0.7058823529411764	22265441.031830218	0.0	0.0
0.7647058823529411	0.0	0.0	0.0
0.8235294117647058	0.0	0.0	0.0
0.8823529411764706	0.0	0.0	0.0
0.9411764705882353	16050312.753395729	0.0	0.0
1.0	0.0	0.0	0.0
1.0588235294117647	5978095.243597626	0.0	0.0
1.1176470588235294	0.0	0.0	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	24964771.871684395	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	7093133.454223184	0.0	0.0
