[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	247452901.57403788	73310846.41016066	21273374.841877867
-1.4117647058823528	273340343.4195641	92395244.33768135	19493139.86185775
-1.3529411764705883	290153266.98501456	133386244.12537284	43304911.16773644
-1.2941176470588234	352375414.1479079	145719343.89171153	61969471.45214543
-1.2352941176470589	359025549.55263495	156106265.19461435	56077412.19110435
-1.176470588235294	400282655.1261169	191446091.2432912	66216013.10181919
-1.1176470588235294	416602768.8358867	189948822.09579766	83385010.47431532
-1.0588235294117647	442170092.6829388	228475878.65718436	78240960.54646
-1.0	470011427.5902461	243244108.32758564	92322334.42847733
-0.9411764705882353	501736920.8978931	255818903.874578	100513693.00406945
-0.8823529411764706	528036221.9839328	292788870.4498196	128394707.05982077
-0.8235294117647058	575655350.7609671	295417930.6943198	130726138.61465815
-0.7647058823529412	594152357.2897329	345601299.5482298	137202405.31302023
-0.7058823529411765	652778648.8740094	426364411.7514565	172091486.2354943
-0.6470588235294118	730973045.8952216	456907571.00296926	263636581.5416122
-0.5882352941176471	790819120.5271846	589339367.9314654	310940491.386324
-0.5294117647058824	857186398.9758316	664404281.5635663	456371260.5584459
-0.47058823529411764	940550211.1283243	850400191.6966186	584172101.3724976
-0.4117647058823529	1077581453.6068888	1086378799.6400023	875216048.8315161
-0.3529411764705882	1180972325.693664	1345175283.9705033	1152189214.117332
-0.2941176470588235	1330782211.778585	1648324483.5112686	1618268925.3595104
-0.23529411764705876	1438457281.0588844	2027420474.6236773	2241914691.235279
-0.17647058823529405	1567124045.2883654	2378961359.6155	2844078080.847274
-0.11764705882352944	1751051257.338496	2707152760.1457047	3590719261.1547794
-0.05882352941176483	1772375955.0248725	2978279438.6440554	4110190130.740308
-1.1102230246251565e-16	1768490130.19245	3002211307.302949	4142227754.3983
0.05882352941176461	1779452572.1439455	2991503676.75621	3907046966.31107
0.11764705882352933	1751490680.890083	2690875011.95873	3310445662.923197
0.17647058823529405	1644773341.9535522	2454307276.596354	2628694962.0623245
0.23529411764705876	1592437013.290573	2134394591.4392128	2051224964.1411433
0.2941176470588235	1381853268.9548643	1719410203.459702	1430312469.1510718
0.3529411764705882	1296420254.391946	1378529347.2932913	1082016075.163296
0.4117647058823529	1149356911.956631	1103192698.3355987	723995527.0909429
0.47058823529411764	992480457.8052791	831392623.1978176	492162530.7426894
0.5294117647058822	880859709.0598398	659786939.1869093	345885003.0976021
0.588235294117647	804938063.6303636	575139850.0783695	268910590.5425801
0.6470588235294117	708058989.2929444	435238991.98097265	210031725.49090514
0.7058823529411764	627566884.5117217	354903581.8376449	145955573.8997238
0.7647058823529411	547151248.021063	275829383.5463578	123874598.82243852
0.8235294117647058	516968130.4831354	227221641.79769263	79439641.3127039
0.8823529411764706	461910416.55950165	191526386.59943497	52136027.940096125
0.9411764705882353	416686711.9963521	147286805.72953498	48066364.57656089
1.0	393079521.21413416	143553821.23946598	35459239.361871056
1.0588235294117647	368577361.2481496	107297175.70970166	31658960.500992235
1.1176470588235294	342340723.4303239	101580343.4285235	18451061.149414387
1.1764705882352942	295877724.4193781	86396080.78479865	13131049.03929783
1.2352941176470589	282148918.4533409	77916629.177843	7062148.197814642
1.2941176470588234	248314688.8005911	44832386.91212025	10470779.782209862
1.352941176470588	233807305.06354427	44101875.16469875	6810672.8169476325
1.4117647058823528	211960984.57167798	37728289.45153659	7332679.023969504
1.4705882352941175	178095063.35401866	22580560.69047313	4358954.76504249
