[S III] Delta T	T1	T2	T3
-4901.9607843137255	0.0	0.0	0.0
-4705.882352941177	78780887.50191267	0.0	0.0
-4509.803921568628	58915535.66584574	0.0	0.0
-4313.725490196079	0.0	0.0	0.0
-4117.64705882353	0.0	0.0	0.0
-3921.5686274509803	0.0	0.0	0.0
-3725.490196078431	0.0	0.0	0.0
-3529.411764705882	0.0	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	0.0	0.0	0.0
-2941.176470588235	0.0	0.0	0.0
-2745.098039215686	0.0	0.0	0.0
-2549.0196078431372	0.0	0.0	0.0
-2352.9411764705883	0.0	0.0	0.0
-2156.862745098039	61487996.98166306	0.0	0.0
-1960.78431372549	0.0	0.0	0.0
-1764.705882352941	0.0	0.0	0.0
-1568.627450980392	0.0	0.0	0.0
-1372.5490196078429	0.0	0.0	0.0
-1176.4705882352937	28991741.800128955	0.0	0.0
-980.3921568627447	0.0	0.0	0.0
-784.3137254901958	190342379.04255894	0.0	625965563.4109702
-588.2352941176468	175504448.60598072	0.0	0.0
-392.1568627450979	257769963.6877352	0.0	0.0
-196.07843137254895	11898718972.19522	0.0	3549679480.089261
0.0	737936034716.1735	791021353480.9651	763122727825.4283
196.0784313725494	11097717854.911968	0.0	635030708.2739899
392.1568627450988	2575635109.2302003	0.0	0.0
588.2352941176478	1222276645.9023294	0.0	0.0
784.3137254901967	939461737.2562027	0.0	0.0
980.3921568627457	806607295.5286384	0.0	0.0
1176.4705882352946	329806352.6341851	0.0	0.0
1372.5490196078435	389908287.3573257	0.0	0.0
1568.6274509803925	54017469.30034058	0.0	0.0
1764.7058823529414	33945922.61792752	0.0	0.0
1960.7843137254904	0.0	0.0	0.0
2156.8627450980393	0.0	0.0	0.0
2352.9411764705887	0.0	0.0	0.0
2549.019607843138	0.0	0.0	0.0
2745.098039215687	0.0	0.0	0.0
2941.176470588236	0.0	0.0	0.0
3137.254901960785	0.0	0.0	0.0
3333.333333333334	0.0	0.0	0.0
3529.411764705883	0.0	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	25329656.679766953	0.0	0.0
4117.64705882353	0.0	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	20006913.22514791	0.0	0.0
4705.882352941177	0.0	0.0	0.0
4901.9607843137255	0.0	0.0	0.0
