X Center	Y Upper Quartile	Y Std	Count	Y Mean	X Mean	Y Median	Y Lower Quartile
3.6216678344652173	nan	nan	0	nan	nan	nan	nan
3.660883520739727	nan	nan	0	nan	nan	nan	nan
3.700099207014237	-0.01190793924878755	0.0	1024	-0.01190793924878755	3.7116558304487053	-0.01190793924878755	-0.01190793924878755
3.7393148932887468	-0.0019166924714485328	0.006191261790893652	4096	-0.0029904379076793903	3.727928491936975	-0.005124404504188245	-0.006198149940419102
3.778530579563257	0.0005353995120610074	0.005316171138940331	6144	-0.0014065543689602122	3.7691723056834694	-0.001845067952483961	-0.006394659549252327
3.8177462658377666	0.0030654624283806813	0.008556279016557785	12288	-0.0012899074155830372	3.812382525014456	-0.0008098558264033626	-0.0063971054892508865
3.856961952112276	0.0020834025824205946	0.00749206852892314	10240	-0.002951182718462676	3.8580961110208394	-0.0005549435788778872	-0.003661053236421205
3.896177638386786	0.005392263524125304	0.00742638789885509	15360	-0.00012418729611611394	3.8981330503234686	0.003311084775243751	-0.005937950114099699
3.9353933246612955	0.0010598329639268703	0.008642073480895962	17408	-0.004708111607760037	3.9319012621843505	-0.0018271318130005192	-0.00960617436819569
3.9746090109358057	0.0039055265745638725	0.0057347377461612345	12288	0.0005672705918701445	3.9741019463882945	-0.00022300816037223447	-0.003412109697168981
4.013824697210316	0.0052356401326405224	0.007681000795970575	18432	0.0012296615130151572	4.016795986147424	9.058062248198251e-05	-0.00506362277113841
4.053040383484825	0.003113763875639457	0.005742352017747728	25600	0.0014292101275434007	4.049590229667872	0.0012887880339009648	-0.0002974222788072404
4.092256069759335	0.005127364573104818	0.005470268845019695	20480	0.0013996561913230767	4.093238571889486	0.002560838225606596	-0.002595501164799712
4.131471756033845	0.001970365922155047	0.006457534244849887	24576	0.00048709401746616305	4.136568399673842	-0.000858699596249655	-0.0028349168141279736
4.170687442308354	0.0027301421113539123	0.005710487025883558	30720	-0.0017047127561140248	4.173299313852651	-0.001724819813405237	-0.005062863596582404
4.209903128582864	0.0025086490560290602	0.007493409948420924	67584	0.0005921258151988344	4.213162238538004	-0.00041483142664231756	-0.003042555654372079
4.249118814857374	0.0019963539097064445	0.004332970026093334	90112	-0.0007921011477600503	4.2505899780243706	8.474833638400817e-05	-0.0032654853444397712
4.288334501131884	0.004012120496909555	0.004155922662698411	94208	0.0008539262453939555	4.287258684635638	0.0006939294766035299	-0.002047065368505176
4.327550187406394	0.0016689188462350754	0.0035198821519414523	134144	-8.23650213014843e-05	4.326602409632964	-0.000147317492539088	-0.0021090200383265126
4.366765873680904	0.0020756961997033113	0.0031486828765479717	115712	-0.0001551340115758001	4.365794797563967	0.00013147362942867675	-0.002166325009761192
4.405981559955413	0.002673130298686186	0.003828181345399394	119808	0.0001856597255341448	4.4060893989481045	7.82998516876635e-05	-0.002133226156148207
4.445197246229924	0.0016499521682575978	0.003013809831538861	113664	-0.00010476098496578155	4.442497483067565	-0.00031947631514751823	-0.0018477831143295488
4.4844129325044335	0.002106181068560579	0.0030192124480251914	117760	0.00018897553597688	4.483247279010498	0.00014595360662640435	-0.0018010989484800305
4.523628618778943	0.0014651916422546108	0.0028426467304356706	109568	-0.000250833848293014	4.524930366271488	-0.0002580642413772241	-0.0023106910270524863
4.562844305053453	0.0016124243637549813	0.002949169502140316	113664	-0.0002994169979843041	4.561357964084805	-0.0006683211941393497	-0.0022498431709490068
4.6020599913279625	0.0015288597736575278	0.002834759081270681	93184	-0.00042991881684263075	4.600512462430669	-0.0002468214196694036	-0.0023512886441529744
4.641275677602472	0.0016553406558434448	0.0029547900658013922	101376	-8.605785413051904e-05	4.638985733228427	6.395588636904459e-05	-0.0014971448130345472
4.680491363876982	0.003082639655225374	0.0028682737371291617	65536	0.0009483449679431875	4.677875126120836	0.0005713515823188432	-0.0007618436435440476
4.7197070501514915	0.0021893078718862344	0.002388463935505823	64512	0.0004822868235924855	4.719127080482158	0.0007094369308585896	-0.001119043686262283
4.758922736426001	0.0019065313970259117	0.0027169938986614773	64512	-7.569630550475476e-05	4.757208174502235	-7.466070317846441e-05	-0.0019365336769827319
4.798138422700512	0.0012044682759531557	0.00297756862753976	66560	-0.0004684122297503159	4.798496964623936	0.0002502596860321517	-0.002486365463807847
4.837354108975021	0.0015130251794208806	0.002730332931607136	64512	-0.0002162016858611021	4.837394488743027	-0.00015376212578966647	-0.001689539394714497
4.876569795249531	0.0007630795309072675	0.002404933498620805	74752	-0.0004971229865884821	4.876543004189764	-0.000575379678784425	-0.0021494380343440936
4.915785481524041	0.0017267839935294158	0.002180507210740494	78848	7.353497454246884e-05	4.916763591786554	4.682476190346889e-05	-0.0016115794661191473
4.955001167798551	0.0019140786098890256	0.002486759257029259	71680	0.00023728150486703443	4.95358045850315	-9.534632342121904e-05	-0.0012832384228214152
4.994216854073061	0.0016462807713080426	0.0029013347200398175	62464	-0.0003740614191486787	4.9934557269961255	0.0003935134554472529	-0.0017536992632548065
5.033432540347571	0.002018683678768666	0.0024654981908825194	88064	0.00018044711757677498	5.0336529018342935	-9.817368665721618e-05	-0.001366574667525108
5.07264822662208	0.0018436722862001274	0.0023485956590050252	67584	0.00021079855629593266	5.0734621353931315	8.842615854074939e-05	-0.001162268682366478
5.11186391289659	0.0016036585222188077	0.0027861540747664442	74752	-0.00021232483898722836	5.109595255003806	-0.00011029162686736484	-0.0017091660215151597
5.1510795991711	0.0010161801480164064	0.002126731029064967	66560	-0.00033167740955685745	5.152333876410377	-0.00048358589250696034	-0.0019604529929697573
5.190295285445609	0.0013511453028255621	0.0032265727462747885	53248	-0.00020785712466180918	5.19186702949275	-0.00012468393248293275	-0.001836546500548186
5.229510971720119	0.0013888729177873305	0.00652559581533449	50176	-0.00030769731458662786	5.230568538961016	-8.848708676674866e-05	-0.0012347898609403735
5.268726657994629	0.0017604775643789118	0.0035891989176113294	32768	-0.0006164260998383593	5.264947276962525	-8.670895020791066e-05	-0.0023556700880764964
5.307942344269139	0.0011257688035286953	0.0039739203478179426	28672	0.0002668233337034482	5.31046381235909	-0.0003508048760206221	-0.0020505893034664076
5.347158030543649	0.0021596458136627747	0.0037837275201969946	9216	-0.00010353368331503764	5.35597764154215	0.00038429928809831176	-0.0003440463737844813
5.3863737168181585	0.0033196433854361185	0.0027948505807208848	20480	0.0008236629010404213	5.384993148917159	0.0007581980334127783	-0.0012410989076863993
5.425589403092668	0.0008483430076924366	0.002934401953271422	10240	-0.0018844264066584407	5.420950021330642	-0.0025213516227331895	-0.004551422933479983
5.464805089367179	-1.4827649370534064e-05	0.002555181868393017	5120	-9.014184569463993e-05	5.452910431385119	-0.001070166324920466	-0.0017371187874708526
5.504020775641688	0.0034234670672960788	4.336808689942018e-19	1024	0.0034234670672960783	5.489755732560572	0.0034234670672960788	0.0034234670672960788
5.543236461916198	0.004160555161714518	8.673617379884035e-19	1024	0.004160555161714519	5.52750027435024	0.004160555161714518	0.004160555161714518
5.582452148190708	nan	nan	0	nan	nan	nan	nan
