Y Lower Quartile	Count	X Mean	Y Upper Quartile	Y Median	Y Std	Y Mean	X Center
-0.13804433265681576	913	3.6216506609047476	0.1306641447490997	-0.007602335591983868	0.253946882446257	0.0003813168972951688	3.6216678344652173
-0.1290889747311093	1063	3.661333035041951	0.12964110928394362	0.0053079556717267945	0.22840154200126583	0.0058935884073592374	3.660883520739727
-0.12487880694179371	1336	3.7004459462417754	0.1523681415963035	0.004970551973075827	0.25949109814334587	0.009906025025183922	3.700099207014237
-0.11749736719423877	1623	3.740175947070294	0.13249130132462608	0.004259430170541671	0.23075066142634634	0.011929408371715505	3.7393148932887468
-0.11683784567909589	1973	3.779716464331902	0.12789878189665732	0.008591456269396456	0.24227891031358753	0.01157905189487692	3.778530579563257
-0.12292273471957492	2538	3.8182805569287632	0.1236716786170693	0.004021788269164227	0.23586817068083388	0.006052968641187574	3.8177462658377666
-0.1207395644561571	3143	3.8580404581378382	0.1216872077725655	0.002354699093566955	0.2253842421788497	0.006480181247881767	3.856961952112276
-0.10615766466526193	4065	3.8969414823221427	0.11783404427423913	0.010658995680595123	0.21441789584251628	0.009892922691355723	3.896177638386786
-0.11040332703552727	5110	3.9361642764948055	0.12272191572270118	0.007826429710786188	0.21332643268000373	0.01051108481871455	3.9353933246612955
-0.10222000558052177	6630	3.975642481163244	0.11392248345534071	0.00854477273077635	0.20269655877374881	0.0069402353063502285	3.9746090109358057
-0.10226603392190015	8719	4.01445842750806	0.10886918099986452	0.0047214184629237824	0.19558982396455793	0.004515352291751969	4.013824697210316
-0.09512117378202457	11470	4.053872820109158	0.102159347220181	0.0052271607871694735	0.1884330768412303	0.006789016214312515	4.053040383484825
-0.09189054109423035	15034	4.093204697482411	0.09964264443284566	0.0039035922438106774	0.17379402805759642	0.0038419988532008365	4.092256069759335
-0.08596576901319519	19749	4.132289860774294	0.09740209351546843	0.006491901805808736	0.169055541004103	0.007797832235131737	4.131471756033845
-0.08084866908974706	25956	4.171702989265644	0.09265298272733907	0.005941147255374122	0.15578593877293642	0.006180378718171159	4.170687442308354
-0.07771876088094758	34135	4.2108107978940845	0.08830799916974796	0.004188496151637209	0.14831080428162763	0.005380444639262513	4.209903128582864
-0.07492778560993629	43678	4.249825368673671	0.08341785081857543	0.004398427992651664	0.14367999689359656	0.00577403675502848	4.249118814857374
-0.0708620320063964	53231	4.289037619318062	0.08002674908667592	0.004694189069446975	0.1351973159049853	0.005196868296799092	4.288334501131884
-0.06764295808387502	63650	4.328101322510814	0.07762444227651363	0.004788479532268321	0.13088794849382251	0.005509390996753856	4.327550187406394
-0.06455007538972145	73804	4.367154153242734	0.07396698252500114	0.004431044097149133	0.12379817314386504	0.005967475106901337	4.366765873680904
-0.06207395388930982	80015	4.406172109317383	0.07084065368833459	0.004329334177965951	0.11907209437969266	0.005965311768667617	4.405981559955413
-0.06002810996446105	84379	4.445332489443021	0.06815751134448259	0.0036272765206355737	0.11363395109501274	0.005570337140839386	4.445197246229924
