[S III] Delta T	T1	T2	T3
-4901.9607843137255	187092723.1086568	27607416.352033738	0.0
-4705.882352941177	187904423.31996453	46064215.14739634	129953685.69466537
-4509.803921568628	114040403.82609451	22396621.80493335	0.0
-4313.725490196079	95225348.8435643	26833415.485216007	0.0
-4117.64705882353	121719140.72091192	24484842.316615164	50676997.58331422
-3921.5686274509803	52915854.085184105	0.0	0.0
-3725.490196078431	37839283.30992958	0.0	0.0
-3529.411764705882	47829044.19786205	0.0	0.0
-3333.333333333333	52104575.89655865	57918222.34947871	0.0
-3137.254901960784	50005971.994510636	0.0	0.0
-2941.176470588235	29527634.33629848	28064875.985620365	0.0
-2745.098039215686	51620950.298732504	0.0	0.0
-2549.0196078431372	52344929.68009856	0.0	0.0
-2352.9411764705883	111348434.21846548	27112829.221174654	0.0
-2156.862745098039	61140284.14712023	0.0	0.0
-1960.78431372549	71822385.33327869	30396157.35047919	36400137.40930502
-1764.705882352941	119077118.30234341	22149750.944426052	0.0
-1568.627450980392	138657373.27156967	0.0	40756577.62012864
-1372.5490196078429	215844877.7549542	33135941.48494579	0.0
-1176.4705882352937	223986404.72706628	0.0	0.0
-980.3921568627447	484288907.3176009	84501686.41940016	208805301.43840095
-784.3137254901958	1325544208.784837	206906344.4904462	306434619.6324301
-588.2352941176468	4246863977.0005074	776647608.5598706	736989603.326574
-392.1568627450979	16419051709.203798	2251951387.939507	2807722284.329735
-196.07843137254895	120918115942.66466	70969369811.45676	48815630597.92026
0.0	372434382216.8758	558290699777.2007	579359748526.9414
196.0784313725494	107071932440.7088	57629150761.70246	38916419868.71963
392.1568627450988	15924501790.846289	1336801250.7737024	961079185.8438882
588.2352941176478	7464889034.993778	689038291.8318597	48509261.96309253
784.3137254901967	5382769478.604221	203563888.53683317	0.0
980.3921568627457	4452779064.633363	95460018.46940064	0.0
1176.4705882352946	3759687569.611949	25761159.924082395	70356955.53470066
1372.5490196078435	3346117221.1707196	28675537.404267624	0.0
1568.6274509803925	2611971728.1623955	28735395.806394216	0.0
1764.7058823529414	1647486653.0975513	78789689.70003016	0.0
1960.7843137254904	1100463717.1034489	30227276.301523507	0.0
2156.8627450980393	650457649.5151391	0.0	0.0
2352.9411764705887	313868925.6889823	0.0	44941367.39584995
2549.019607843138	241756418.45880046	0.0	64768467.50525704
2745.098039215687	156586090.92984983	0.0	0.0
2941.176470588236	113062464.13306043	0.0	0.0
3137.254901960785	128605366.79687726	0.0	0.0
3333.333333333334	85097040.08038385	0.0	0.0
3529.411764705883	1966450.9022464817	0.0	0.0
3725.490196078432	45009301.50603575	0.0	0.0
3921.568627450981	27375648.920391254	0.0	44584434.77643179
4117.64705882353	33646896.72207081	0.0	0.0
4313.725490196079	98744177.30318631	0.0	0.0
4509.803921568628	51606956.65874247	0.0	0.0
4705.882352941177	79142793.00321995	0.0	0.0
4901.9607843137255	68611785.15929212	0.0	39337321.24191643
