Y Lower Quartile	X Mean	Count	X Center	Y Mean	Y Upper Quartile	Y Std	Y Median
-1162.79665992228	3.6225660427665503	336	3.6216678344652173	-100.30819196896498	689.3734293715729	1793.8796069910172	-244.3744013862106
-1158.40005544941	3.6618803446362405	423	3.660883520739727	-150.96379849579458	665.0800280067708	1649.2634021989686	-67.45552227047364
-1001.9067033859478	3.7018000693574398	503	3.700099207014237	-27.383970066690242	728.7482777686716	1694.0060343448613	-82.65754049369906
-879.7140876999492	3.7394538274129387	607	3.7393148932887468	57.87898779240236	849.9900377360068	1644.3058147702388	27.83414565173129
-878.4346359450526	3.779096202271787	776	3.778530579563257	79.56776658160037	878.7784871299104	1664.5236894881377	6.952044873898103
-749.397491200466	3.8183946292654287	930	3.8177462658377666	162.13184184129136	907.7744847869126	1735.426383744284	34.531569174179964
-741.7210892644125	3.8574506167643645	1233	3.856961952112276	107.40582206921104	812.9177254680699	1680.9393124242933	17.567352870430227
-715.933027539249	3.8969369304302077	1372	3.896177638386786	142.2224848139127	946.7207396218425	1635.551100213373	25.973010436114293
-668.4823021310431	3.935817255642629	1749	3.9353933246612955	148.4938433335426	847.4915054162593	1676.7582341142727	34.696657445969606
-659.8336311020498	3.975348215183945	2198	3.9746090109358057	150.00667230282696	879.4597912771229	1576.582230459299	43.330950236512294
-616.3971413309682	4.014865394517142	2689	4.013824697210316	149.50142926252852	819.8430072771498	1611.559798557233	47.29116866026379
-586.400125415661	4.053950289660209	3501	4.053040383484825	158.78226309497043	784.3308433468401	1498.292463081181	58.35437245238609
-526.43993854481	4.09296116520098	4690	4.092256069759335	187.5942986969906	756.4283594185172	1458.4096190033176	51.851176607037914
-493.9126252604416	4.132492028306637	5856	4.131471756033845	180.17207933206902	781.7566117286633	1384.913708341828	66.85654750687536
-458.07371400890634	4.171771668432317	7475	4.170687442308354	196.82141268310446	759.8305966616385	1336.604698191562	80.3413779405164
-434.6555013959967	4.210676608409795	9672	4.209903128582864	204.81778006552187	760.7869855863937	1251.6091656117326	95.06650494346968
-426.0786578249081	4.249919079918325	12507	4.249118814857374	213.943618203593	765.5042694982822	1241.0777698481331	106.8501449546032
-375.86510440052916	4.288983680155257	15242	4.288334501131884	251.60313516147932	795.6202067039158	1231.600172274509	127.3015970856062
-354.46122030557126	4.328060478140542	17853	4.327550187406394	277.14622765958245	800.0541909194772	1184.3383462536058	144.91687397910846
-325.59182455688597	4.367233429303046	20548	4.366765873680904	288.1207580780932	799.376090996845	1152.0458120009557	145.35239440134205
-296.3488639782663	4.406192751579611	22789	4.405981559955413	298.6309505070891	785.2273505062312	1107.4393946743335	158.93603070966037
-289.60758765382366	4.445279942680213	24172	4.445197246229924	304.59240504652087	787.3523106893747	1103.731843260565	154.78786977807795
-275.19096893309006	4.484554598141183	24734	4.4844129325044335	300.50343772321145	744.3205972901683	1060.9594411263865	137.98704871367408
-264.87674755830267	4.523703514715033	25213	4.523628618778943	296.09850898892836	720.4259908317081	1033.0157946186343	139.5672849557277
-250.17766000168467	4.562752296508873	25044	4.562844305053453	291.77011413398196	700.0717823207935	997.3217606779599	131.95680826098305
-237.60574760805093	4.601929788331828	24607	4.6020599913279625	303.1518716214208	684.3029415818664	993.2420508595451	133.74727803923318
-226.16485447758032	4.641082436751086	23203	4.641275677602472	286.1227166422992	628.3194369855673	950.2401198230772	125.04163702359256
-221.49993949983605	4.680319627943425	21664	4.680491363876982	281.56147440222696	601.14774135477	929.1575891773829	118.71611851247962
-219.33950665735438	4.7195518207057345	20644	4.7197070501514915	254.7716884652779	546.8976927313954	881.7482442161671	98.94508683331969
-230.4897991976568	4.758991735648884	20679	4.758922736426001	216.4939267250846	477.55393300306605	841.675679664604	71.99218453625326
-213.83269196870145	4.798514364789287	22768	4.798138422700512	201.4486369803064	432.81234680507396	796.8997318836208	69.72407609772762
-219.75941108724282	4.837685664483945	25531	4.837354108975021	178.58798629344986	392.1143322199052	775.9927356854663	55.17091224748401
-208.5608782514546	4.8769201941230955	28406	4.876569795249531	153.95113768414265	350.6218328934201	758.1648767309218	42.49968603098614
-204.03491436544732	4.916311115675923	31876	4.915785481524041	145.79910722855746	325.13668137717104	707.8392515164328	40.9908808380942
-194.20435509359277	4.955184449956334	34064	4.955001167798551	130.00766093843973	306.49802107477694	700.4422014349402	38.9378230454422
-194.68408671570978	4.9944391984655665	35801	4.994216854073061	113.96143464714115	281.547133126669	668.1294114005029	27.353474712452226
-187.2460394480779	5.033766238307442	39580	5.033432540347571	93.4851618310885	247.86584363453676	631.2903600966662	17.42468989185727
-178.08999477944053	5.072598452298378	41329	5.07264822662208	78.06887926174363	235.09074394507752	592.9795162044725	19.922174497319247
-171.92563931218456	5.111741338178903	39571	5.11186391289659	64.62361327460478	222.02845216723517	576.6984232348241	16.992074778738242
-166.8090142945075	5.150936783333911	38485	5.1510795991711	53.456509185639064	204.59289150920995	560.2557349849388	12.29259133675987
-157.04351376193472	5.189858349278171	35778	5.190295285445609	46.13998596242881	192.8658399325643	530.858744612777	14.006843228470188
-157.84272751124672	5.229023399784787	30567	5.229510971720119	34.14847537556987	183.64889350627982	539.1705170781736	11.284669200435928
-147.64685702986935	5.267876981794158	25135	5.268726657994629	37.02610894367668	182.34851244700076	514.0546106708961	14.009068375326024
-141.82942309422742	5.306814609266799	18006	5.307942344269139	28.945345458861375	173.5933123147579	508.2598124506734	12.708565662926958
-150.13065887609446	5.346425841791585	13001	5.347158030543649	19.934221201351463	167.71428903904052	506.18844340572866	8.675241361639564
-145.58679944696632	5.385710949365542	10978	5.3863737168181585	21.055114806001246	163.68454428392943	501.79693997838734	10.155051933629693
-139.42916739092416	5.424466838307104	7987	5.425589403092668	12.97700284964114	162.4721211945198	503.4849731656972	10.92727865805955
-138.36970091183866	5.462619214815806	4748	5.464805089367179	-0.4272813228757017	164.45759836150864	521.9086472139443	13.18451199251649
-124.02592936987458	5.500607213825655	2197	5.504020775641688	30.8590682010622	165.3268708487485	492.0262592266961	23.660366823971344
-105.5838455866242	5.539330259474982	639	5.543236461916198	47.968847635604654	172.97744909303947	467.3017879737142	34.90298851973057
-145.9257289276211	5.579553209595114	185	5.582452148190708	-67.25462278587327	194.43794691214134	849.9888131831061	13.951575899336603
