[S III] Delta T	T1	T2	T3
-4901.9607843137255	18906409.491933476	10839845.53494959	64236493.442690715
-4705.882352941177	15451795.028077789	6773006.67613845	12260856.789720554
-4509.803921568628	6387796.320806159	8921372.515521025	0.0
-4313.725490196079	4508121.183138276	0.0	0.0
-4117.64705882353	0.0	9232285.591913477	11304345.54558768
-3921.5686274509803	0.0	0.0	27688925.590552494
-3725.490196078431	0.0	0.0	12610647.137365183
-3529.411764705882	0.0	9513594.37807854	27988649.811902676
-3333.333333333333	3418646.502628619	10714684.3909638	15125714.819479123
-3137.254901960784	12591498.621169602	0.0	0.0
-2941.176470588235	4611628.224968968	0.0	0.0
-2745.098039215686	5307905.203055655	0.0	0.0
-2549.0196078431372	0.0	0.0	0.0
-2352.9411764705883	10801816.294947485	36371219.369526185	23232365.546049237
-2156.862745098039	4042688.53080887	14778720.459126461	0.0
-1960.78431372549	0.0	10699356.511971379	27624270.74610625
-1764.705882352941	4391170.932437615	33130659.62165838	55940242.49211846
-1568.627450980392	18239106.583108045	9858715.569337292	35787276.503510475
-1372.5490196078429	10041919.801667856	8913003.149748487	38494500.70643821
-1176.4705882352937	0.0	14637185.81793517	16121926.0421656
-980.3921568627447	25976306.46194648	29659327.361030564	36119993.81964777
-784.3137254901958	123907218.21929064	95842566.8132472	144044029.9537851
-588.2352941176468	313884791.4320312	276754128.50452137	468598906.02013254
-392.1568627450979	1176798947.8228335	1078577223.1121957	989455993.8938246
-196.07843137254895	6779432388.57879	6243108117.387838	6146459379.310976
0.0	13011188586.032782	15438598328.23909	14870313401.102133
196.0784313725494	6364640451.578905	6195116447.402343	5729584488.109393
392.1568627450988	1154974121.9318924	888180922.3523933	821816593.6613746
588.2352941176478	360398014.4133385	194906540.34321204	194774655.63591048
784.3137254901967	154090330.81229255	128504072.99361053	83452541.25260505
980.3921568627457	104217007.00625406	45217817.269743204	54495049.96368207
1176.4705882352946	81633093.69711092	31383427.08338218	30713537.567476813
1372.5490196078435	100551745.42693056	39993066.78378121	0.0
1568.6274509803925	96216919.16360447	16636380.357087824	26567675.245523654
1764.7058823529414	27563211.798094634	22348623.66907884	14809044.581356743
1960.7843137254904	29071139.78284496	10071482.024213243	13542828.074791744
2156.8627450980393	9747125.979065238	15563655.60173134	0.0
2352.9411764705887	18188232.4304221	16387928.227513522	9925697.108356431
2549.019607843138	15320186.855943937	6610477.590018901	0.0
2745.098039215687	9374050.58623622	0.0	24137978.780644454
2941.176470588236	3962711.5322441747	13965958.485533852	16670617.081701797
3137.254901960785	5346262.200231907	21643548.755769536	12037777.884064145
3333.333333333334	5291860.154802421	0.0	0.0
3529.411764705883	0.0	0.0	0.0
3725.490196078432	16903513.612895895	18404128.39196354	0.0
3921.568627450981	0.0	0.0	11549190.61008527
4117.64705882353	0.0	0.0	8926559.381691957
4313.725490196079	3242621.5706922836	0.0	11420996.882787034
4509.803921568628	0.0	7045717.661466466	16967160.364716597
4705.882352941177	4698942.551928261	0.0	0.0
4901.9607843137255	0.0	8797174.471769257	0.0
