Y Upper Quartile	Y Mean	Y Lower Quartile	X Center	Count	Y Median	Y Std	X Mean
7897.568914484726	7408.573280626506	6975.262217314754	2.8075630150895257	7360	7360.643245284505	642.4438470541431	2.808822345110706
8147.62461498233	7786.51308605576	7338.431965880404	2.8663865445012906	10304	7799.5758359451465	700.4594346126898	2.867821094336978
8426.040323095445	7942.949986863115	7359.127069546872	2.925210073913055	11584	7936.586615047336	763.9261910642613	2.925537219112052
8666.047621794847	8104.918063349896	7506.759089332828	2.9840336033248196	14016	8188.56051256491	819.2585965642944	2.9837170595757123
9072.473969767732	8471.860935252022	7783.335611458313	3.0428571327365845	21888	8508.75613622354	860.5700192281455	3.042309319512226
9299.96962476497	8615.518064333637	7764.730887288852	3.1016806621483495	26432	8598.375484619577	1074.7956211931692	3.104481156759951
9585.040727873551	8830.395810074046	8041.032200504739	3.160504191560114	34816	8741.35938687643	1081.2430469614296	3.1623101247992236
9616.985970286058	8867.25903255758	8099.353648558833	3.2193277209718785	43840	8597.802379965018	1128.5914204385238	3.220671425080819
9328.344536309141	8877.028477174816	8203.354191360835	3.2781512503836434	54912	8684.534652806406	1070.727354183702	3.2785234752883423
9207.172935529465	8832.16004750777	8264.41495684936	3.3369747797954084	63872	8670.703696707338	970.474960626801	3.338145927487156
9244.842591832552	8850.165811419532	8349.0349177811	3.395798309207173	75776	8794.741357816896	829.678351942631	3.3969571924068216
9201.624603717944	8789.621199649153	8390.106829020073	3.4546218386189373	96192	8783.874128087851	747.3027615243212	3.455939674961362
9225.544347602225	8758.494387127685	8254.325305791286	3.5134453680307023	120064	8777.241462169673	758.921786056281	3.5145952347775715
9166.173660998924	8708.225776994872	8141.941679462655	3.5722688974424672	140928	8690.181241806877	714.0952919486587	3.573225341653035
9119.784459164188	8708.499385361125	8240.811330639597	3.6310924268542317	146688	8620.464085894939	611.6380228954765	3.6308595569601345
9073.046997968866	8756.939456815397	8399.491670931435	3.689915956265996	145728	8713.981804660523	555.6190251633598	3.6900235062694002
9114.562714282956	8800.156219567027	8483.401507064355	3.748739485677761	140800	8794.42697927815	500.14902487870125	3.7486120372491794
9127.206431668856	8831.351873836464	8536.386625120032	3.807563015089526	138496	8845.87677719057	482.38961759682843	3.8066585949539964
9204.64371907866	8893.429014892265	8592.050626515693	3.8663865445012906	120512	8939.788845702482	473.99151012437153	3.8660478783278296
9259.368412678754	8990.763361570489	8755.422085778997	3.925210073913055	125184	9028.684549596379	424.8118388953522	3.92545373419836
9317.263492032696	9096.767561096383	8908.087662763843	3.9840336033248196	135168	9103.93018488833	381.895923133104	3.9846375141061676
9404.115732966993	9181.68842212011	8997.932193246768	4.042857132736584	141504	9183.8306203729	350.210803931052	4.042497756950356
9492.601504498687	9280.141917717301	9091.520637101201	4.1016806621483495	130624	9279.243017001654	336.93822337514575	4.10079946087813
9569.020697682614	9341.194169549926	9138.856509247917	4.160504191560114	117120	9352.579390145738	350.57001508150637	4.161103641771012
9653.357013900386	9412.296445402224	9173.894203717795	4.219327720971879	100608	9423.558125013154	386.43487714635955	4.218532771593152
9724.117438485846	9466.738044793741	9197.28133338788	4.278151250383644	78848	9494.516478156114	384.3078483585497	4.276571179884433
9845.828406597037	9586.745795922261	9320.316655075469	4.336974779795408	65344	9615.478723366365	396.2749607288426	4.33664809580289
9898.92987451536	9614.556778360056	9304.774014022018	4.395798309207173	56256	9632.33619973669	450.4162471153083	4.394413863169693
9995.47477730238	9653.621447212981	9216.778846869165	4.454621838618937	44416	9659.500358522551	473.21700708042306	4.45448102017817
