[N II] Delta T	T1	T2	T3
-4901.9607843137255	23218486.907927252	0.0	0.0
-4705.882352941177	10070848.694026636	0.0	0.0
-4509.803921568628	9670152.67214042	0.0	0.0
-4313.725490196079	9742802.945211926	0.0	0.0
-4117.64705882353	22978546.978902888	0.0	0.0
-3921.5686274509803	69978270.76079836	0.0	0.0
-3725.490196078431	7835326.8138085	0.0	0.0
-3529.411764705882	107306166.25557654	0.0	0.0
-3333.333333333333	9809857.97135822	0.0	0.0
-3137.254901960784	25224938.45943977	0.0	0.0
-2941.176470588235	74460153.05867836	0.0	0.0
-2745.098039215686	12935141.90570402	0.0	0.0
-2549.0196078431372	14112408.17170613	0.0	0.0
-2352.9411764705883	65431511.35775033	0.0	0.0
-2156.862745098039	84907933.7422995	0.0	0.0
-1960.78431372549	131666221.75072265	0.0	155922461.18885043
-1764.705882352941	184066794.63410038	0.0	0.0
-1568.627450980392	204177545.46128044	0.0	217294730.44887823
-1372.5490196078429	382342524.50701946	0.0	0.0
-1176.4705882352937	820848559.4661568	79116321.0423902	131261070.59058116
-980.3921568627447	1654026313.6407483	99187207.20410508	0.0
-784.3137254901958	3617231369.4438686	0.0	197586883.83892873
-588.2352941176468	9926827837.661198	425951110.3453125	0.0
-392.1568627450979	41358285884.2319	3536947977.6655626	388328056.1735046
-196.07843137254895	177453016623.3706	127012852245.30055	43202028303.240204
0.0	364275332337.51746	598954416429.6191	748970601353.4265
196.0784313725494	180108071333.5296	125555674446.04182	41298349719.71374
392.1568627450988	40343244215.39158	4369294717.041949	125643804.12201117
588.2352941176478	8283761643.914813	0.0	0.0
784.3137254901967	2965368620.582032	158262298.48981935	127253266.37994379
980.3921568627457	1192585106.597437	0.0	0.0
1176.4705882352946	632112648.7138584	0.0	0.0
1372.5490196078435	270518546.4086071	0.0	0.0
1568.6274509803925	138201226.98453546	0.0	0.0
1764.7058823529414	189264613.8830259	0.0	0.0
1960.7843137254904	78538992.54122436	87683838.92120868	0.0
2156.8627450980393	38745356.86105115	0.0	0.0
2352.9411764705887	34382949.54944159	0.0	0.0
2549.019607843138	22491394.3835871	0.0	0.0
2745.098039215687	13416843.195679802	0.0	0.0
2941.176470588236	21959040.40932885	0.0	0.0
3137.254901960785	6756158.063769105	0.0	0.0
3333.333333333334	5859932.652821682	0.0	0.0
3529.411764705883	12619681.149833743	0.0	0.0
3725.490196078432	5572156.349782565	0.0	0.0
3921.568627450981	7234053.213926832	0.0	0.0
4117.64705882353	7894183.536055445	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	9562251.52918475	0.0	0.0
4705.882352941177	7050832.833715399	0.0	0.0
4901.9607843137255	6520122.435035068	0.0	0.0
