log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	2644186.3452148438	2126952.6767578125	428127.669921875
2.0882352941176467	3102852.59375	3332901.697265625	1370644.5546875
2.1470588235294117	4330544.02734375	2468605.828125	425013.458984375
2.2058823529411766	4780007.792480469	3112729.619140625	1099840.376953125
2.264705882352941	5417296.976074219	3535200.9296875	1399522.435546875
2.3235294117647056	5955132.156738281	3545319.55078125	1161979.884765625
2.3823529411764706	6351434.183227539	4824444.036621094	1316973.0546875
2.4411764705882355	8032281.573486328	5984482.4892578125	2821247.568359375
2.5	8709809.650146484	8871657.084960938	2015703.064453125
2.5588235294117645	10694218.349365234	8315225.8095703125	2602308.7177734375
2.6176470588235294	11749492.881347656	10989888.907226562	1250100.814453125
2.6764705882352944	12578494.750732422	11981826.7734375	2326897.353515625
2.735294117647059	16533982.260253906	15607746.147949219	4506344.677734375
2.7941176470588234	17840885.818115234	15329204.232910156	5678292.314453125
2.852941176470588	19618708.958251953	19167130.08935547	5191668.208984375
2.9117647058823533	23561931.162353516	17332209.97998047	7793697.328125
2.9705882352941178	24334191.57080078	21901247.626953125	8162554.5068359375
3.0294117647058822	26450619.75830078	31384769.1875	8887936.286132812
3.0882352941176467	32928305.87475586	25995702.287353516	14965504.890625
3.147058823529412	31802259.114379883	33363856.048339844	11686378.767578125
3.2058823529411766	43234263.05932617	42303335.51513672	17732473.208007812
3.264705882352941	47689987.44433594	43990152.29345703	20676078.512695312
3.3235294117647056	49977387.76464844	52296891.399902344	28276194.2109375
3.3823529411764706	56506472.37536621	52704510.986328125	25665723.690429688
3.4411764705882355	61005728.35900879	58067487.53027344	39054061.58691406
3.5	59803341.005615234	65045832.317871094	47504227.17285156
3.5588235294117645	67283924.56872559	69939826.27490234	50818737.88232422
3.617647058823529	67830431.9194336	72692623.78393555	60491359.568359375
3.6764705882352944	72131455.17504883	80578907.29833984	70708031.8618164
3.735294117647059	68946584.7512207	78064023.16308594	73231538.11230469
3.7941176470588234	74595809.01586914	76869179.32763672	93183163.21777344
3.852941176470588	70611131.53674316	73232030.28125	85690623.88769531
3.9117647058823533	71048051.71435547	64070922.22192383	92717808.71972656
3.9705882352941178	66735814.23925781	75005267.69555664	87324167.11376953
4.029411764705882	60374981.2175293	67147793.20898438	83211047.97558594
4.088235294117647	55430742.2512207	60991837.99169922	94127324.41455078
4.147058823529411	52172626.67150879	56181359.37817383	83512490.43652344
4.205882352941176	46068121.372558594	55200665.19970703	78614935.99267578
4.264705882352941	42383007.084472656	46314033.171875	69619708.96728516
4.3235294117647065	41910000.795288086	45022284.98852539	57886739.99951172
4.382352941176471	35990163.28808594	39778127.899902344	60290574.486328125
4.4411764705882355	30496799.23876953	36764999.56347656	47962840.39404297
4.5	27516407.180908203	32813048.786865234	42159933.857421875
4.5588235294117645	25685010.142822266	24526113.564453125	35158093.427734375
4.617647058823529	21248706.63696289	25476358.155029297	31993803.637695312
4.6764705882352935	18422830.768188477	19408945.824951172	25096944.333984375
4.735294117647059	15050429.600708008	18121281.307006836	24016056.23388672
4.794117647058823	14018046.695800781	13698300.991699219	19818048.696289062
4.852941176470589	13003208.417358398	9154354.034667969	16260820.346679688
4.911764705882353	12228299.504760742	11311290.016601562	14933502.886230469
4.970588235294118	8555998.282714844	10111284.21484375	12728126.166503906
