[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	246593433.83628744	74996112.45572416	26908516.189438574
-1.4117647058823528	284006708.5767155	107069077.70094196	25955326.834837724
-1.3529411764705883	309988073.2412607	118356283.34746873	31116904.41249586
-1.2941176470588234	339990189.1787385	142524005.0776285	52290345.04989348
-1.2352941176470589	364528333.7125604	153057747.25212288	57489859.047326855
-1.176470588235294	387050078.6381863	174789758.16769066	77502457.0683571
-1.1176470588235294	412041351.9039469	185765853.33369386	71651085.92458785
-1.0588235294117647	432699579.5987057	226302564.937868	72668430.34440672
-1.0	468983293.6089624	219613603.59993735	94288261.08521289
-0.9411764705882353	493585500.5123382	274150057.7871465	87295105.04598281
-0.8823529411764706	519297093.64447457	287554246.0877958	117207631.54215951
-0.8235294117647058	562389074.5509305	294981249.973758	127131476.46781178
-0.7647058823529412	618387362.4835305	370781262.09955776	166487377.45693466
-0.7058823529411765	650555584.2088616	417982395.98329896	193048714.3988415
-0.6470588235294118	705513310.441206	462539891.7399054	250951267.04640108
-0.5882352941176471	781291247.1014239	622228425.4607854	291476830.53967243
-0.5294117647058824	880959769.3396496	685458982.1893697	444476725.3597827
-0.47058823529411764	965484042.0227829	876350778.9340825	606786019.0549108
-0.4117647058823529	1052330828.2359936	1055230395.1426302	829598667.0663991
-0.3529411764705882	1231102823.4138587	1374143383.826671	1190691873.3409655
-0.2941176470588235	1355338641.1757412	1630641228.7958856	1696721222.347855
-0.23529411764705876	1462447578.854429	1932298771.7198994	2278257652.415411
-0.17647058823529405	1581345588.943868	2368285768.915369	2934822602.0149884
-0.11764705882352944	1669894569.6609797	2725439260.2532897	3540406076.128152
-0.05882352941176483	1734570415.2556436	2893917858.4250855	4026003901.6872144
-1.1102230246251565e-16	1748126069.8595824	3005478975.7240386	4073146877.304078
0.05882352941176461	1782879032.1897488	2974554583.7100725	3850149627.7321057
0.11764705882352933	1730927178.897801	2718430117.676477	3341591598.2629905
0.17647058823529405	1667994572.030744	2463552922.998532	2698414645.392201
0.23529411764705876	1532763897.043313	2124533692.123528	2005482883.3287218
0.2941176470588235	1458702561.1829143	1753987075.1467268	1410989616.880736
0.3529411764705882	1294612216.6924999	1390835529.9070985	999368767.9289029
0.4117647058823529	1122665671.8787365	1106060912.3291233	783262795.0361993
0.47058823529411764	1016511480.2222359	897088839.1935682	528120870.97991943
0.5294117647058822	894330681.4498203	663412922.8714131	349566017.49860156
0.588235294117647	773630080.4095129	540722464.7386798	288633000.161484
0.6470588235294117	698778375.4370611	440358591.491891	204646899.5037951
0.7058823529411764	625081622.3978404	359505740.3614	154556419.62055612
0.7647058823529411	578935083.8516595	294727029.9348367	102574070.27366081
0.8235294117647058	533554380.61773807	228369345.9670909	77525467.30983424
0.8823529411764706	463582347.1733307	187200778.21531165	54453924.24165878
0.9411764705882353	415185698.4476175	147259754.76886556	40305610.23229344
1.0	384380972.31766176	146902729.61576363	30460716.135865983
1.0588235294117647	356091595.2125697	107244107.62404841	23949987.14594685
1.1176470588235294	340118076.65383863	97119832.83971466	25033177.909517854
1.1764705882352942	301724837.5345245	71479793.25535128	20129830.261040874
1.2352941176470589	277305313.4259982	63605223.863092996	14530370.59962523
1.2941176470588234	258255013.39209762	59016420.591469124	11786582.31198519
1.352941176470588	230043081.10223526	43309066.436607465	5479653.641298465
1.4117647058823528	214089545.20614624	37288691.87217882	5361385.010931224
1.4705882352941175	185173700.23155957	23741424.218635235	4917838.193409428
