X Center	Y Std	Y Mean	X Mean	Y Upper Quartile	Y Median	Y Lower Quartile	Count
2.8075630150895257	nan	nan	nan	nan	nan	nan	0
2.8663865445012906	nan	nan	nan	nan	nan	nan	0
2.925210073913055	nan	nan	nan	nan	nan	nan	0
2.9840336033248196	nan	nan	nan	nan	nan	nan	0
3.0428571327365845	0.0	5142.335281918314	3.0226791734632967	5142.335281918314	5142.335281918314	5142.335281918314	1
3.1016806621483495	125.01675891025852	5165.509212995699	3.090458803013384	5252.603986451989	5153.250010163753	5066.155236707464	4
3.160504191560114	176.59239284430873	5361.275887848942	3.1680152085878364	5464.674874353371	5337.355469364587	5265.113108524119	14
3.2193277209718785	217.45804094938043	5426.606599692734	3.2244842668335685	5572.389410578412	5420.805214869611	5267.566402183871	18
3.2781512503836434	243.72825944398323	5571.88052117898	3.2779259307467044	5768.978366368442	5564.680505781418	5375.218372018613	34
3.3369747797954084	256.8116342377131	5731.363476077336	3.3373559901407845	5920.325729022794	5764.308363817035	5570.4778135809665	43
3.395798309207173	262.5491311820488	5988.6847437501265	3.4016068820970182	6198.967792830544	6025.596797053844	5821.1279106468	65
3.4546218386189373	282.3266629575058	6135.293592695317	3.4572244613244223	6320.143806468471	6137.01520740265	6022.682959209935	74
3.5134453680307023	302.4267640657279	6362.167333799356	3.513708455145207	6591.9724290424365	6383.202409712489	6153.936934357738	131
3.5722688974424672	315.49004357436263	6651.2548517910745	3.573764837436322	6901.603333020519	6650.682506329885	6409.597891644875	163
3.6310924268542317	306.44384537436133	6912.658926991957	3.635186979425081	7125.3521273969245	6908.1427342535335	6705.883826252246	254
3.689915956265996	344.19735044274347	7159.886340955047	3.6902878649659674	7414.663572920823	7154.4841708963995	6943.239738055044	369
3.748739485677761	342.9521496905615	7429.900216852251	3.7506786880728273	7661.197569981484	7434.074580466688	7214.525266942828	488
3.807563015089526	410.6376351901793	7735.833399647989	3.809398038013046	8025.9294751861535	7746.180994843356	7434.451905336058	723
3.8663865445012906	441.4637400899839	8048.359832730109	3.8690909468105517	8366.873703669418	8037.5852018234755	7737.226077069711	1062
3.925210073913055	474.1079114951597	8396.497484111746	3.9267948107540227	8730.364814047136	8397.294850473561	8066.31891168977	1622
3.9840336033248196	534.715309467936	8721.577684541102	3.985703494080579	9085.15103422373	8707.78045497732	8360.819671132478	2334
4.042857132736584	579.2120869495058	9060.606161045986	4.0440756592601685	9446.948205597942	9051.329844671367	8641.230470238625	3124
4.1016806621483495	639.8765265267997	9394.898719789553	4.102557351580963	9814.568548157546	9369.68971983188	8932.287605445652	3998
4.160504191560114	689.8471969266303	9718.609695436053	4.160941539305432	10145.065050712596	9682.257824579008	9238.137208740402	4481
4.219327720971879	752.3611980587582	9997.381845504353	4.220116089291409	10473.473420551816	9942.456762665377	9477.359540416624	4826
4.278151250383644	819.8047466679357	10234.653368309824	4.277686814453442	10743.590882562077	10186.311148955234	9682.640572881153	4553
4.336974779795408	878.668048236336	10368.07243296452	4.336863390377164	10907.714999337888	10297.71217442106	9734.480337332032	3867
4.395798309207173	875.8946217078349	10403.870618157835	4.395066300263837	10924.276799159989	10266.551205556752	9791.22757103187	3206
4.454621838618937	833.8381230580078	10451.226503263302	4.454078968217345	10872.053952290316	10336.879050583817	9889.21676774059	2769
4.513445368030702	752.4951853340293	10495.744749711204	4.512583939391204	10903.663051831112	10431.411010206786	9995.99159582077	2530
4.572268897442467	686.8212317461663	10554.849144835847	4.571444739989398	10971.569761550792	10510.762230941002	10119.873864421204	2182
4.631092426854232	692.5724495460162	10600.562053582562	4.630801798968034	11010.512274193636	10556.696551372632	10145.267346393814	1822
4.689915956265997	710.8227264314738	10589.448993511058	4.688928494323707	11011.986301239607	10528.66000818659	10110.06247987241	1608
4.748739485677762	696.5873148280492	10524.095815564113	4.748568674815692	10972.127327509652	10482.235258399356	10065.360945740105	1623
4.807563015089526	665.3482554313304	10598.086287951794	4.807676479702977	11002.83446571197	10570.258042214617	10163.192371775405	1657
4.866386544501291	608.2693377055953	10654.635718664813	4.865365285538436	11021.294665732092	10650.77369780101	10294.827587271076	1582
4.925210073913055	715.2265037237781	10830.47050151486	4.925406377596342	11245.102808859589	10825.71885003558	10423.480348162631	1473
4.98403360332482	791.4862872564482	11044.867180099282	4.983133484016169	11501.033167563106	11082.144010374612	10667.52340313618	1365
5.042857132736584	841.4815407637315	11260.152419002196	5.041318552490881	11754.557749465184	11275.05604373192	10806.520409106637	1002
5.1016806621483495	922.5704079684197	11364.20585957786	5.099649036829886	11928.416212814338	11434.750092577451	10842.72794267095	700
5.160504191560115	1037.0903660485187	11487.700866274174	5.1579550309419435	12160.017038737298	11595.03628644631	10970.106283679244	528
5.219327720971879	1195.101269534142	11435.774562963674	5.214696925782741	12262.865650567514	11598.481426230246	10897.981205724353	302
5.278151250383644	1066.4332850552098	11316.686081969516	5.271294136740588	11892.488830953587	11375.625221659828	10813.984689830226	85
5.336974779795408	1565.7578670506425	11598.536695020466	5.336602652160305	12419.553629157701	11968.533895212753	10844.968381608827	32
5.395798309207173	1429.8712291792854	12265.899715126508	5.389392715224422	13264.500569903923	12842.794100666335	11647.16897498849	9
5.454621838618937	nan	nan	nan	nan	nan	nan	0
5.513445368030702	nan	nan	nan	nan	nan	nan	0
5.572268897442467	nan	nan	nan	nan	nan	nan	0
5.631092426854233	nan	nan	nan	nan	nan	nan	0
5.689915956265997	nan	nan	nan	nan	nan	nan	0
5.748739485677762	nan	nan	nan	nan	nan	nan	0
