Y Median	Y Std	Y Mean	X Mean	X Center	Y Lower Quartile	Count	Y Upper Quartile
-0.8743883884182329	0.3427194031220639	-0.7021121382079647	3.623261074125029	3.6216678344652173	-0.8810803794037171	80	-0.6349834073480856
0.22427988033460908	0.787007622033501	0.21191364932665493	3.662401329272836	3.660883520739727	-0.4086509738690332	352	0.8594651495737295
-0.15419489193938185	0.7551342136766275	-0.02151712538730761	3.705163013514989	3.700099207014237	-0.6215672881988539	480	0.5008112384359795
-0.23144165472126055	0.6777153054537105	-0.28078560045882106	3.740433921706835	3.7393148932887468	-0.7121343648930551	736	0.1637243597547373
0.07048856394451339	0.7873616534745088	-0.047747500624700186	3.7781999088985407	3.778530579563257	-0.7223545540932177	1040	0.5591346755224881
0.02588055410269342	0.7423291930736212	0.04559370945825948	3.8176222703611367	3.8177462658377666	-0.5423302224067612	1328	0.5211917887954556
-0.09888024855263919	0.745129242312072	-0.0953444756053998	3.8595411739149443	3.856961952112276	-0.6466152987212981	1968	0.46130495073835925
-0.002406539067552507	0.7665726339562624	-0.028635432494158855	3.8975352416014846	3.896177638386786	-0.6061599274144114	2272	0.5004676928013385
0.008263703367730642	0.6980113068629089	0.009441200382485436	3.9358241413062878	3.9353933246612955	-0.490129600899404	3152	0.4619879048213295
-0.016462885316968823	0.7578462384120089	0.02007716355062478	3.9746477512755924	3.9746090109358057	-0.5855613297265746	2880	0.5603684674044946
0.011740941345233631	0.7394290204242842	0.015544878543210426	4.013491900136014	4.013824697210316	-0.5317673071309068	4000	0.5541270620704157
-0.04474309880398588	0.7199407686258398	-0.020353347342890103	4.055714147528088	4.053040383484825	-0.5421985446058214	4800	0.4824852627573128
-0.06521484903792893	0.7172065459747716	-0.053956937413556824	4.093211648569397	4.092256069759335	-0.5516137896792257	5600	0.4327732743914643
-0.014895576890592739	0.6700762496554407	-0.012955806655783107	4.132500784870829	4.131471756033845	-0.4549891736936271	8576	0.4106698891452763
0.022835135063076904	0.6689213252754007	-0.004834629903445761	4.17227419900851	4.170687442308354	-0.42758205736408095	13952	0.4501125873201994
-0.02244941360076153	0.6305466924997309	-0.03827928928939959	4.2113432557402914	4.209903128582864	-0.424753249918711	24288	0.36234560738914995
0.007596744689110497	0.6571246421348753	0.002671554347099937	4.249917108231173	4.249118814857374	-0.4134802638583141	37088	0.42337921052178196
0.0007754753740854449	0.6291452950074268	-0.008412394807459384	4.289203304571907	4.288334501131884	-0.4173990412772248	47984	0.3961346207457286
0.020640035492343962	0.6133088433785936	-0.006531547678214461	4.328070159529459	4.327550187406394	-0.3879581747828782	58224	0.37929246434539193
0.0015911559442298318	0.6098029895545237	-0.013049858856424524	4.366540158395683	4.366765873680904	-0.40503522359178135	62240	0.3684747738239081
0.018810278770090366	0.5882201999626598	0.018796449338817963	4.40638598413108	4.405981559955413	-0.3276537760703344	64352	0.37228410787153177
0.019508335422687907	0.5680506040853014	0.009368173638419948	4.44507934235656	4.445197246229924	-0.3067557541993538	70208	0.3429547695689153
0.023607801531091703	0.565537132874408	0.005434310061240026	4.4844708235177935	4.4844129325044335	-0.31543696519895376	71424	0.3464941717092077
0.035745528676001115	0.5470601635068112	0.028396119183541825	4.5236169299298625	4.523628618778943	-0.27853975752279064	71760	0.3485603225842322
0.02124043146347492	0.5428795100554829	-0.002585022668019747	4.56284768696227	4.562844305053453	-0.30544903065038126	69008	0.31006789743542024
0.015264933126720458	0.5189606761345252	-0.001039871404498332	4.6019560726340725	4.6020599913279625	-0.29061020842344476	68448	0.2994193452385634
0.01020000560405869	0.4986256182548008	-0.00901115035967928	4.6413737908148995	4.641275677602472	-0.26841578392181825	67408	0.273676709768047
0.01297912350135989	0.4844870804419398	-0.005484769968451989	4.679962989015952	4.680491363876982	-0.26045146391093255	54640	0.2606618340651159
-0.003013988289228395	0.46309817557328786	-0.01791155599222197	4.719735023866773	4.7197070501514915	-0.2528133689283329	48112	0.2407371636352531
-0.0007121326076260844	0.4353289147739895	-0.022654184724804658	4.758983387616043	4.758922736426001	-0.24133774041476957	49568	0.21007712785721372
0.005970110417276005	0.400079267853977	-0.015367381742000183	4.798915838740076	4.798138422700512	-0.19295518455468175	60864	0.19440354470784094
0.00956896014869716	0.368088974819106	-0.010711037445763218	4.836951428605135	4.837354108975021	-0.18073339280342895	60496	0.19447646242449235
0.009205347652141035	0.3396369159057268	-0.016167191967873598	4.877290818546775	4.876569795249531	-0.15899726614185722	64272	0.16167205960961445
0.002221552996386992	0.31114503002678007	-0.016457523305398236	4.915894729478115	4.915785481524041	-0.14903655805255367	73744	0.14973278255289285
0.0009056230637405028	0.28360359290484854	-0.018598309233845842	4.954765212302136	4.955001167798551	-0.14314250985615476	72528	0.1317354141986317
0.0015172748071221175	0.25690221908863836	-0.013717514466006114	4.994108421967983	4.994216854073061	-0.13229010489659296	67248	0.12481143869225605
0.0022140734524564673	0.2275475281523618	-0.009059658589968909	5.033816344986245	5.033432540347571	-0.12001081670345126	76848	0.11726362451233642
0.0005803581914347615	0.19039942008056496	-0.006752880806743163	5.0722056472015815	5.07264822662208	-0.10534405775012426	73664	0.10290807424174529
-0.0012212837247405233	0.17694928470779606	-0.006627261565822996	5.1112185340028	5.11186391289659	-0.09906144954701021	65856	0.0946786926316083
0.0021612892344342275	0.1639259161306181	-0.0007301229559447493	5.151038336593688	5.1510795991711	-0.09014977426413358	61808	0.09311929904587844
-0.00014469807599225444	0.1499679016153135	0.0008749803237761912	5.189715658938242	5.190295285445609	-0.08589442659074642	54864	0.08439367949816651
