X Mean	Count	Y Mean	Y Std	Y Lower Quartile	Y Upper Quartile	X Center	Y Median
3.6218152910608588	280	-0.35965062269106013	0.7038464826861321	-0.9789247326941659	0.13683074301904072	3.6216678344652173	-0.39835761946214365
3.660706160662968	356	-0.08229511184198025	0.8144302578499929	-0.6748304936393943	0.5658208652870536	3.660883520739727	-0.09427092262872086
3.7006862062039514	464	-0.18601687610959813	0.7646252444113958	-0.8001633901889061	0.3796950879111948	3.700099207014237	-0.2211239159476197
3.7382944414616115	608	-0.04903498665776956	0.7115567876599845	-0.5761170756784235	0.4512803236066403	3.7393148932887468	-0.08482175574749062
3.778613814660834	736	-0.009583385446848702	0.7480938324753518	-0.5792203564041289	0.545938850046875	3.778530579563257	0.00859206432519951
3.819214057103813	1044	-0.09026760468315473	0.7662988602272708	-0.6585778832935789	0.44795914130033226	3.8177462658377666	-0.13701193858079375
3.8577053966031474	1220	-0.013779200954057063	0.7590778182266806	-0.6161558953748214	0.5468880072633936	3.856961952112276	0.014553455754306556
3.8975981707976386	1592	-0.056490023522576975	0.7794354806743186	-0.6773961351364322	0.5671975676728556	3.896177638386786	-0.08007368146996718
3.9347535657758086	1944	-0.15295194479537913	0.7681771674095236	-0.7822788885289818	0.40300949073707004	3.9353933246612955	-0.21306515986125935
3.9755318035676606	2424	-0.03122633715980011	0.7697230847319009	-0.6101229377448356	0.5369429680569247	3.9746090109358057	-0.03381002186142656
4.014441758857952	2900	-0.06131884872907723	0.7526656953939473	-0.6496999486050483	0.5041889989316646	4.013824697210316	-0.07531023698743058
4.053916333126526	3676	-0.05810486475549977	0.7756354875652298	-0.6582212975457482	0.5098573159915807	4.053040383484825	-0.11220327300336931
4.094174439374849	4876	-0.039896318775931534	0.7521994695790486	-0.6372645919108395	0.4975999908249751	4.092256069759335	-0.07669825832839995
4.13264376638212	7100	-0.0687179135490415	0.7741386539675387	-0.67741081519525	0.5416502445460276	4.131471756033845	-0.07438815108324671
4.171798316000733	9992	-0.0535036593308533	0.7406715685364178	-0.6313775022258623	0.49783704765902304	4.170687442308354	-0.0641134491267026
4.211670506737846	14804	-0.022572929000061793	0.7246363162606331	-0.5566270023996016	0.49186847046337384	4.209903128582864	-0.01541841652647502
4.250252539689558	20604	-0.01905997315499499	0.7287168565728785	-0.5518688598282467	0.5002006352342687	4.249118814857374	-0.00993146725818002
4.2892714765354	26844	-0.04423898457078906	0.7151576458178767	-0.5451397294215257	0.4547059895732408	4.288334501131884	-0.03935690012585983
4.327853982782133	32852	-0.028238821414996017	0.7195853191405445	-0.5562962155209474	0.4811204827520715	4.327550187406394	-0.01981840089189018
4.366957826732604	35996	-0.03365377183500129	0.7093368005695413	-0.5392060596687367	0.46152085122188247	4.366765873680904	-0.03503145631131588
4.406239863521917	39756	-0.029422347045095772	0.705728023701862	-0.5315925885490183	0.4601103276348	4.405981559955413	-0.023783069739235597
4.445278985576982	41776	-0.028582392608873356	0.6983891670365026	-0.5228142326823554	0.45777868734809746	4.445197246229924	-0.02638913005199246
4.484339184007077	42932	-0.015261410180312214	0.686433289761534	-0.48820834270230673	0.45152571770519273	4.4844129325044335	-0.010082703320414074
4.523620066584866	43280	-0.021296221947382697	0.6838540490524228	-0.4916522631905842	0.4381661464337182	4.523628618778943	-0.014708749692090097
4.562841659406341	44028	-0.02642623127848452	0.678032238123905	-0.485049105121329	0.42573340122028247	4.562844305053453	-0.015038598140030442
4.602004144972237	42448	-0.03358733437850104	0.66607007666193	-0.4840862336563872	0.4070341560843782	4.6020599913279625	-0.0279426074486855
4.640922812679306	42108	-0.010963185771625517	0.6500175078902402	-0.43559069545959866	0.4096340856664833	4.641275677602472	-0.009864044112649408
4.680021700651263	36880	-0.015355445923649453	0.635666739080325	-0.4240859147904866	0.3969423911202524	4.680491363876982	-0.0035286152676632064
4.719542939266635	33500	-0.02594561574762353	0.6350735453903208	-0.4378613581048607	0.38827092538652724	4.7197070501514915	-0.012107842362568497
4.7591915126688145	34956	-0.016878944390452746	0.616415702009303	-0.39668441688360234	0.36296087827091356	4.758922736426001	-0.006218008163975857
4.798597865930026	41868	-0.013806640667206537	0.5897150639798481	-0.3729691278121794	0.35917061547812607	4.798138422700512	-0.0015485734484492568
4.8374947296583635	44328	-0.024234010870777967	0.5760347499573816	-0.3610862724919813	0.3273599421609994	4.837354108975021	-0.000884379469767336
4.877210427166959	48648	-0.025427961237834085	0.5549672576133685	-0.33509955357150956	0.3083356178596119	4.876569795249531	-0.006016000458189744
4.916041910191186	55556	-0.025162142555523525	0.5216500675521336	-0.31772000422424096	0.28333062398667425	4.915785481524041	-0.006570221646143198
