Count	Y Mean	Y Std	Y Median	X Center	Y Upper Quartile	X Mean	Y Lower Quartile
260	0.01374442692665644	0.7245091602077289	-0.024292551404569505	3.6216678344652173	0.5995774555195954	3.620777723510837	-0.4797674000364367
380	-0.12375506381219445	0.708644461339942	-0.06939341803993755	3.660883520739727	0.36003703921308633	3.663288690152426	-0.6467231553922184
340	-0.13479169842672709	0.8168698379770911	-0.1935491318668272	3.700099207014237	0.4688999941993965	3.7017433087853946	-0.7644130475463503
664	-0.04779871606732509	0.7745328257949993	-0.10445967212094098	3.7393148932887468	0.4884370626091838	3.740694790203135	-0.6855911427158787
832	-0.13403710169986818	0.7633759983556384	-0.13574893131956078	3.778530579563257	0.4001470082614571	3.7817018085792538	-0.730283497715743
1012	-0.1420107554536231	0.7756704024859609	-0.2135546854631811	3.8177462658377666	0.5299063254536427	3.819363823827275	-0.7676387946610959
1116	-0.07993047671197757	0.755434284888968	-0.07021155384968658	3.856961952112276	0.42239708769987067	3.8577138234405544	-0.6474082002887425
1656	-0.02973559675313344	0.7949233294521061	-0.04912919950877477	3.896177638386786	0.593378561952381	3.896819307265924	-0.6204931298306882
2084	-0.011907892906249573	0.7709814546632816	0.00536664787842777	3.9353933246612955	0.566613700021545	3.9364367612129514	-0.6336837251393894
1992	-0.02597175910394329	0.7824122050103776	-0.02031323047725219	3.9746090109358057	0.5613820113225172	3.974759395783785	-0.6449662070546984
2904	-0.08627656687119323	0.7798020314464176	-0.09472659207841949	4.013824697210316	0.46340967886279666	4.014717133433394	-0.7313598500738436
3696	-0.0719752469202685	0.7661464566139577	-0.08433064531577593	4.053040383484825	0.49171203872230057	4.053871174254103	-0.6959513240907774
5156	-0.08819511297203486	0.742361487150817	-0.0979604304234325	4.092256069759335	0.43106407051277706	4.0932412243711624	-0.6544565368602697
6956	-0.07283756983825997	0.7333028007436888	-0.07378784307056122	4.131471756033845	0.44100072529992135	4.132523933055774	-0.6295780483663043
10344	-0.0447740078275814	0.7459784570793656	-0.055659750799101015	4.170687442308354	0.5170631367690492	4.172223380909181	-0.6136969525096495
14512	-0.028431672684750543	0.7372735360538221	-0.030012751684013385	4.209903128582864	0.5087826003765866	4.2113180404322685	-0.5602398435687435
20900	-0.022101250870992156	0.7341190243768535	-0.018822297749973675	4.249118814857374	0.5093572892550497	4.25001358041116	-0.5588796926663866
27352	-0.05500943763223316	0.7198077516844082	-0.06051235495275396	4.288334501131884	0.4549527320879063	4.288842566953528	-0.5821902003061536
32292	-0.030924039418260562	0.7235370529089191	-0.03183515981512743	4.327550187406394	0.4842454542151504	4.328023656618838	-0.5605556158042267
36912	-0.036068978329530696	0.717750335171501	-0.03394126369302387	4.366765873680904	0.47214909551002293	4.3672344187224486	-0.5476185039027692
39808	-0.030609165754522397	0.7045149835691543	-0.025945054682803968	4.405981559955413	0.4625151854358156	4.406160613124351	-0.5324918333511308
42332	-0.033400964221709385	0.6970366267785417	-0.03863083189751968	4.445197246229924	0.45124555574623626	4.445350023560554	-0.5280906259752824
43168	-0.025504429244061877	0.6885200373860574	-0.013401668096260765	4.4844129325044335	0.44463438582861725	4.48454639894267	-0.49852724346956223
43308	-0.017504484064477695	0.6899076740220815	-0.017380118430132544	4.523628618778943	0.4485382442681268	4.523623077109261	-0.48914767192374914
43384	-0.027713590434341486	0.6746566400282707	-0.014005679628576132	4.562844305053453	0.4183790489429535	4.562793557041872	-0.48660021719409663
43292	-0.020911975839631065	0.6677775050229943	-0.014110065116397221	4.6020599913279625	0.4213481085848492	4.602054363306927	-0.47643820141543003
42016	-0.014925513740065125	0.6571597456147479	-0.00023951099022154472	4.641275677602472	0.42193184729137534	4.6411484748607	-0.4391512390996478
36944	-0.008327272115155186	0.6453100858681239	0.003533166561141594	4.680491363876982	0.41262609273132445	4.6799554599288875	-0.42594231872840305
33528	-0.03148392978249902	0.6302712044520556	-0.024203099571281153	4.7197070501514915	0.37151416623815037	4.719710453054052	-0.42849788665884964
35424	-0.015465035172738362	0.6181178967610638	0.0014975861916557485	4.758922736426001	0.3773791379926166	4.759320410983061	-0.39218468713835825
41204	-0.017408496601126224	0.5961028524497609	-0.0007967149703636064	4.798138422700512	0.35615839255071385	4.7985441940149185	-0.3740550702264596
44596	-0.017897893553078303	0.575366488957959	-0.00034945389156031814	4.837354108975021	0.33433478441946773	4.837445874213647	-0.3635344299713194
48828	-0.02014032385832934	0.5537134851204402	-0.003054918662316514	4.876569795249531	0.3157512642160593	4.877288153833456	-0.34210599806950004
55996	-0.025637637269804177	0.5305608885801806	-0.005010089400408375	4.915785481524041	0.28489269039979787	4.915948760360019	-0.3261824224285501
57944	-0.02896884254208689	0.5108579527146438	-0.00992197725169738	4.955001167798551	0.2720533293121612	4.9549621791968805	-0.29776386903678015
56412	-0.02957132941482415	0.48355347918748653	-0.011343294666582763	4.994216854073061	0.25411343886832727	4.994549992444926	-0.28359402008612195
63960	-0.01687223843366801	0.4517270142382531	-0.0020592164057013675	5.033432540347571	0.23567549459916037	5.033881467451356	-0.24574388757381985
65188	-0.026790364439095847	0.4288681549936558	-0.007046882619275327	5.07264822662208	0.2187142588569166	5.072417985861444	-0.24328471128447132
58532	-0.020387657444949324	0.40324593311284385	-0.0020197724560468756	5.11186391289659	0.20402081564456692	5.1116552524727235	-0.2211286044277649
56200	-0.027352700134149033	0.3812223051548857	-0.008077649531100382	5.1510795991711	0.1826557225195313	5.150989361321455	-0.21150897218324882
50348	-0.025220898161360663	0.3567159380778071	-0.010280463934615906	5.190295285445609	0.17323247280141632	5.189722611807995	-0.20478914622690111
42228	-0.02946067178667977	0.3378031651955091	-0.011865091909650797	5.229510971720119	0.15994990669300835	5.228996007808132	-0.19348411718222017
33524	-0.018907711242147976	0.3175307059454899	-0.005448667754334868	5.268726657994629	0.15694976722500803	5.267864939075883	-0.1789216720396416
22412	-0.015137683748058215	0.2882843212579708	-0.008306998207817919	5.307942344269139	0.14837181286507037	5.306582721663438	-0.17203478075180761
16052	-0.019671008130983568	0.28294324855597247	-0.013286957895589006	5.347158030543649	0.13665512885119252	5.346423823831263	-0.16563450877907784
13488	-0.00548996066015243	0.25805147974153286	-0.002727898267138644	5.3863737168181585	0.14018425781383217	5.385598643984172	-0.14555104851144707
9708	-0.004232454949056128	0.2395910809497145	-0.010019306641639423	5.425589403092668	0.1303855189912815	5.424179893526545	-0.14242750907066798
5248	-0.0007387233669051763	0.23714587084570843	-0.004594562886172746	5.464805089367179	0.12360667117980055	5.462825610438838	-0.13580922348020572
2580	-0.006726722054656418	0.2544176103489227	-0.01803756465809775	5.504020775641688	0.11575492019580218	5.500560327153471	-0.15852129528817208
676	-0.015485829876879721	0.30503963707962034	-0.0012924398236835136	5.543236461916198	0.14521699320387343	5.539537519307361	-0.1377122640997324
308	-0.06367227472479492	0.28634195892968534	-0.058276504775605496	5.582452148190708	0.10884289760492996	5.580672156119634	-0.23490128282895742
