[N II] Delta T	T1	T2	T3
-4901.9607843137255	1059261319.7954509	252297539.1746728	118529071.13389406
-4705.882352941177	1155900311.3208222	272109320.8989493	86683568.93386158
-4509.803921568628	1338756041.1952674	252988676.08622944	93752620.70971288
-4313.725490196079	1461624915.6253986	319934976.5033356	123083047.79057263
-4117.64705882353	1589558111.8251536	310819155.6263068	106349286.28422296
-3921.5686274509803	1760996662.9517314	359340274.6777053	83301995.6898875
-3725.490196078431	1997937890.2805989	346560384.406811	88335298.76351392
-3529.411764705882	2351451039.0065546	366912628.4423833	99628648.92270549
-3333.333333333333	2706455247.3456435	501863894.5352098	139596862.24693865
-3137.254901960784	3184764682.024361	587120770.2277511	167288822.0769778
-2941.176470588235	3836812677.030619	723343559.7443037	136593146.08168387
-2745.098039215686	4654541274.814992	993974581.3549464	188944555.62672484
-2549.0196078431372	5682578316.334648	1337283933.134762	340509350.6891165
-2352.9411764705883	6960068796.000158	1899667075.151247	328135605.0933788
-2156.862745098039	8616605876.7058	2885518862.4781985	477192203.6636253
-1960.78431372549	10869003714.440893	4295278221.96919	765016495.6617415
-1764.705882352941	13496999458.0114	6414654758.345406	1304303342.004856
-1568.627450980392	16717129401.314095	9561604558.421658	1953082067.8465147
-1372.5490196078429	20737683841.75245	14364192903.438625	3908233222.5594883
-1176.4705882352937	25149085802.160664	21551377396.622784	7217489675.815406
-980.3921568627447	30492722042.076885	31099485152.676388	14088217751.091694
-784.3137254901958	36015100444.22552	43737490100.537674	26565819570.644493
-588.2352941176468	41601103369.710014	58105338736.40767	48988631991.20977
-392.1568627450979	46235105506.90278	72411049969.56433	86564410707.2314
-196.07843137254895	50453717082.5991	82922611110.25385	128233934584.30603
0.0	52376436045.22928	88166258725.99214	150543441428.30273
196.0784313725494	51951274794.28104	85596546884.46071	128272259490.23294
392.1568627450988	49966648245.10083	74759769597.1356	82653293511.14839
588.2352941176478	46033251522.06488	60691413379.48393	46907454605.257935
784.3137254901967	41249502443.139755	44527940766.731125	23273371937.14646
980.3921568627457	35569060300.932526	31916441708.895836	11024587588.659225
1176.4705882352946	29903150375.518166	21036256545.76255	5240434941.557796
1372.5490196078435	24677435195.393562	13360604150.616194	2429006860.797986
1568.6274509803925	20164529185.673294	8442258699.756627	1010176805.2674613
1764.7058823529414	16172164640.879074	5201668089.022317	513469504.5993941
1960.7843137254904	13059088851.916256	3070340774.0714517	256716566.31601712
2156.8627450980393	10392086225.414543	1876173326.9911888	146142038.99935853
2352.9411764705887	8149811447.896941	1137640900.1153731	61607831.42127792
2549.019607843138	6629083911.154983	733319405.0979626	65287638.38283509
2745.098039215687	5303563976.086576	473202983.6913678	40667246.227437854
2941.176470588236	4285231675.42628	336025131.65534264	50707401.16287998
3137.254901960785	3510997547.921582	228967730.57871738	53727210.30702034
3333.333333333334	2939721495.3147454	191586732.32549262	21140236.51961783
3529.411764705883	2443675203.7814636	133853828.69785237	22677958.821713984
3725.490196078432	2095505446.7505107	115868531.14354688	9147197.299278758
3921.568627450981	1767550438.9465034	109097714.33641504	12704773.439162357
4117.64705882353	1567603021.6868744	81821625.4157549	11838602.27819356
4313.725490196079	1353918176.8050597	84325464.9095485	2351002.075726197
4509.803921568628	1168098336.915722	70642028.17072996	39900964.24445178
4705.882352941177	1053489202.0161703	47813282.81740737	14202251.694095701
4901.9607843137255	942065990.7494141	68093147.54429352	7155404.182521899
