[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	75132.58505266339	0.0	0.0
-1.3529411764705883	55881.62853605387	0.0	0.0
-1.2941176470588234	22780.76199770383	0.0	0.0
-1.2352941176470589	45959.11680071171	0.0	0.0
-1.176470588235294	34464.52572975846	0.0	408967.43415003514
-1.1176470588235294	53261.70044656547	0.0	0.0
-1.0588235294117647	43742.01683333885	0.0	0.0
-1.0	248496.79939161945	0.0	0.0
-0.9411764705882353	365813.72817780985	0.0	400550.9866130104
-0.8823529411764706	951921.0187706873	158933.09770927206	2561298.4231498665
-0.8235294117647058	1281855.7316060618	0.0	825693.3798301893
-0.7647058823529412	3181335.807747658	171517.34860203852	1018200.5534246489
-0.7058823529411765	6038912.119781159	631178.5986589288	1925607.4137299077
-0.6470588235294118	10334489.707056807	370977.1050737255	4272149.222301903
-0.5882352941176471	19950739.630218755	714100.5860318423	5225191.578294635
-0.5294117647058824	35525457.8933506	1063053.11368103	8418417.879627561
-0.47058823529411764	65416346.69326409	3118085.032870105	16451193.010646073
-0.4117647058823529	130210093.38089328	12080021.623009218	40221869.74290369
-0.3529411764705882	256174031.8100735	26585344.603912614	84887050.65145077
-0.2941176470588235	601557462.3117907	133390521.04869927	235566979.4136471
-0.23529411764705876	1536569546.08621	628671801.2544236	785264990.8206503
-0.17647058823529405	4213884737.7709646	2961213225.691013	2680915279.097594
-0.11764705882352944	10634592215.951159	10354553380.193447	8935470532.803923
-0.05882352941176483	20672947880.72729	24898644924.00226	24098663152.185406
-1.1102230246251565e-16	26862197012.336643	33164900353.5015	35734737374.946144
0.05882352941176461	21728691371.558914	22974049662.8502	20974864154.78889
0.11764705882352933	11470777056.458723	9599964716.00946	7696879881.416215
0.17647058823529405	4753176957.819113	3243666211.5341573	2858022471.6784844
0.23529411764705876	1873325779.7115626	1096010639.771091	1155895194.2971663
0.2941176470588235	793301109.7106194	386520645.05558366	557713811.0127515
0.3529411764705882	388145009.528529	177953083.72543412	279142254.40705633
0.4117647058823529	219668353.68589148	93051076.61042206	155655065.2673331
0.47058823529411764	145787419.3386378	51913715.819889314	111335664.50228609
0.5294117647058822	88012349.38045342	31248117.784913067	65396914.62473099
0.588235294117647	57809175.6885187	18849746.25909041	49209496.3957877
0.6470588235294117	39124216.97767948	15104454.09778432	36575118.48656791
0.7058823529411764	24751824.521228164	10389555.314815957	29581907.773690194
0.7647058823529411	14598025.677911714	6472727.426888123	25798323.791787237
0.8235294117647058	11472730.69179538	5158596.610333067	13623051.958729098
0.8823529411764706	7195034.649938976	4124217.063996991	12660234.576047927
0.9411764705882353	3911366.7266376773	2460955.219957417	8959193.369264513
1.0	2050342.6090051082	3931895.29209634	5968036.761070373
1.0588235294117647	1714607.4543810696	2080476.2111853135	2697773.312602777
1.1176470588235294	1582839.2046595686	722989.0873646527	1528399.9708921772
1.1764705882352942	758689.8595369983	1189074.452787477	1198654.825569515
1.2352941176470589	636304.4120929459	801592.7043647474	0.0
1.2941176470588234	497962.62398085394	207303.60301904424	0.0
1.352941176470588	402208.1829210315	0.0	0.0
1.4117647058823528	292755.92724057107	207504.835778615	0.0
1.4705882352941175	138270.86762258227	0.0	0.0
