[N II] Delta T	T1	T2	T3
-4901.9607843137255	111014549.45297897	0.0	57518069.17367911
-4705.882352941177	89295111.10733949	0.0	0.0
-4509.803921568628	71857429.42937365	0.0	0.0
-4313.725490196079	136789282.21971974	0.0	0.0
-4117.64705882353	156456154.19852528	0.0	0.0
-3921.5686274509803	158359347.66677362	0.0	0.0
-3725.490196078431	124540137.3680211	0.0	0.0
-3529.411764705882	188090882.35886568	17333418.460489538	0.0
-3333.333333333333	147551334.50801528	0.0	0.0
-3137.254901960784	201107093.5016589	19734473.04881191	0.0
-2941.176470588235	248201102.37865987	0.0	0.0
-2745.098039215686	326516732.510639	0.0	0.0
-2549.0196078431372	414223521.60050344	0.0	52258888.16055818
-2352.9411764705883	414846034.64862543	18647894.782057647	0.0
-2156.862745098039	566882401.2636006	24333739.57514777	0.0
-1960.78431372549	795631219.7967794	24169317.057888586	0.0
-1764.705882352941	1300125064.6517782	19823158.06977137	0.0
-1568.627450980392	1694104437.1092403	17762659.995977845	30325726.7819072
-1372.5490196078429	2826344400.0937495	24683258.183922175	0.0
-1176.4705882352937	4697719994.49955	83459290.63940361	31844527.144935247
-980.3921568627447	8793153649.275919	153001470.71721452	32763364.71926804
-784.3137254901958	17074089898.693935	1293980293.0799236	111886942.12817793
-588.2352941176468	39014832517.72013	6914728963.711725	877215243.9816148
-392.1568627450979	83701721610.36082	49003162020.44366	7662863334.9683895
-196.07843137254895	152712573204.79883	202005233433.51605	142146856494.22025
0.0	195653157278.3336	341407406034.01984	533318973574.7093
196.0784313725494	155087667877.40347	198788969429.7579	136992878715.63062
392.1568627450988	87167000438.58601	46918188862.583176	7560132042.059422
588.2352941176478	39034962761.051605	6490602095.168787	218061841.4150601
784.3137254901967	17116418254.6009	714071739.9407364	0.0
980.3921568627457	7618328579.61844	154230427.29945177	42842073.98325801
1176.4705882352946	4084625631.829193	87513795.5202159	0.0
1372.5490196078435	2430613319.418943	23057461.0634226	0.0
1568.6274509803925	1391357377.8460565	57993735.55146122	0.0
1764.7058823529414	862587302.856355	0.0	0.0
1960.7843137254904	620350618.3453152	0.0	0.0
2156.8627450980393	438889821.6492014	21154462.28332924	0.0
2352.9411764705887	333070924.4685929	0.0	0.0
2549.019607843138	220356744.57572234	0.0	0.0
2745.098039215687	217655724.3917485	0.0	0.0
2941.176470588236	157439564.01041505	0.0	0.0
3137.254901960785	161918117.6161302	0.0	0.0
3333.333333333334	86920028.86197224	0.0	0.0
3529.411764705883	115356453.43990646	0.0	0.0
3725.490196078432	96427055.36586757	0.0	0.0
3921.568627450981	83877988.21451466	0.0	0.0
4117.64705882353	43658355.45274212	0.0	0.0
4313.725490196079	31326380.37016294	0.0	0.0
4509.803921568628	48238037.000310384	0.0	0.0
4705.882352941177	51650335.225633554	0.0	0.0
4901.9607843137255	31746296.501125067	0.0	0.0
