[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	0.0	0.0	0.0
-1.0	0.0	0.0	0.0
-0.9411764705882353	0.0	0.0	0.0
-0.8823529411764706	0.0	0.0	650222.8375058859
-0.8235294117647058	0.0	0.0	0.0
-0.7647058823529412	0.0	0.0	393291.1679735495
-0.7058823529411765	183970.57024962254	233916.33483662954	457494.9647640384
-0.6470588235294118	0.0	0.0	1022024.8556560052
-0.5882352941176471	0.0	0.0	1857601.8298826409
-0.5294117647058824	315495.42662687274	480053.5872841134	2493228.419465245
-0.47058823529411764	357091.1519424532	965001.4154669344	2432776.3005431406
-0.4117647058823529	975146.9773941087	2002281.9089785672	9429792.823255856
-0.3529411764705882	3266591.137801831	5555240.83575598	12255229.400633283
-0.2941176470588235	12504676.059796594	16166489.268361332	32475774.49781735
-0.23529411764705876	55431418.54951872	59163534.47032933	73505821.91960251
-0.17647058823529405	164481669.35414836	199719612.61224014	203062353.2180107
-0.11764705882352944	447529406.74241066	507643578.7969244	508649469.14731437
-0.05882352941176483	818105434.4092914	878201834.6799662	789965162.7679303
-1.1102230246251565e-16	975830059.2641972	994309836.0181581	890664164.4380524
0.05882352941176461	769704846.0587809	737013676.4935718	655802836.6543069
0.11764705882352933	429835135.0026916	416522955.47406226	381933428.26297355
0.17647058823529405	208526537.10754383	189047766.52397054	202099183.73392224
0.23529411764705876	87227493.66284306	87006399.58995128	110859740.85250308
0.2941176470588235	43020307.00804741	41230125.162807055	64616611.46841023
0.3529411764705882	19395397.606203403	18883528.179837	39772047.477777675
0.4117647058823529	10810124.576586515	13268765.519922353	25540016.455965996
0.47058823529411764	5593794.250457689	6088487.078555003	13914533.506379956
0.5294117647058822	4685776.28376346	5855483.122127365	15404364.217181372
0.588235294117647	3344101.366243282	3289418.5433022967	9862474.571976136
0.6470588235294117	2599154.9972973373	1402960.5939518327	8398905.444608616
0.7058823529411764	386993.57818279613	2105511.9264470944	3311674.4901026385
0.7647058823529411	1382835.9252956323	1715999.4990202861	1668099.7931368423
0.8235294117647058	332706.0903521669	516522.45496051287	2581410.60454576
0.8823529411764706	411761.84548377537	1247148.6804789756	2658303.2886281814
0.9411764705882353	457398.0702424156	1094943.75663708	668136.807637195
1.0	525064.0676804562	387398.6076721377	0.0
1.0588235294117647	245582.63699239938	190223.62146650895	0.0
1.1176470588235294	545337.6494122958	0.0	0.0
1.1764705882352942	168311.46192730046	437517.5099634377	0.0
1.2352941176470589	0.0	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
