Count	Y Std	X Mean	Y Lower Quartile	Y Upper Quartile	Y Mean	Y Median	X Center
77824	0.0014338384305159347	5.233239876836452	-0.0009202677273445925	0.0011139629476817534	6.150945863399055e-05	0.0003897168731388242	5.229510971720119
12288	0.0013453217407939358	5.268470536431232	-0.0013456532539013405	0.0018041867693052447	-5.029411010726278e-05	-0.000609415845725692	5.268726657994629
12288	0.0020215432086887796	5.316539440414787	-0.0029908313155085414	0.0017297175886578854	-0.0010622434502514954	-0.0019256166239038296	5.307942344269139
20480	0.002655871763813701	5.354841733656585	-0.0026508431847221186	0.0007164028640227384	-0.0006286477416192149	-0.002302855552842571	5.347158030543649
16384	0.0011369951148765517	5.385660479682118	-0.001162195628246479	0.00029606382882967444	-0.00027264626767151774	-0.0005934855317452867	5.3863737168181585
12288	0.0007753250587465915	5.421185043266086	-0.0008058592319506586	0.0010418193826807077	-8.793153064176672e-06	-0.00026233960992257913	5.425589403092668
4096	2.168404344971009e-19	5.453366381005499	-0.000769056208770525	-0.000769056208770525	-0.0007690562087705252	-0.000769056208770525	5.464805089367179
0	nan	nan	nan	nan	nan	nan	5.504020775641688
0	nan	nan	nan	nan	nan	nan	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
