Y Median	Y Lower Quartile	X Center	Count	Y Mean	X Mean	Y Std	Y Upper Quartile
nan	nan	3.6216678344652173	0	nan	nan	nan	nan
nan	nan	3.660883520739727	0	nan	nan	nan	nan
nan	nan	3.700099207014237	0	nan	nan	nan	nan
nan	nan	3.7393148932887468	0	nan	nan	nan	nan
-0.0011592115542634032	-0.007546148219709074	3.778530579563257	8192	-0.0011592115542634024	3.774320225609136	0.006386936665445671	0.005227725111182267
-0.003974117888381672	-0.0112757927412468	3.8177462658377666	12288	-0.005572188839578128	3.813002142721641	0.004160942563073944	-0.001466655889105918
-0.0007227915661136738	-0.0013882029788589885	3.856961952112276	12288	-0.0007386344089718561	3.862169740681089	0.0005240224612722291	-0.00010490868194290622
-5.899678652453426e-05	-0.00475875506907018	3.896177638386786	12288	0.00033989208723639715	3.894250881547867	0.0043350593060154635	0.005837428117303907
-0.002064491280825441	-0.0029254277456196697	3.9353933246612955	8192	-0.002064491280825442	3.927809499773371	0.0008609364647942286	-0.0012035548160312126
0.00017802966682410457	-0.00045627419164113493	3.9746090109358057	20480	0.0002899084829674266	3.9673052370163178	0.0011409556693011181	0.0011857059721860118
0.002270171201924439	-0.001095827126103478	4.013824697210316	28672	0.0006675481368969387	4.013479371997405	0.0030836192002347655	0.0035532343945141732
-0.0027037728755387757	-0.0041720739793559124	4.053040383484825	16384	-0.00249251961726125	4.059103080293401	0.0025908483242737313	-0.001024218513444113
-0.0036686586660792274	-0.0056036207159486495	4.092256069759335	16384	-0.004133307362324983	4.088203681444269	0.0033004174329706094	-0.002198345312455561
-0.0007948294038966478	-0.002811544772767624	4.131471756033845	28672	-0.0015691893315534875	4.136881888824751	0.0013981234296851905	-0.0003748697991632824
0.00162234043285277	-0.003603863639565627	4.170687442308354	36864	0.0007477350925956498	4.173062499012175	0.004106884629038601	0.0018074205388316743
0.0016196788842064466	8.434805241768083e-05	4.209903128582864	77824	0.0006690320730891383	4.210444211011119	0.002483953259761296	0.0021537192293626314
-0.00021466510363854995	-0.0013422601431040946	4.249118814857374	106496	-9.231568455342096e-05	4.249933987557662	0.002123844398045357	0.0012568607693119445
-0.00043421824862631387	-0.002279766213911536	4.288334501131884	122880	-0.0003452541146785669	4.287934468229691	0.0025512972843306963	0.0013228773931190806
0.0003387982792642296	-0.0005967194737634288	4.327550187406394	110592	2.587519653070218e-05	4.3302098268793765	0.001738057272011686	0.0011089264314283825
-9.216448319528076e-05	-0.0012763376275551153	4.366765873680904	106496	-0.00023727505283205696	4.362192145577306	0.0016335166655889765	0.0006090042314878377
-0.00011835943658940887	-0.0007399298123784746	4.405981559955413	135168	-0.00017631971989911846	4.406045647681823	0.0013019351405057146	0.00046919287400952974
0.00037767601364664476	-0.0007101103920415107	4.445197246229924	118784	0.0003113662633049143	4.446510890110018	0.00131692070851652	0.0012910874248004637
-0.0004410099868792408	-0.0011734921497218388	4.4844129325044335	114688	-0.00025552892165063123	4.4808110614543555	0.0014851934340220983	0.0007610354808799927
0.00039651888259888433	-0.0009499487382745038	4.523628618778943	114688	-6.280742267013428e-05	4.526302172329979	0.0011551690665687181	0.0007049372676628178
-0.0007673814773185809	-0.0015817637897454463	4.562844305053453	106496	-0.00029603447370959356	4.563548426675222	0.0018861696593370904	0.0003752073578011424
2.430459202296397e-05	-0.0009340230975716413	4.6020599913279625	98304	0.00011239758599142876	4.605765989464149	0.0017508507982151092	0.0012232158627310061
-6.577848838954019e-05	-0.001266633012257848	4.641275677602472	94208	-0.00010359351118779763	4.643810133376522	0.0016660743597235294	0.0010710658301147774
