Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
6387.0585987960285	2.8075630150895257	908.688251639686	2.8088703723853072	7100.195218276097	6988	5643.678719228531	6232.958280379272
6510.649799447479	2.8663865445012906	980.4601343893668	2.867989240669826	7244.285322259939	9324	5722.449210087182	6335.441476384583
6700.644343142526	2.925210073913055	1087.6282780812337	2.9264396974537448	7472.997023148352	11684	5861.243988017058	6482.782876813373
6896.08168643254	2.9840336033248196	1178.9823094615783	2.9850328629249887	7708.036546253195	15144	6010.421261765009	6674.685645272866
7069.356501823474	3.0428571327365845	1258.516584699241	3.043758455185293	7870.232314533071	18572	6152.768453995124	6808.951366863598
7251.96549669987	3.1016806621483495	1331.2996867482605	3.102548263098933	7984.39594157864	22632	6265.742558648725	7008.261634206867
7539.053961424226	3.160504191560114	1436.6090683275322	3.1616729445485947	8275.341899989391	28000	6502.3657895107945	7266.37307297216
7784.079841649106	3.2193277209718785	1544.7012178418358	3.2203710071015696	8542.025027305388	34508	6645.694418393602	7472.529883468034
8069.958995087154	3.2781512503836434	1650.2818816277684	3.279254091461477	8803.291141305994	42148	6827.15282080473	7760.863388072401
8271.013725362725	3.3369747797954084	1702.6345220495875	3.337992231175336	9012.23529475095	50504	6983.269757109082	7934.79258651559
8500.967243071604	3.395798309207173	1754.6654336118968	3.3968434776032685	9228.085704119445	60528	7163.512492932822	8145.991830472618
8675.173985766205	3.4546218386189373	1729.467427811581	3.4554419428489647	9409.998485180515	72924	7381.770061449168	8326.982187487694
8833.849543326189	3.5134453680307023	1684.6238853988934	3.5141660207726986	9645.528475761668	85472	7584.48163462566	8462.76632349796
8938.920064763759	3.5722688974424672	1567.8726310902005	3.572962533033168	9751.788869822858	99260	7817.569047250355	8572.390554973577
9096.34987995202	3.6310924268542317	1499.5323694506142	3.631780563509694	9919.691959567717	110896	8043.45308745421	8711.767103775866
9202.27879725519	3.689915956265996	1452.5322826902302	3.690241459671289	9949.87047499782	123892	8221.259438857174	8823.59075636452
9302.556032689796	3.748739485677761	1410.176443328738	3.749080745989616	9951.426750943021	133552	8340.468744147915	8983.688936042017
9354.707990009034	3.807563015089526	1334.5723048832715	3.8076852305484525	9901.072816106855	138020	8421.22823870326	9108.742707649533
9377.341365813816	3.8663865445012906	1225.8078590054881	3.8663985099579974	9945.251607519049	138488	8510.793081311818	9161.431487419526
9373.267459978431	3.925210073913055	1101.6622659558666	3.9252069522967035	9906.502849225035	138220	8605.96643233694	9158.798530707818
9375.765711884818	3.9840336033248196	961.7483393935395	3.983863188434078	9829.832571158457	135060	8726.455968057227	9189.794512772449
9410.648906471013	4.042857132736584	826.8169106680612	4.0427541293935185	9791.188727634742	134504	8867.772338843832	9288.200513228468
9477.051354425032	4.1016806621483495	729.2364459190591	4.101293416731638	9871.773534278946	128532	8990.10835699803	9406.245729939248
9559.326659444663	4.160504191560114	686.8014547939372	4.1601420251643715	9952.853912803617	118424	9102.046300792854	9502.373313227663
9614.443356554442	4.219327720971879	665.9663248668031	4.218525519152047	10012.575929042001	103108	9154.56444511898	9572.162814371497
9667.098820055231	4.278151250383644	640.4212276203717	4.277212078415036	10052.005003473872	85668	9225.279832960303	9628.955709783504
9713.51522620437	4.336974779795408	613.3046776711565	4.33600006567628	10086.96875359775	68812	9292.909839917686	9683.051080199264
9751.720801914762	4.395798309207173	622.1534004907647	4.3946456787439505	10130.480676760364	56848	9325.312294170995	9734.195863073637
9771.441637681131	4.454621838618937	624.0744568003286	4.453533792242332	10183.531294454457	46388	9304.226258346962	9754.418875306412
9813.15182167732	4.513445368030702	647.5473732287069	4.512336852246842	10249.269071586905	35956	9331.874130473756	9763.03410715265
9878.925502446755	4.572268897442467	670.2780836103807	4.570544428103575	10311.602419408633	27732	9372.123875993884	9827.743302086672
9955.314910510311	4.631092426854232	748.4497140653988	4.629976741709009	10427.4760914459	20776	9353.916391203698	9905.148611681609
9945.352193205623	4.689915956265997	783.322581464992	4.689227678798586	10478.599765173807	17192	9268.961045359973	9887.716590225406
10007.863788301864	4.748739485677762	776.9997300727915	4.747883536450203	10575.662649068825	15216	9318.057355389661	9928.763311805858
10141.829581415313	4.807563015089526	791.8070763800738	4.805836734312894	10647.915116879922	11452	9475.228796835185	10101.56092944989
10305.226258251283	4.866386544501291	756.0954391671025	4.863533073067886	10737.481789230076	7268	9822.479740726852	10274.797238841804
10608.379919969062	4.925210073913055	772.762125392896	4.923337852741121	11006.144102298562	4536	10149.31610449531	10539.806259652803
10932.4866517546	4.98403360332482	790.465121217651	4.9824428468527735	11322.142858066829	3420	10345.931514389786	10882.623199327598
11183.054017143771	5.042857132736584	877.8218776803401	5.038736560939405	11603.152503889956	1880	10545.866047081696	11178.405083338646
11488.121408702871	5.1016806621483495	871.9720247272784	5.099131654861315	12018.179772440197	1116	10897.859848088086	11405.801816100218
11682.500327640095	5.160504191560115	800.061796761566	5.157611965255898	12139.669628010088	684	11105.179369750462	11712.76258621915
11579.624892663402	5.219327720971879	833.4723391871972	5.2111781577858975	12174.837847718558	316	10938.787049775716	11510.853745706661
11361.9230279172	5.278151250383644	788.9934483430742	5.272411637084533	12024.542226399344	72	10920.008558306381	11308.828785796592
11820.67799197029	5.336974779795408	870.0592972476878	5.328390013272648	12625.341601923865	36	11205.858305329877	11709.019981505322
12375.814969929135	5.395798309207173	448.3536355797578	5.386222697195278	12824.168605508894	8	11927.461334349378	12375.814969929135
nan	5.454621838618937	nan	nan	nan	0	nan	nan
nan	5.513445368030702	nan	nan	nan	0	nan	nan
nan	5.572268897442467	nan	nan	nan	0	nan	nan
nan	5.631092426854233	nan	nan	nan	0	nan	nan
nan	5.689915956265997	nan	nan	nan	0	nan	nan
nan	5.748739485677762	nan	nan	nan	0	nan	nan
