Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
5813.106260387995	2.8075630150895257	628.3269345659104	2.8084454285072087	6207.696223563765	392	5379.950853593786	5681.133681536837
5782.543436518819	2.8663865445012906	452.8216354578088	2.8663935681303823	6026.947302930549	484	5464.872283384896	5752.7734619359935
6016.458624398564	2.925210073913055	654.1607554334346	2.9269624231080504	6352.854711781917	616	5540.182773211133	5909.453155496965
6217.202124788966	2.9840336033248196	702.7929810823077	2.985444616055086	6613.530547351353	728	5692.078115135749	6087.357462693168
6297.121889000241	3.0428571327365845	792.9621696332853	3.042701946179078	6680.836238773507	860	5743.735085375973	6096.857228190593
6460.276595890829	3.1016806621483495	780.2785304739695	3.1032431994745044	6889.616151270976	1228	5916.0775134303985	6357.00478985414
6724.827426755114	3.160504191560114	931.0832910190812	3.161687598711716	7230.63816216872	1600	6087.444394134191	6614.284301872558
6925.158878869787	3.2193277209718785	947.6893142578267	3.2187642017042233	7456.433880397941	1844	6315.301525284196	6805.863135430647
7235.673892695437	3.2781512503836434	1165.687630655606	3.279837689754508	7912.515201724399	2224	6448.145101600088	7107.872162925232
7424.115562193725	3.3369747797954084	1149.7658308608	3.3384274378730017	8074.713380675828	2876	6648.655460949576	7292.776694441558
7546.317124879967	3.395798309207173	1178.029399497489	3.3964166348351275	8222.24745127891	3332	6710.460203762843	7435.489736198253
7709.774399991782	3.4546218386189373	1334.953202725734	3.4549624787223876	8508.879784534074	4348	6684.222553161294	7584.24168004678
7818.593405413196	3.5134453680307023	1432.5089836454524	3.5143885556827814	8649.577607011457	5408	6674.052221187201	7659.404805322106
7707.399383254337	3.5722688974424672	1423.0352198169041	3.5735265595210404	8491.498223645427	6968	6628.811782638719	7349.086164141809
7654.114934948786	3.6310924268542317	1389.6230977974387	3.6324203000343953	8307.210136529953	8684	6699.367979456509	7193.652344293212
7549.692765073658	3.689915956265996	1188.2400824423667	3.691928564069044	7879.486486100373	12368	6814.950518387293	7215.425887158584
7536.733047778226	3.748739485677761	937.7645059499991	3.7508006067345185	7807.090248006389	18240	6986.420048728066	7354.3313841811305
7625.553133743022	3.807563015089526	768.6253401755281	3.8090870053027026	7932.812895181016	25688	7160.300059536228	7522.513301306402
7735.756738653399	3.8663865445012906	662.2664833993481	3.8682054681243137	8080.030796146101	35852	7296.133323454167	7671.653065829994
7841.007171509921	3.925210073913055	638.3706066893803	3.9262395703414903	8201.81004405698	47616	7405.870313683442	7771.477040551373
7902.31339739706	3.9840336033248196	586.7850516147882	3.9849876226219343	8230.660316591007	58024	7499.735039496434	7836.145408637209
7986.398831618819	4.042857132736584	555.7523976896381	4.043290545605954	8288.164919666871	64160	7613.319836454061	7928.131849079695
8063.622318138464	4.1016806621483495	505.5990675196701	4.101430594136029	8363.645728322439	67248	7722.265391486198	8026.856535097408
8131.331275485425	4.160504191560114	477.0749651983067	4.159886105215518	8418.290050365003	62384	7814.328907656345	8107.497981299144
8154.855503924473	4.219327720971879	459.5937619498906	4.218736993117252	8428.45078805598	52580	7846.181073868193	8128.0974612526525
8152.757229894507	4.278151250383644	441.75489161918625	4.278009799884991	8414.254036500584	49248	7861.309918144231	8124.268782392456
8140.95624968501	4.336974779795408	387.71486336520536	4.3374901436391164	8368.901294003359	51220	7891.657849341481	8121.701010653858
8160.774196503357	4.395798309207173	350.95526395550513	4.396364321429196	8374.887615134541	56692	7935.5101928078875	8157.385290792637
8180.08811936644	4.454621838618937	329.922441800646	4.45511766834577	8389.098404465636	65380	7968.600441466897	8176.102083205931
8208.66879678101	4.513445368030702	306.75781855204343	4.513856163341333	8408.644813766627	72368	8013.400960262218	8214.552316495761
8220.440425583502	4.572268897442467	296.32151784664757	4.572715148436749	8417.168550939532	77936	8027.923917732345	8224.507261959905
8247.6860867541	4.631092426854232	283.3848902786763	4.631468233442339	8429.347384343038	89992	8066.619215109904	8245.225329232231
8280.811732002416	4.689915956265997	277.21073590166316	4.689420594319607	8448.353943553593	91136	8110.291202957395	8277.309727436821
8328.864463858958	4.748739485677762	298.690941633064	4.7476555737593875	8494.400750600376	77588	8152.368462433747	8321.62587960212
8370.639033969432	4.807563015089526	293.4668905632424	4.806692693790446	8537.962288442504	63256	8192.404312597713	8362.560801424072
8405.41770002617	4.866386544501291	292.89913817679314	4.86583086125748	8572.267387040449	55228	8230.738672088757	8395.034708722607
8461.303577519273	4.925210073913055	301.0432297848817	4.922880253627457	8621.124044737737	41836	8285.820663306746	8448.175426926166
8523.41299567751	4.98403360332482	302.3052054579584	4.981692748434855	8678.295117663436	26392	8352.148527382424	8504.631807560307
8562.841585637243	5.042857132736584	273.44606739418913	5.042417002405536	8717.723636021314	18156	8392.417303182805	8546.087621140336
8584.23138447966	5.1016806621483495	310.85679665084984	5.1008303954577014	8744.256398336564	15132	8400.274983733698	8559.332199279414
8702.534884409717	5.160504191560115	339.5746069396045	5.155705723557245	8851.882289573019	8988	8509.259112196318	8660.333609781434
8785.554819525772	5.219327720971879	349.9526823133151	5.213576778445208	8903.884688316039	2424	8607.57476849087	8758.51481290942
8816.799106992397	5.278151250383644	378.1585116346071	5.2732189617421765	8948.125633318663	884	8612.854095882461	8798.835489151817
9061.918375331148	5.336974779795408	807.7577032824025	5.318691549515511	9033.399500870015	156	8632.666922558456	8821.232181960406
10688.017104655406	5.395798309207173	1427.345327740332	5.393135547013621	11893.630786853486	20	9715.955580317062	10109.689548070537
10776.864088047134	5.454621838618937	895.7626383614768	5.445766509777449	11491.282921551277	16	10371.198721799927	11085.61755530407
12534.480159544462	5.513445368030702	1538.8848891008265	5.499979152055082	14073.365048645288	8	10995.595270443635	12534.480159544462
nan	5.572268897442467	nan	nan	nan	0	nan	nan
12926.296873645462	5.631092426854233	61.30563589423946	5.6363571988179775	12987.602509539702	8	12864.991237751223	12926.296873645462
13529.860281035379	5.689915956265997	350.32895577585623	5.681839156766908	13880.189236811235	8	13179.531325259522	13529.860281035379
14523.491659699504	5.748739485677762	0.0	5.750786682263485	14523.491659699504	4	14523.491659699504	14523.491659699504
