Y Std	Y Mean	Y Upper Quartile	Y Median	Y Lower Quartile	X Mean	Count	X Center
nan	nan	nan	nan	nan	nan	0	3.6216678344652173
2.220446049250313e-16	0.48482059504928565	0.4848205950492859	0.4848205950492859	0.4848205950492859	3.6502156598201214	256	3.660883520739727
0.33764496680460987	-0.2038518760295047	0.09187615880519666	-0.02703931210423159	-0.6763924747894792	3.701328930724602	768	3.700099207014237
0.6051666484505751	-0.20360158732903422	0.2396309611275935	0.1308256215310681	-0.6312816559238161	3.7399571494764254	1280	3.7393148932887468
0.6960992331713114	0.129693512532114	0.5233577689548836	0.15075615145783505	0.04327498651360712	3.7806598900624255	2304	3.778530579563257
0.6695582467995086	0.13349430308005697	0.47237925154790844	0.24625805560811775	-0.17269654065208687	3.8172286875477957	4864	3.8177462658377666
0.6310208957777136	0.011134474768584172	0.3802799485914345	-0.04532535175167364	-0.3728362020938559	3.856636928287639	5888	3.856961952112276
0.6595607006419201	-0.009786853901661494	0.44874255459349904	-0.010043298925042111	-0.5101409558890109	3.8987104751747452	8192	3.896177638386786
0.7618297818806624	-0.09307989140396404	0.3318748789725463	0.06797563801361811	-0.6680945890645513	3.934994943812716	5888	3.9353933246612955
0.6591755528538504	0.008584386395742072	0.3407573451985684	-0.0040957395627578864	-0.4994550654414418	3.9769568506354696	8704	3.9746090109358057
0.490635659046273	-0.020333998092391403	0.31652233064376534	0.07162687159600936	-0.34611047912835796	4.0147715199542295	11264	4.013824697210316
0.5699425651201149	-0.061403399033276844	0.33000903147890703	-0.012161710224072756	-0.4705530460325957	4.053580849124533	15872	4.053040383484825
0.5797405034829891	0.03821750293353711	0.240892927530894	0.023143509325626272	-0.2839268287599577	4.0916848306645015	14848	4.092256069759335
0.5296239277964998	-0.029645264012288848	0.30029373247608154	-0.1165999618674942	-0.38343503345945207	4.132218298665157	16896	4.131471756033845
0.4710658363280175	-0.0013582888345545056	0.15663122176913444	-0.02362009063972481	-0.18462560773610492	4.1719137464690705	24576	4.170687442308354
0.3719887764719467	-0.014857327395855591	0.1753454377622794	0.00943365244029783	-0.18457851355810018	4.213280444201919	51456	4.209903128582864
0.35567707714131336	0.026175276613518796	0.20465484462295835	0.03449758007176419	-0.11616659170222642	4.250918281705256	77824	4.249118814857374
0.288828383706754	-0.025821819363993852	0.12953845153325494	-0.009110796544269394	-0.1558706516609793	4.289075732939609	83968	4.288334501131884
0.3066653104127046	-0.017151101210304776	0.14340221193784242	0.013826078821292498	-0.12825248868430877	4.328198764185722	104960	4.327550187406394
0.2878854604246286	-0.0006983184598975012	0.1414738237188846	-0.011001789762909534	-0.1292831649630113	4.366455923556169	102656	4.366765873680904
0.27133855881185825	-0.012585258992393059	0.11369185854672778	0.02219363312195965	-0.1249076185837792	4.4065674097411485	111104	4.405981559955413
0.2391275754836575	-0.029389933656027774	0.08903307865545669	-0.017419635837226062	-0.12014810188251965	4.444906375297876	109568	4.445197246229924
0.18920164358409047	-0.0015625844961997541	0.09143071030569061	0.005767647086354369	-0.07688845899092953	4.484426015673946	107008	4.4844129325044335
0.20768968628973264	-0.0014546170838478903	0.11661280841325314	0.007754354510193024	-0.09462513945829261	4.523119119485727	108288	4.523628618778943
0.1708794708380086	-0.005547665784745235	0.0901775282151198	0.006771684822731892	-0.08089378128548877	4.562641191963919	104704	4.562844305053453
0.16511083755010478	-0.014623798469397362	0.0744465659407534	-0.0003909713112939278	-0.08618612198653028	4.602570318831182	101120	4.6020599913279625
0.16560186652379855	-0.03015351666613524	0.052323462511460625	-0.007454559469163274	-0.07339425270590637	4.641328873260058	90624	4.641275677602472
0.12239621551457039	-0.011527981763926519	0.0517519922357872	-0.0016021568874939778	-0.0715187607994983	4.678880215732065	75264	4.680491363876982
0.11668457566213472	0.008689181796530183	0.06321865117276815	0.01035435538281959	-0.059552439215243766	4.720234635715912	61696	4.7197070501514915
0.0967334516522193	0.006018342588074261	0.05785286972346476	-0.00021091995464363457	-0.052578950080581305	4.759284204966796	58112	4.758922736426001
0.07197159281291729	-0.0038826156368638254	0.04268059076679143	6.818788182184343e-05	-0.047767506342046066	4.800792738290762	71680	4.798138422700512
0.06438012012068012	0.0027608619367183638	0.04215266360780001	0.0016960343879088501	-0.03612083050270121	4.836712760071036	62208	4.837354108975021
0.06057099759972138	-0.0026840287100186634	0.03725196394977549	0.0013618872481684491	-0.03662674225811139	4.877276500600979	70912	4.876569795249531
0.0538351469843353	0.002161351721226568	0.03775190843105496	0.0016741669528985384	-0.023648868531424703	4.9160888036457955	76288	4.915785481524041
0.07281968198362145	0.005065607350615929	0.03824499285614319	0.0030741602382775893	-0.031104257758531793	4.955033664462257	78080	4.955001167798551
0.04668221715825804	-0.00027656511183878356	0.02809393671227952	0.0012192602907385643	-0.03024733019686332	4.993814643748777	64256	4.994216854073061
0.04319019423318807	-0.002416138084608686	0.028276504050890765	-0.002920116528703158	-0.030453255007067914	5.034307139775975	85760	5.033432540347571
0.0378935878480038	-0.003288804359284091	0.022432271436099653	-0.005291749758001667	-0.02855110540122077	5.0731947559947885	71936	5.07264822662208
0.035182418901359064	0.001258107893495732	0.025531534090668155	0.002003580205315331	-0.020250565839351354	5.111813551125615	64512	5.11186391289659
0.031720785197218514	0.0004025855740245918	0.019746422259080163	-0.0002706219937240548	-0.021896325779422063	5.151031634446753	62720	5.1510795991711
0.03199658754510768	1.9976491490139958e-05	0.02041324837016322	0.0006070010963821188	-0.020936321199775183	5.189830091013689	57344	5.190295285445609
0.030250646771813106	0.0010491104619168826	0.02248587211171671	0.003200815809161189	-0.017963125025493867	5.229443169338837	44288	5.229510971720119
0.036106899243778405	-0.00027370757274352794	0.016891831538129218	0.0019011780080697691	-0.020536952247322632	5.266944661319724	37120	5.268726657994629
0.03197003568692433	-0.003416819048598569	0.01654672096700426	0.0006183483623507921	-0.022382098971367913	5.306490784435811	24064	5.307942344269139
0.03392376602918355	-0.0008758632231492097	0.02016339686298886	-0.0006389057343900939	-0.021304410442127195	5.346634807106271	15616	5.347158030543649
0.03013159623512507	-0.0019173548221440206	0.012246268915403095	-0.006576079133937093	-0.017286811713432843	5.3858827273262175	17664	5.3863737168181585
0.0237240943562185	-0.0016576167718617247	0.01845119780200303	-0.004167190644395448	-0.018772564914963062	5.423698321469214	10752	5.425589403092668
0.0206536935585623	-0.0026168395613784144	0.007720339967863499	-0.0037427488147387896	-0.017534807164442712	5.461105208524881	4608	5.464805089367179
0.03055457327361543	-0.001735087686266522	0.023767074469922034	0.006484773328894627	-0.016770482561687693	5.493231037482323	2560	5.504020775641688
0.021960427279032937	0.016701064234656803	0.03746586029984188	0.019551709338125025	-0.001213086727060052	5.539017806729867	1024	5.543236461916198
nan	nan	nan	nan	nan	nan	0	5.582452148190708
