[S III] Delta T	T1	T2	T3
-4901.9607843137255	155787667.0749322	26899407.563414153	0.0
-4705.882352941177	215462524.41915426	0.0	0.0
-4509.803921568628	131876968.54578711	26289986.06657676	72349132.4005206
-4313.725490196079	202931516.59651706	21930117.5277287	40392110.39095326
-4117.64705882353	65589689.094548725	23639190.76778358	0.0
-3921.5686274509803	70809040.19723624	0.0	37436151.594134465
-3725.490196078431	51943594.32312008	0.0	0.0
-3529.411764705882	56221027.40153649	0.0	0.0
-3333.333333333333	61612390.04635679	27913255.974640206	0.0
-3137.254901960784	93031097.56712012	0.0	0.0
-2941.176470588235	47462621.578141704	30261905.015074957	0.0
-2745.098039215686	31320696.791491844	0.0	0.0
-2549.0196078431372	46298802.921666846	0.0	0.0
-2352.9411764705883	85466881.15805207	0.0	44726659.77507599
-2156.862745098039	123203463.99849205	0.0	0.0
-1960.78431372549	156985384.2939275	22299744.447401103	36369414.69453655
-1764.705882352941	118841765.01746616	29335250.09980345	0.0
-1568.627450980392	169428889.0571318	0.0	36782654.08781076
-1372.5490196078429	213901547.9501469	0.0	82046167.01665777
-1176.4705882352937	242235573.94401902	0.0	0.0
-980.3921568627447	571832294.4463177	42621884.81686276	82147019.55462
-784.3137254901958	1420599599.089822	148470381.99032864	373869212.37429714
-588.2352941176468	4251244479.265919	748785195.6766877	1021421800.155057
-392.1568627450979	16707834467.690863	2530042008.8009806	3153756717.868816
-196.07843137254895	120948449221.41281	71506306824.72394	49135179459.24708
0.0	370643600946.80457	556643847542.1803	577345862462.1635
196.0784313725494	107050076558.15424	57751517439.89881	38787425681.71612
392.1568627450988	16518541332.56402	1347224192.0817046	976138440.8389163
588.2352941176478	7110497564.919079	591982212.4055301	356353633.59543246
784.3137254901967	5670985637.614689	432512101.65970385	136975873.61640966
980.3921568627457	4338199248.189215	292806330.312657	54250395.52323528
1176.4705882352946	3900894532.3623815	98448078.88397597	0.0
1372.5490196078435	3176934238.1190543	44881228.351875305	0.0
1568.6274509803925	2479356351.332772	89147544.45176168	0.0
1764.7058823529414	1871984125.4178667	22603246.134966202	44301699.65434634
1960.7843137254904	1051329232.2102448	0.0	44893510.7512827
2156.8627450980393	656986212.2087948	0.0	0.0
2352.9411764705887	326119128.11734366	0.0	44293391.61313848
2549.019607843138	216967514.12656477	0.0	36245099.51856201
2745.098039215687	174158812.4163743	0.0	0.0
2941.176470588236	85656770.40342763	0.0	0.0
3137.254901960785	202295787.4267133	0.0	102007581.79267266
3333.333333333334	57956501.79483348	0.0	0.0
3529.411764705883	38592530.054495014	0.0	39569938.863626644
3725.490196078432	42042283.83660868	0.0	0.0
3921.568627450981	16797116.62510573	0.0	0.0
4117.64705882353	18261815.014936704	0.0	0.0
4313.725490196079	10944042.38804922	0.0	44557630.84625147
4509.803921568628	126277974.90308744	35133655.70181264	0.0
4705.882352941177	44743622.619492725	27100775.194800094	0.0
4901.9607843137255	89711044.91993101	0.0	0.0
