[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	319232584.0330098	207724288.8601622	133625459.21633714
-1.4117647058823528	337020791.63254076	235978228.40143058	161150621.14450958
-1.3529411764705883	361155189.0756811	237245813.69542167	161877522.44818637
-1.2941176470588234	384633565.990391	271340335.3788144	193193088.46133435
-1.2352941176470589	395678720.9343997	277045308.69572145	205154848.90091258
-1.176470588235294	410104087.2331105	307878935.72549486	215351882.00675613
-1.1176470588235294	427994829.7182347	314725134.4407832	220907160.38330752
-1.0588235294117647	443741135.25206906	331527643.77875954	230792448.71472222
-1.0	453254339.79030985	369945863.1722487	260926056.34763938
-0.9411764705882353	471877431.94681853	384330749.21254694	287772453.2463969
-0.8823529411764706	497346800.6215836	411870309.0121503	298164452.25583994
-0.8235294117647058	528915668.5388616	447013465.8997536	342131454.0703071
-0.7647058823529412	542924685.5822887	470557421.5997701	382545575.54254186
-0.7058823529411765	577133334.5391079	523282615.7412828	443050606.7764792
-0.6470588235294118	601304677.8759296	582280635.1707727	508823413.41121995
-0.5882352941176471	628999657.1485978	646988733.3107991	590184424.7728951
-0.5294117647058824	674389678.0256289	721095033.0215511	713550564.3768003
-0.47058823529411764	719138959.1490104	773424271.6028235	778395581.5411879
-0.4117647058823529	728576528.1072183	832323517.1072437	915010580.994318
-0.3529411764705882	786861242.8099737	942002491.9922439	1043671166.5025244
-0.2941176470588235	821131663.2370886	1000134912.766477	1212844101.8710504
-0.23529411764705876	847833213.0361395	1092624443.7770162	1323275102.5414083
-0.17647058823529405	875235711.7638742	1139974328.5790944	1482246468.8890147
-0.11764705882352944	900863550.7158507	1204484624.7861378	1543596381.3429108
-0.05882352941176483	911214266.6825478	1244582086.618776	1548074231.3191926
-1.1102230246251565e-16	913750148.7279341	1259658972.4231155	1565766845.395476
0.05882352941176461	891854528.5938567	1247730281.8019533	1505540104.1822348
0.11764705882352933	889188500.755657	1197864199.8306224	1418783085.5609498
0.17647058823529405	870321431.4298866	1166064587.985169	1307860410.408835
0.23529411764705876	848147005.5154932	1083578153.7051198	1176109016.4997234
0.2941176470588235	794598341.8077514	998479339.7847978	1039999414.8065312
0.3529411764705882	752895777.9654337	921564467.6435678	902807269.6811932
0.4117647058823529	710155924.3736265	828797155.1727761	751196940.2465814
0.47058823529411764	671225970.303666	737156433.5387683	639307895.9145336
0.5294117647058822	626161607.8680307	651780917.315778	547117402.8455195
0.588235294117647	578959658.9097316	587521650.8804995	468725687.8399637
0.6470588235294117	539591390.8902131	512809666.04719305	365442041.2549663
0.7058823529411764	509246461.72470045	455454051.93706053	311479270.2427103
0.7647058823529411	477804933.5364284	408362471.317438	265416830.53913164
0.8235294117647058	436941246.11711127	361594907.7407736	224277033.85552925
0.8823529411764706	417432196.5347742	319903619.6496102	187707983.52349788
0.9411764705882353	401385112.51283306	286229942.1684984	152145305.69988492
1.0	373921371.27414805	259443199.92497942	130668140.6011619
1.0588235294117647	346167043.43403643	231002401.39838824	107589789.19102183
1.1176470588235294	340268398.0837295	214984146.9438212	96695123.21354961
1.1764705882352942	318139270.314483	192186299.81028143	90992384.43396014
1.2352941176470589	307213537.34007263	177105960.65747586	71184253.50454631
1.2941176470588234	292380658.7585605	150219440.79391414	59656825.428541884
1.352941176470588	271768676.31643045	134174073.45542729	55748660.75161523
1.4117647058823528	260875235.89903477	125008337.27111974	42602627.297161
1.4705882352941175	237077008.42610067	115480674.67326602	43134370.7834691
