[N II] Delta T	T1	T2	T3
-4901.9607843137255	494621333.32466227	20565598.40189112	0.0
-4705.882352941177	534567504.52516156	4431546.161125115	0.0
-4509.803921568628	536800523.1746916	37876665.70062029	29522511.10516058
-4313.725490196079	616005576.520558	42230135.333015084	0.0
-4117.64705882353	674658586.543601	17677706.981877673	0.0
-3921.5686274509803	746572506.6321177	24174076.43111932	0.0
-3725.490196078431	757979383.221094	23422030.945244938	0.0
-3529.411764705882	859782124.9807305	26902565.680834197	0.0
-3333.333333333333	936822264.2942533	22817162.264531884	10058467.31462197
-3137.254901960784	1077871255.0441318	41998654.945412464	0.0
-2941.176470588235	1245252942.3229127	33590666.099121705	0.0
-2745.098039215686	1459996542.7741265	54704880.38580822	16436825.999774696
-2549.0196078431372	1933932505.5800552	58122655.603061356	20377646.8604403
-2352.9411764705883	2396318333.715829	84684657.7790789	19370425.584359996
-2156.862745098039	3158791649.5695043	128220693.03368725	15899645.387587167
-1960.78431372549	4255791309.492811	210126337.4674826	66562304.02508371
-1764.705882352941	5730472744.2111	463865699.4892093	63146229.93488699
-1568.627450980392	8226477159.284046	801257720.8906022	69835058.07128344
-1372.5490196078429	12065235675.87087	1612224388.5596826	142511900.75292012
-1176.4705882352937	17609523412.963524	3631700878.8001914	322428721.0556265
-980.3921568627447	26498504815.949844	8780872998.672222	820549698.7214131
-784.3137254901958	38664532851.43096	21771486189.23813	3663976496.436439
-588.2352941176468	55275994473.84151	48090233442.91709	15123286383.08047
-392.1568627450979	74858703050.28677	95209816400.43704	60128768535.51806
-196.07843137254895	90706219428.76704	151007181092.8326	182547133969.40607
0.0	98036612618.57143	178716028895.97433	301297156752.9517
196.0784313725494	94709594692.9979	153661101902.25815	179250973140.9514
392.1568627450988	79786766991.51482	96471038658.99387	55164121416.67514
588.2352941176478	60473992916.48547	47219287695.857605	12704075186.726992
784.3137254901967	42587735388.1567	19544586215.59571	2887098462.495513
980.3921568627457	27780546093.93016	7552526704.08502	475341324.68069303
1176.4705882352946	18441771053.933624	2555419206.490308	136120857.77762794
1372.5490196078435	11811255629.943602	960490140.0747736	41993042.22607513
1568.6274509803925	7788555856.547353	363458355.31627786	36521351.59770413
1764.7058823529414	5329925892.318505	192844559.9155547	0.0
1960.7843137254904	3743351006.914364	106370575.77543545	7875430.003990911
2156.8627450980393	2764691807.2472734	55954251.558108695	32942026.593225278
2352.9411764705887	1992314854.1849973	34918507.32125278	0.0
2549.019607843138	1497680294.9459977	27845784.697491564	0.0
2745.098039215687	1249167379.4077585	21331910.545053087	0.0
2941.176470588236	976962079.247087	0.0	0.0
3137.254901960785	807452900.7117231	21210382.156539887	0.0
3333.333333333334	717994155.557065	9159266.103463639	0.0
3529.411764705883	628630496.0378705	10615352.67647163	0.0
3725.490196078432	538294175.5442059	14423111.128228974	0.0
3921.568627450981	472640808.5245336	4889626.174936408	0.0
4117.64705882353	429119335.27004474	9970229.850464981	0.0
4313.725490196079	350850557.1506744	21040175.238035478	0.0
4509.803921568628	310549335.3516662	0.0	0.0
4705.882352941177	268264975.62996638	13410981.048462965	0.0
4901.9607843137255	278106117.3169002	0.0	0.0
