Y Std	Y Mean	Y Lower Quartile	X Center	Count	Y Median	X Mean	Y Upper Quartile
1985.4689808060823	369.8353963780464	-1352.083883097146	3.6216678344652173	448	-313.2053041988411	3.6316905685662517	2271.2357326901
1523.7377644781711	-541.9862133633334	-1382.370124807845	3.660883520739727	1088	-631.2487207452359	3.6650659553294136	829.7045335926887
1352.2656282470255	-37.39446118760057	-729.8210141739949	3.700099207014237	2496	-114.52007667746693	3.704443840316777	806.3226372541349
1358.6248307070125	-188.51969371121544	-921.4865871026705	3.7393148932887468	4736	29.93227862510048	3.7434602679026225	562.063567416013
1052.4544239868046	-25.148718034044077	-602.5243424737646	3.778530579563257	6720	-31.627784337522826	3.7789145517309666	584.1633974346214
1074.6233226908096	-10.238389230343607	-551.4434463056932	3.8177462658377666	7488	34.05491076627004	3.81911359907125	669.0109187218222
984.3023291148077	-2.000520507356652	-445.91047572132857	3.856961952112276	10752	18.263899947484333	3.8577103290327366	477.5739719831936
813.5734699882981	2.679585580409845	-542.9646993488777	3.896177638386786	14464	-15.406802439159037	3.897281744599115	538.1667615094048
875.922436065644	-76.32900168551903	-470.0241590421938	3.9353933246612955	14272	-19.955576347489114	3.9361778284442956	438.65933926463094
770.9219432660208	18.966298016238195	-388.0649667188595	3.9746090109358057	15360	51.64188292537074	3.9759348247987787	456.9076676382001
792.1855335845983	10.094879754486533	-369.10258019674257	4.013824697210316	18304	80.14973090084459	4.014362451672206	414.8508002328708
643.7932212829584	-3.676469698904547	-340.97576159212485	4.053040383484825	20736	1.9540516929373553	4.053361447308153	340.95770427221123
612.8752365367723	2.1210831734672846	-320.59399663974364	4.092256069759335	22464	-0.8148682735882176	4.092188294417886	369.328784160567
542.6823237944566	17.87730037079102	-267.43163868198826	4.131471756033845	23424	16.84611241260336	4.132009443265942	311.0881129635545
515.6159668928873	-47.294191491623565	-269.92278498487735	4.170687442308354	35072	-10.972575865066574	4.172702573354722	228.78220708805156
378.24159325516047	-19.999407464832384	-223.09978964587208	4.209903128582864	62656	-19.08898627214876	4.211744491744854	193.61948741334345
325.04108754296567	-3.125611554861414	-193.35683877557585	4.249118814857374	92864	10.217399358021794	4.249758436831064	183.19568157242702
301.5922477718546	-13.325180338728678	-176.79395178902223	4.288334501131884	102400	-4.896691205707157	4.288725271241283	145.4653897993462
248.0567692123149	-12.601446774065481	-155.92738936048954	4.327550187406394	123072	-8.544885525419886	4.327502857635391	137.65082627034462
255.51827076675036	-0.13082705529587915	-133.4495258625211	4.366765873680904	116928	6.3757109502003	4.366453663792598	145.68838421812507
232.10735676970643	1.2280208214881252	-132.84256022904606	4.405981559955413	117760	8.049347317284628	4.405710277262661	133.99198239873795
221.81823670378344	-17.98923306173371	-139.90513104914862	4.445197246229924	120960	-11.778695879826955	4.445064189171758	106.00370841677795
200.91937557136453	-7.308785948099878	-112.60994490878147	4.4844129325044335	111808	2.716370664360511	4.48437235906253	108.85935068821709
202.24887825079838	0.7051093114867029	-106.85957612315542	4.523628618778943	112704	-2.583398286597003	4.523638883262367	110.40317907935241
189.95078615128332	-1.676403709162947	-111.79195727206388	4.562844305053453	105536	2.722055838406959	4.5624367688540906	107.34193197617242
173.1940042320672	-2.069103256781121	-99.20251382219976	4.6020599913279625	99968	6.751708937526018	4.602024921098159	104.21814767694377
171.40703129398392	9.29021287878797	-85.39425904061136	4.641275677602472	94784	11.158539809210197	4.641292649409468	105.02123926779404
161.9596560505849	3.9710190934691982	-86.38615002551887	4.680491363876982	71744	4.103816969975014	4.679384238834232	92.10661575496124
