log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	0.0	0.0	0.0
2.0882352941176467	0.0	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	0.0	0.0	0.0
2.264705882352941	0.0	0.0	0.0
2.3235294117647056	0.0	0.0	0.0
2.3823529411764706	0.0	0.0	0.0
2.4411764705882355	0.0	0.0	0.0
2.5	0.0	0.0	0.0
2.5588235294117645	0.0	0.0	0.0
2.6176470588235294	0.0	0.0	0.0
2.6764705882352944	0.0	0.0	0.0
2.735294117647059	0.0	0.0	0.0
2.7941176470588234	0.0	0.0	0.0
2.852941176470588	0.0	0.0	0.0
2.9117647058823533	0.0	0.0	0.0
2.9705882352941178	0.0	0.0	0.0
3.0294117647058822	0.0	0.0	0.0
3.0882352941176467	0.0	0.0	0.0
3.147058823529412	0.0	0.0	0.0
3.2058823529411766	0.0	0.0	0.0
3.264705882352941	0.0	0.0	0.0
3.3235294117647056	25750067.958984375	29788883.75	0.0
3.3823529411764706	37723848.451171875	0.0	0.0
3.4411764705882355	101859842.8022461	0.0	0.0
3.5	152552379.25097656	202726120.671875	0.0
3.5588235294117645	344957402.79296875	121177387.54003906	0.0
3.617647058823529	346107602.81347656	275063312.06640625	0.0
3.6764705882352944	411915279.35595703	182348545.05566406	0.0
3.735294117647059	433440140.34375	285158708.29003906	0.0
3.7941176470588234	323555638.25	294737476.93652344	0.0
3.852941176470588	193352822.00585938	365545507.6826172	50414815.0
3.9117647058823533	66996113.2421875	378569560.0253906	230579651.8232422
3.9705882352941178	43984080.84082031	198251372.78515625	256541785.37109375
4.029411764705882	0.0	94613027.09765625	291622796.0722656
4.088235294117647	0.0	85986871.75	394915699.9511719
4.147058823529411	0.0	0.0	458228921.5058594
4.205882352941176	0.0	0.0	442167186.5722656
4.264705882352941	0.0	0.0	193521530.0
4.3235294117647065	0.0	0.0	126046497.75
4.382352941176471	0.0	0.0	0.0
4.4411764705882355	0.0	0.0	0.0
4.5	0.0	0.0	0.0
4.5588235294117645	0.0	0.0	0.0
4.617647058823529	0.0	0.0	0.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	0.0
