X Mean	Count	Y Mean	Y Std	Y Lower Quartile	Y Upper Quartile	X Center	Y Median
3.623798738517062	296	230.99492188682342	1205.3140682391354	-656.6293613913076	800.7871106545826	3.6216678344652173	57.23455530131679
3.661133313899685	388	17.330510403321952	1685.1246032969398	-657.4555241365424	804.8590225833932	3.660883520739727	4.933760928823148
3.700879030125111	500	320.6736317467601	1507.563325261958	-423.05057072435375	842.1605770423093	3.700099207014237	95.5581112641286
3.7392711238585785	672	148.30881897275853	1473.5922183480382	-539.6359464400502	924.1548583120846	3.7393148932887468	94.79250009227806
3.778773836868451	756	298.49223178478854	1450.4070752164794	-507.0990826866764	1044.8350873146474	3.778530579563257	86.24632106523023
3.818881152337033	1124	193.34677660256318	1499.2363570681764	-510.7642195402177	768.4263766955191	3.8177462658377666	64.53938671423384
3.8573137738191106	1328	228.09114805253864	1420.441684444411	-469.6565684210914	802.6998358590449	3.856961952112276	108.65626580496553
3.89689286127354	1612	246.1325221529664	1316.3811662439266	-398.4066027993519	901.5578901220124	3.896177638386786	109.2437550779814
3.9349534788921106	1992	354.0614497759911	1392.2718448494406	-351.07678625371955	1027.80966335212	3.9353933246612955	158.0244879109295
3.975794166591931	2532	325.94635895027085	1341.0282820800765	-426.504982137928	968.8594654918288	3.9746090109358057	137.45692671406346
4.014334364359077	2884	322.7819009097467	1360.1493868376767	-383.0216602961709	969.7693100283504	4.013824697210316	128.09792240222396
4.053531728753007	3656	286.70823392156973	1215.781790600574	-298.4952724650375	810.0329192150966	4.053040383484825	116.09270675071775
4.09410485647898	4968	198.77684646028862	1200.8909832749173	-341.3891010241714	676.7023844336551	4.092256069759335	81.33980201981407
4.132266861649703	6840	202.53878255170565	1089.1936981587032	-341.5202172449226	616.5518345479086	4.131471756033845	54.37024688540214
4.171808356949764	9784	212.54629070185487	988.2516009905862	-235.30505192200053	539.2415330439935	4.170687442308354	73.31024970580484
4.211611571068164	14508	178.8926435802628	932.8428551574865	-267.26023507318496	486.51791197128114	4.209903128582864	61.82922262766169
4.2502273353042925	20016	171.59898883942094	887.1689789206403	-250.4520989021678	449.2332766961174	4.249118814857374	52.80015386436152
4.289138421521317	25524	196.38711324348134	827.8781213457139	-219.6701378711805	428.2870146984242	4.288334501131884	67.04803997383547
4.327990644836617	31148	202.74005200951353	794.3377624044218	-210.76729003686705	457.15173367393163	4.327550187406394	69.58132611744648
4.366923041217161	33820	197.0845171858802	778.0787576186912	-190.13837780433641	412.07564141437433	4.366765873680904	73.82380531999661
4.406218412665695	37280	186.13249239670097	759.8318379749912	-197.32351193406407	393.0146633974566	4.405981559955413	64.04126027885695
4.445416609046574	39488	190.00005062334264	731.2315731388057	-176.51065774066547	377.6059723801043	4.445197246229924	64.80173835248891
4.484307141318507	40292	171.6290558979962	700.1178597828492	-173.3039326984799	335.4517676181722	4.4844129325044335	53.38817890534551
4.523632601411677	40292	176.77477936108417	705.0112162963602	-164.4785934290121	334.44224997091897	4.523628618778943	57.90775251220202
4.562747693465353	40900	169.77582096638233	682.5220072942196	-155.52597100581988	311.2270883166357	4.562844305053453	57.72819417101073
4.602018780192306	39436	162.8985773089103	672.1829784958492	-149.6981925033889	299.00203421783317	4.6020599913279625	50.27326736448936
4.640919397480482	39164	127.91727661723175	654.3889330884602	-159.41247628123529	260.78484028761704	4.641275677602472	37.72107729383788
4.679915624608318	34696	135.07267339801447	620.467071190517	-146.15033257067898	257.2745812089988	4.680491363876982	37.28060917358201
4.719553532729651	31224	108.75925056902494	593.029178169925	-150.99995195912743	218.9375673048171	4.7197070501514915	18.20396306796647
4.759186058881214	32500	93.14172552138994	589.3857338101265	-147.75294021612717	201.03467178594656	4.758922736426001	12.967893323659155
4.798631571694325	38976	71.11510506599625	539.7364122754361	-136.43557798619668	175.75326186381108	4.798138422700512	12.97383059276217
4.837553332351953	41160	60.70829239602172	504.43613973543324	-134.58938761457011	159.38635308464654	4.837354108975021	7.8011273603474365
4.8771838913210095	45300	49.029909381799975	483.7122328067291	-130.55115769788063	145.71205638532047	4.876569795249531	1.894826838629342
4.916156519778039	52212	31.266939441011896	447.82726664040604	-121.9385923385471	132.20093770919266	4.915785481524041	2.0416830500307697
4.954883053531376	54368	25.225721578542327	440.4165989197293	-121.31833639211573	123.25126559390355	4.955001167798551	-0.0802615433021856
4.994449989211672	53360	11.946252358052464	366.28304506657923	-115.96035900200218	112.63287254582679	4.994216854073061	-1.4494483067687725
5.0339218976883116	61044	13.40218053448403	361.0148636563469	-106.86870751393053	105.32980982403751	5.033432540347571	-0.7905375711579836
5.072447577473221	62352	3.2455639209702842	333.4748040842478	-103.31233181262496	96.76604113596977	5.07264822662208	-2.7149467524213833
5.111590552410424	57152	4.226862666548515	320.63459861229467	-95.17780202123117	95.39069469244896	5.11186391289659	-1.678305799786358
5.15104952236384	54352	-5.291456751039224	321.3981045706726	-95.3916151428707	84.15382550787263	5.1510795991711	-4.704832562706997
5.189738855929875	49476	-6.972765122112419	344.4014687008842	-90.35430946029737	86.3809078328286	5.190295285445609	0.06541510161514452
5.22905014053406	41592	-9.048202194855932	333.47221904667487	-87.3495181076778	82.83852988204035	5.229510971720119	-1.8459894552934202
5.2677520208777615	33196	-15.364319853760435	355.95010416337476	-87.3781589531045	79.38643667493488	5.268726657994629	-4.751873842842542
5.306394407002471	22608	-7.38763267633042	317.37494882098184	-87.53222984786089	82.8393652323939	5.307942344269139	-0.38932754945517445
5.346539220024482	16264	-7.853906196855369	342.4774714898335	-85.06724970783944	80.75909036906887	5.347158030543649	1.085960715226065
5.385883830694629	13588	-21.1291767717119	331.50828771861563	-85.00025736012321	79.08096185780778	5.3863737168181585	-3.2584120592400723
5.424261243752656	9840	-23.579277107013663	401.73129413964966	-85.42313539782344	74.11130129650246	5.425589403092668	-3.973781705033616
5.463113963666598	5312	-11.632720490981285	224.95822299627852	-79.05135991685272	80.55679745637917	5.464805089367179	0.315186607132091
5.500599223984524	2532	-26.90224091958779	495.5107943803024	-79.43399885066538	77.41371853763667	5.504020775641688	6.42470667960697
5.53960092069673	660	32.10587001280337	275.92491796813187	-55.58423219492579	92.63805196812427	5.543236461916198	14.179867866474524
5.581519776806087	284	-17.35893578710468	698.8828665480354	-136.306694027915	72.69846260996565	5.582452148190708	-14.883760317006818
