Y Upper Quartile	Y Mean	X Center	Count	Y Median	Y Std	X Mean	Y Lower Quartile
nan	nan	2.0294117647058822	0	nan	nan	nan	nan
nan	nan	2.0882352941176467	0	nan	nan	nan	nan
nan	nan	2.1470588235294117	0	nan	nan	nan	nan
nan	nan	2.2058823529411766	0	nan	nan	nan	nan
nan	nan	2.264705882352941	0	nan	nan	nan	nan
nan	nan	2.3235294117647056	0	nan	nan	nan	nan
nan	nan	2.3823529411764706	0	nan	nan	nan	nan
nan	nan	2.4411764705882355	0	nan	nan	nan	nan
nan	nan	2.5	0	nan	nan	nan	nan
nan	nan	2.5588235294117645	0	nan	nan	nan	nan
nan	nan	2.6176470588235294	0	nan	nan	nan	nan
nan	nan	2.6764705882352944	0	nan	nan	nan	nan
nan	nan	2.735294117647059	0	nan	nan	nan	nan
nan	nan	2.7941176470588234	0	nan	nan	nan	nan
nan	nan	2.852941176470588	0	nan	nan	nan	nan
nan	nan	2.9117647058823533	0	nan	nan	nan	nan
nan	nan	2.9705882352941178	0	nan	nan	nan	nan
nan	nan	3.0294117647058822	0	nan	nan	nan	nan
nan	nan	3.0882352941176467	0	nan	nan	nan	nan
nan	nan	3.147058823529412	0	nan	nan	nan	nan
9392.8035473665	9392.803547366497	3.2058823529411766	1660	9392.8035473665	3.637978807091713e-12	3.221215020687182	9392.8035473665
nan	nan	3.264705882352941	0	nan	nan	nan	nan
9356.88140346731	9356.88140346731	3.3235294117647056	164	9356.88140346731	0.0	3.29995795837297	9356.88140346731
9487.468023378866	9439.769267596765	3.3823529411764706	17401	9487.468023378866	60.789054476750316	3.3813994465388837	9362.297453424959
nan	nan	3.4411764705882355	0	nan	nan	nan	nan
9811.44308200204	9811.44308200204	3.5	521	9811.44308200204	0.0	3.474345320445138	9811.44308200204
9773.646047153674	9773.646047153672	3.5588235294117645	4851	9773.646047153674	1.8189894035458565e-12	3.557069349758133	9773.646047153674
10222.949185587097	10222.949185587097	3.617647058823529	14300	10222.949185587097	0.0	3.6230328274622345	10222.949185587097
nan	nan	3.6764705882352944	0	nan	nan	nan	nan
10294.994960835884	10290.39342374195	3.735294117647059	7279	10294.994960835884	22.963428847088633	3.7113242753662217	10294.994960835884
10453.601309745176	10453.601309745178	3.7941176470588234	318	10453.601309745176	1.8189894035458565e-12	3.777434246721856	10453.601309745176
10801.63849127771	10801.63849127771	3.852941176470588	10571	10801.63849127771	0.0	3.873506602806785	10801.63849127771
nan	nan	3.9117647058823533	0	nan	nan	nan	nan
nan	nan	3.9705882352941178	0	nan	nan	nan	nan
nan	nan	4.029411764705882	0	nan	nan	nan	nan
nan	nan	4.088235294117647	0	nan	nan	nan	nan
nan	nan	4.147058823529411	0	nan	nan	nan	nan
nan	nan	4.205882352941176	0	nan	nan	nan	nan
nan	nan	4.264705882352941	0	nan	nan	nan	nan
nan	nan	4.3235294117647065	0	nan	nan	nan	nan
nan	nan	4.382352941176471	0	nan	nan	nan	nan
nan	nan	4.4411764705882355	0	nan	nan	nan	nan
nan	nan	4.5	0	nan	nan	nan	nan
nan	nan	4.5588235294117645	0	nan	nan	nan	nan
nan	nan	4.617647058823529	0	nan	nan	nan	nan
nan	nan	4.6764705882352935	0	nan	nan	nan	nan
nan	nan	4.735294117647059	0	nan	nan	nan	nan
nan	nan	4.794117647058823	0	nan	nan	nan	nan
nan	nan	4.852941176470589	0	nan	nan	nan	nan
nan	nan	4.911764705882353	0	nan	nan	nan	nan
nan	nan	4.970588235294118	0	nan	nan	nan	nan
