[S III] Delta T	T1	T2	T3
-4901.9607843137255	388736976.5192793	240034477.0910151	310914679.3999007
-4705.882352941177	314710538.9680914	283322351.7381681	199955876.93368763
-4509.803921568628	264755285.35899186	162209111.76721495	229528014.6391517
-4313.725490196079	216029853.88311923	146307171.2461286	113807658.82373673
-4117.64705882353	177351167.2022616	100941483.46628067	82636390.88595611
-3921.5686274509803	147326647.62021643	77142886.82931566	106810857.56111096
-3725.490196078431	125014204.0405522	76704822.98925881	106964333.76277088
-3529.411764705882	125425538.32237142	83677382.2004136	108181204.56331898
-3333.333333333333	108647951.8797595	85899636.82777381	95556564.04221733
-3137.254901960784	130208307.39508204	107017967.35599619	83247182.15626566
-2941.176470588235	159119666.0536486	105952176.66157907	133186984.10594553
-2745.098039215686	138820663.20369738	135116550.18496704	141474663.80270225
-2549.0196078431372	189764881.33877838	112428500.63123551	141411893.9471379
-2352.9411764705883	228328974.66760463	138995038.98987424	152179684.4585041
-2156.862745098039	272176514.7222487	136329980.50824624	183551537.65752918
-1960.78431372549	393880301.8406294	154546619.07642335	205288723.45194036
-1764.705882352941	534625663.9156039	181509231.31769338	246523586.72012243
-1568.627450980392	809001388.6841078	202344970.11956555	257338767.35295287
-1372.5490196078429	1309901822.8384528	276814671.7116681	273540855.9605912
-1176.4705882352937	2380037237.5806236	497330244.8891543	484044359.246428
-980.3921568627447	4656095134.861981	1403257921.7958832	1158387046.6654818
-784.3137254901958	9398143748.279902	3827709013.479573	2949316161.6454544
-588.2352941176468	18623437657.13823	11916989594.14367	8539041336.5475025
-392.1568627450979	34918589105.52205	35215630535.80853	28071327110.914185
-196.07843137254895	54248943294.03646	78067303084.32925	81996803150.47456
0.0	69418175734.62048	107017771278.01791	125103659165.84991
196.0784313725494	56612541454.64685	76968427006.92792	80802039516.38422
392.1568627450988	35471353114.24085	34101933541.31939	27216428853.13012
588.2352941176478	21501443651.4602	12986137686.383183	7579644655.554523
784.3137254901967	13164244730.758476	5862176196.3872795	3055092711.8406687
980.3921568627457	9403514143.928411	3654002653.8865314	1769549220.8198314
1176.4705882352946	7782582554.825506	3089192167.794914	1195859367.8629663
1372.5490196078435	6401621086.632602	2694055017.4363	1012283207.497792
1568.6274509803925	5868675702.458559	2426622596.22135	871587046.9723127
1764.7058823529414	5081783023.040676	2133935543.008788	731907128.9906178
1960.7843137254904	4291462474.6256814	1575950976.6615286	674355529.9210868
2156.8627450980393	3391479991.130144	1217396283.7072701	437810371.7394629
2352.9411764705887	2603213111.929819	845507976.8426628	354330606.0429764
2549.019607843138	1921926295.6545835	524053718.8418946	275278873.42908615
2745.098039215687	1464860734.3301456	322533894.98702335	261010505.34032744
2941.176470588236	1007407646.8340931	261932989.84957975	188947049.21026936
3137.254901960785	699426846.0656439	182705719.95923477	184832155.86635768
3333.333333333334	514144657.1716585	141880852.37477738	110414589.86030683
3529.411764705883	354654581.5615769	120956384.77514334	108435249.47419816
3725.490196078432	282738341.50195116	67670629.51772544	80210271.93099034
3921.568627450981	266238090.0049148	55500012.354479045	34786948.36311497
4117.64705882353	241602026.17061657	65940246.61777176	89565017.67017001
4313.725490196079	241300551.65513143	78088636.64027593	83583789.43022658
4509.803921568628	259454274.3820774	129831243.39344572	151315126.90692538
4705.882352941177	277999469.1285932	133141047.44426551	173241924.83287573
4901.9607843137255	280711582.4475378	158849437.9549694	149577248.0592717
