Y Std	Y Mean	Y Lower Quartile	X Mean	Count	Y Upper Quartile	X Center	Y Median
nan	nan	nan	nan	0	nan	3.6216678344652173	nan
nan	nan	nan	nan	0	nan	3.660883520739727	nan
nan	nan	nan	nan	0	nan	3.700099207014237	nan
nan	nan	nan	nan	0	nan	3.7393148932887468	nan
21.98784107542679	-48.56252815851485	-70.55036923394164	3.775424000709706	8192	-26.574687083088065	3.778530579563257	-48.56252815851485
0.0	13.632347684824708	13.632347684824708	3.799814787835283	4096	13.632347684824708	3.8177462658377666	13.632347684824708
8.671068459740113	2.3208907080197605	-8.908531958500134	3.8595653848160993	12288	12.20247352783008	3.856961952112276	3.6687305547293363
16.37581414159422	-24.742728735894616	-41.118542877488835	3.8951235036636307	8192	-8.366914594300397	3.896177638386786	-24.742728735894616
444.3737654360511	425.92142208643224	-18.452343349618786	3.9294289448341364	8192	870.2951875224835	3.9353933246612955	425.92142208643236
13.1602135012383	-10.127584901270893	-20.027697930950126	3.968470390175752	20480	1.2447122092025893	3.9746090109358057	-19.540823718594766
118.88729154560255	60.60144956340749	-8.32663556612897	4.012857386821355	24576	38.672304110348705	4.013824697210316	17.8121484447247
24.205972648673438	-17.326140032323337	-40.47990209165323	4.058478433099231	16384	4.967399956448389	4.053040383484825	-18.186362102881503
10.484972356781526	-11.854748455776038	-24.291683548146466	4.089725378433402	12288	1.3561401385750287	4.092256069759335	-12.628701957756675
24.003575597449128	15.581177695795304	-2.6928089722823643	4.135382894232579	28672	32.63448522128965	4.131471756033845	23.81943043753472
23.03378126525621	6.55128607000529	-9.568724567402569	4.172194169105712	32768	13.040323435739538	4.170687442308354	1.7430149644346784
11.627683772535244	5.388218962922201	-1.713375864252157	4.211600330289153	81920	11.418197093194294	4.209903128582864	7.516017834295326
19.41216174189217	1.5490997331445004	-7.105092521836923	4.251526004420047	106496	15.1812165216852	4.249118814857374	-1.2742620982057815
14.739670657930226	0.5879591627591968	-6.78979880011866	4.287488352357895	114688	7.934799858861652	4.288334501131884	-1.8949107297257797
10.215067256771398	1.8429980839473188	-1.0777124884989462	4.33012844971279	118784	7.629182389872767	4.327550187406394	3.4538443499741334
10.19583612381614	3.129052184727152	-3.4603597654968326	4.363060344144993	102400	7.175915720664307	4.366765873680904	2.713468848996854
10.039154407592454	0.610897650066627	-7.4043996707869155	4.404815095314105	126976	6.303919750938803	4.405981559955413	0.9927984385676609
12.571946710486559	-2.721252124927589	-8.747592333286775	4.445175681047367	126976	5.0925475216063205	4.445197246229924	-3.451625864721791
11.081551233752922	-7.2767866226774585	-12.455370476320468	4.4806713941105345	114688	-1.388139753405767	4.4844129325044335	-7.6682577122119255
7.373419349102359	-2.704646647421854	-7.422821163698245	4.52571775210047	110592	-0.14750394576367398	4.523628618778943	-3.2860774099390255
10.963611459693073	0.2963846364667983	-7.76958263472261	4.562697886829023	110592	5.897642150952379	4.562844305053453	-0.9059437299038109
15.120864681472234	-2.964661190498797	-8.432134343732741	4.6058204871093364	98304	1.880963174559838	4.6020599913279625	-0.44943668511132273
10.50986321090113	-5.583352348032903	-14.302697672163049	4.643588178433852	94208	2.0609620180985075	4.641275677602472	-3.773951086251145
10.073704787941544	1.4776738720154823	-5.884366385997055	4.685473277982161	106496	7.596396978482517	4.680491363876982	0.9943483568804368
13.788270696193807	-2.527040315090653	-10.170424691878907	4.72244957426624	40960	5.585310829268565	4.7197070501514915	-3.8946021446672603
10.940440980205416	3.308049454739906	-3.174267107048763	4.761755009542921	49152	14.132234934169446	4.758922736426001	0.8137400870627971
12.144558403875289	6.040447340643533	-0.2633007114091015	4.796534823216542	45056	7.293876487821763	4.798138422700512	1.9394406970568525
14.041688444763636	1.271607659612164	-5.188894946979872	4.837528770155153	81920	10.815138815474711	4.837354108975021	1.9266151731189893
15.011275700449614	0.5236855659951895	-12.711857142579902	4.8782133652771025	98304	9.890087009233866	4.876569795249531	-0.22003662866427476
14.929082554730922	4.2767959940493405	-6.99995416814636	4.915517557607618	61440	14.72742646192819	4.915785481524041	0.6111194595432607
9.480503401175966	-2.4071610943146347	-8.756137950111224	4.951577780021728	69632	4.915449663847539	4.955001167798551	-2.1822071212118317
8.87610465398716	-0.14286392906186457	-6.184663796613677	4.993253368070216	57344	5.901881267345743	4.994216854073061	-2.6756144894457066
