Y Median	X Mean	X Center	Y Std	Y Mean	Y Upper Quartile	Count	Y Lower Quartile
-0.011049813954461045	4.366586346771444	4.366765873680904	0.2867106654860993	-0.027774076408629566	0.12484059471266389	97792	-0.15553081250343537
0.004408572088307104	4.406148603307436	4.405981559955413	0.2670014790167664	-0.015817132749029506	0.11932661475318561	113664	-0.1284716679024856
0.004949496528493776	4.444600441434775	4.445197246229924	0.22417539865084662	-0.012664557893706114	0.1132846385941333	107776	-0.10324763041958279
-0.00024242380912703327	4.484490397023698	4.4844129325044335	0.21994721274429974	-0.026549681697502808	0.10131023865833505	110336	-0.10912956620756513
0.005796159397768836	4.523509270926442	4.523628618778943	0.2093791626687699	-0.004419947106248512	0.10560142716045816	104960	-0.09190065582183309
-0.0025911353589220714	4.562713485978994	4.562844305053453	0.17919928438700777	-0.007874439510495108	0.08004626292971388	105216	-0.10254266248075616
-0.009400800865762421	4.602443854308252	4.6020599913279625	0.1848453976812672	-0.032776595608001315	0.06614881243064727	99072	-0.09263442423951491
0.003448564482698437	4.6408718226804	4.641275677602472	0.15921651749540366	-0.01365204009782979	0.06842516367345161	93440	-0.06996350863835943
-0.003934238500212785	4.6791089739190275	4.680491363876982	0.1322083656234173	0.0021511202551061743	0.06378219562685002	74240	-0.06451836107374745
0.002339832053472193	4.719995639275842	4.7197070501514915	0.13755195098834117	0.007433151564540733	0.07079471007250393	61440	-0.0488727214400604
0.00012877357408915772	4.759425947540731	4.758922736426001	0.0783259467867236	-0.002740865981534677	0.04435699899634814	60416	-0.055263990682638126
-0.0049441370116165536	4.8011426449599695	4.798138422700512	0.07159175564354592	-0.0036710789030748024	0.04327778223828182	70656	-0.05107197164750952
0.0011302283202152732	4.836800200122662	4.837354108975021	0.06706136862062205	-0.00528444741035255	0.03201498112098775	61952	-0.04369601853672662
0.008321295662878658	4.876997635513722	4.876569795249531	0.06114253016746407	0.006826364581787895	0.04902681367819768	70144	-0.032508073792980145
0.007813781551810057	4.915777814423533	4.915785481524041	0.051215857102878	0.006103849319800056	0.03674143731847174	77056	-0.02652732348631748
-0.008915395311552412	4.954887631708672	4.955001167798551	0.06924773977483463	-0.0025540010869674057	0.032422233171072616	78592	-0.036086785022268614
-0.0017329009225915406	4.994143634625147	4.994216854073061	0.04362243278777834	0.0012039044493029594	0.024098321275446682	64000	-0.027990248372410525
0.0005645123236926114	5.034356206793516	5.033432540347571	0.041575432248403654	-0.0005991278677633351	0.02377288175600611	85248	-0.023969147407760762
0.003360679851463902	5.073345508116961	5.07264822662208	0.03861387156834685	0.002764773834567896	0.029954794270812705	72448	-0.02189900087540273
0.002933310968904451	5.112431045425574	5.11186391289659	0.03361177300800201	0.0008196196901734486	0.022239417103813573	65792	-0.018570009998146293
0.000968027462620878	5.1518374936543445	5.1510795991711	0.035139093703879264	-0.0007348426262116202	0.020245774867291587	61440	-0.023498907655908743
-0.00040153455955874954	5.190055583134558	5.190295285445609	0.032921475983728285	-0.0017302719439955903	0.02026607600135172	57856	-0.02288829421132467
-0.0009376350524519192	5.229937819438354	5.229510971720119	0.032069096556023545	-0.0003678833771067253	0.020421136838261883	44288	-0.020068574783633775
-0.002865688245944103	5.267230852082062	5.268726657994629	0.030649160700401308	-0.00200979411988041	0.01948030364160003	36096	-0.015801482083234848
0.0013863228290018747	5.30658838183978	5.307942344269139	0.0304549320754393	0.0033500792684954847	0.019166333691808028	24576	-0.012402926579809376
-0.013598265648148823	5.34642138765085	5.347158030543649	0.03404182078340019	-0.006379156478607772	0.015051064365570348	15104	-0.029193718693516963
-0.003858275790029147	5.385299940097982	5.3863737168181585	0.025492142743594442	-0.0020656306183294616	0.01811730095127916	17664	-0.023037735128251993
0.004664654025609737	5.423170148518225	5.425589403092668	0.024572989912609665	0.0011675915996107542	0.017190788617774882	11008	-0.015624425890159463
-0.0012105263065987173	5.461098990132566	5.464805089367179	0.034744701616739135	7.101789218763973e-05	0.014770045088529311	4608	-0.01895263023520766
0.006762672109128941	5.493943761452672	5.504020775641688	0.019537677841598468	0.0025446340059645427	0.017722267707733837	2560	-0.012132868451843155
-0.017173785250618835	5.538610992041853	5.543236461916198	0.015265447799901433	-0.024278586286371237	-0.014096959866105579	1024	-0.027355411670884497
nan	nan	5.582452148190708	nan	nan	nan	0	nan
