[S III] Delta T	T1	T2	T3
-4901.9607843137255	40978717.69193682	0.0	0.0
-4705.882352941177	24528251.097727068	0.0	0.0
-4509.803921568628	49932962.92527393	0.0	0.0
-4313.725490196079	0.0	0.0	0.0
-4117.64705882353	4983213.2253794875	0.0	0.0
-3921.5686274509803	15414117.894795034	0.0	0.0
-3725.490196078431	13879006.604925428	0.0	0.0
-3529.411764705882	0.0	0.0	0.0
-3333.333333333333	17778334.35756492	0.0	0.0
-3137.254901960784	35945551.57436201	0.0	0.0
-2941.176470588235	0.0	0.0	0.0
-2745.098039215686	40403247.15265797	0.0	0.0
-2549.0196078431372	5749351.554825896	0.0	0.0
-2352.9411764705883	0.0	0.0	0.0
-2156.862745098039	52368137.546549164	0.0	0.0
-1960.78431372549	26005188.73827147	0.0	0.0
-1764.705882352941	9968277.882726537	0.0	0.0
-1568.627450980392	81263290.85570846	0.0	0.0
-1372.5490196078429	43058806.8076257	0.0	0.0
-1176.4705882352937	100042287.07679357	0.0	0.0
-980.3921568627447	43759325.20369755	0.0	0.0
-784.3137254901958	348772160.8232792	0.0	0.0
-588.2352941176468	1008128561.4448088	0.0	710034228.0454571
-392.1568627450979	3499402382.1847124	112827897.9401143	742776852.133981
-196.07843137254895	59925128107.83493	7141415337.675648	7328923640.615869
0.0	599915407538.566	744075685657.792	720107624738.6687
196.0784313725494	50511913298.45494	5184889726.653558	5150990426.789112
392.1568627450988	5789744431.139824	0.0	255633349.1366998
588.2352941176478	3624665384.568869	125014439.58230211	0.0
784.3137254901967	2726956978.1461744	0.0	0.0
980.3921568627457	1940547025.9873114	0.0	0.0
1176.4705882352946	1696686304.2735445	0.0	0.0
1372.5490196078435	1049927725.3785055	0.0	0.0
1568.6274509803925	821711252.5654263	0.0	0.0
1764.7058823529414	360617193.07257193	0.0	0.0
1960.7843137254904	284695740.99765307	0.0	0.0
2156.8627450980393	117136373.67480457	0.0	0.0
2352.9411764705887	40943159.877547406	0.0	0.0
2549.019607843138	15599995.314976204	0.0	0.0
2745.098039215687	28876213.648125775	0.0	0.0
2941.176470588236	14086794.103285039	0.0	0.0
3137.254901960785	18507831.568510506	0.0	0.0
3333.333333333334	0.0	0.0	0.0
3529.411764705883	6578285.714746114	0.0	0.0
3725.490196078432	32051414.157822292	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	0.0	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	0.0	0.0	0.0
4901.9607843137255	28723459.741059355	0.0	0.0
