Y Upper Quartile	Y Std	Y Lower Quartile	Y Median	Count	X Mean	X Center	Y Mean
nan	nan	nan	nan	0	nan	2.8075630150895257	nan
nan	nan	nan	nan	0	nan	2.8663865445012906	nan
nan	nan	nan	nan	0	nan	2.925210073913055	nan
nan	nan	nan	nan	0	nan	2.9840336033248196	nan
nan	nan	nan	nan	0	nan	3.0428571327365845	nan
nan	nan	nan	nan	0	nan	3.1016806621483495	nan
nan	nan	nan	nan	0	nan	3.160504191560114	nan
nan	nan	nan	nan	0	nan	3.2193277209718785	nan
nan	nan	nan	nan	0	nan	3.2781512503836434	nan
nan	nan	nan	nan	0	nan	3.3369747797954084	nan
nan	nan	nan	nan	0	nan	3.395798309207173	nan
nan	nan	nan	nan	0	nan	3.4546218386189373	nan
nan	nan	nan	nan	0	nan	3.5134453680307023	nan
nan	nan	nan	nan	0	nan	3.5722688974424672	nan
nan	nan	nan	nan	0	nan	3.6310924268542317	nan
nan	nan	nan	nan	0	nan	3.689915956265996	nan
nan	nan	nan	nan	0	nan	3.748739485677761	nan
nan	nan	nan	nan	0	nan	3.807563015089526	nan
nan	nan	nan	nan	0	nan	3.8663865445012906	nan
nan	nan	nan	nan	0	nan	3.925210073913055	nan
nan	nan	nan	nan	0	nan	3.9840336033248196	nan
nan	nan	nan	nan	0	nan	4.042857132736584	nan
nan	nan	nan	nan	0	nan	4.1016806621483495	nan
nan	nan	nan	nan	0	nan	4.160504191560114	nan
nan	nan	nan	nan	0	nan	4.219327720971879	nan
nan	nan	nan	nan	0	nan	4.278151250383644	nan
nan	nan	nan	nan	0	nan	4.336974779795408	nan
8251.23153833836	63.42483334628881	8145.293665492049	8215.090316109348	1435	4.405771577600054	4.395798309207173	8206.142068809771
8358.31979031992	91.13282534072545	8216.556699340892	8292.468326610073	5270	4.451948925979492	4.454621838618937	8290.018890827761
8380.38901112438	76.83935303974553	8230.771820307918	8305.69156946789	5768	4.512183667841469	4.513445368030702	8302.796871360812
8370.581064800683	90.7315617083268	8281.878177332086	8336.937051409488	6444	4.578509813683452	4.572268897442467	8316.562345224485
8394.452522846148	132.9767555739976	8207.481064768617	8328.48109451551	9283	4.63412805381695	4.631092426854232	8295.750652011679
8458.290347744301	117.34078795537636	8225.448636861543	8386.523036027222	5573	4.687635181749695	4.689915956265997	8350.976221824698
8578.960791653417	98.76585811527067	8470.878736565024	8513.67444597553	4608	4.750124642312331	4.748739485677762	8510.006049307616
8610.610057109467	85.09908350632851	8533.770392532619	8583.606769100536	3989	4.807069712531733	4.807563015089526	8578.975376606488
8718.95465632038	83.5465556695275	8606.730102918398	8634.722185587962	2595	4.865066459430071	4.866386544501291	8654.000516460936
8815.448180626863	84.36281041193165	8663.925782225497	8720.486835294121	2532	4.9269678526876985	4.925210073913055	8737.445403167407
8847.76478653916	74.62285179139137	8711.947485109871	8760.60966692271	2951	4.987087898974269	4.98403360332482	8787.408740438259
8874.377616011056	43.810760288729625	8799.97598756162	8815.723414890852	1798	5.04311113763414	5.042857132736584	8827.842729965512
8915.458259232313	90.70024434850248	8785.48055492149	8871.939485007286	3065	5.1091409104810905	5.1016806621483495	8853.117002502082
8980.502624125435	136.0699975037504	8702.186387877997	8856.401397359085	986	5.149908428050959	5.160504191560115	8832.289296207084
9019.050769379848	50.502242491850566	8895.923598100933	8947.147019098804	768	5.197400487151905	5.219327720971879	8954.040462193194
nan	nan	nan	nan	0	nan	5.278151250383644	nan
nan	nan	nan	nan	0	nan	5.336974779795408	nan
nan	nan	nan	nan	0	nan	5.395798309207173	nan
nan	nan	nan	nan	0	nan	5.454621838618937	nan
nan	nan	nan	nan	0	nan	5.513445368030702	nan
nan	nan	nan	nan	0	nan	5.572268897442467	nan
nan	nan	nan	nan	0	nan	5.631092426854233	nan
nan	nan	nan	nan	0	nan	5.689915956265997	nan
nan	nan	nan	nan	0	nan	5.748739485677762	nan
