Y Median	Y Lower Quartile	X Mean	X Center	Y Mean	Y Upper Quartile	Count	Y Std
65.4284374823751	-174.67161503853276	4.445246623623016	4.445197246229924	191.21712871718935	384.2611426341664	39240	720.2983249884139
62.78298808146974	-169.6219778605464	4.484243857362433	4.4844129325044335	181.47095595849217	362.3254766059099	40668	736.2737030375603
50.30161180795008	-172.5953359660498	4.523609322538569	4.523628618778943	167.10014467641318	325.8078333792291	40696	706.4977972909348
50.96266557679337	-162.44945928253856	4.562831556581052	4.562844305053453	162.04330567497803	319.49488630888936	40888	703.3610723129813
40.18289232110101	-161.73624796853505	4.602065978309799	4.6020599913279625	150.60905796538265	283.36024055099733	39840	670.1965809364867
44.30912442134104	-155.2296477217551	4.640977441034022	4.641275677602472	137.94376727364275	256.74800702716584	38772	631.3665737023232
35.65769681551501	-148.85310751946054	4.680024429795642	4.680491363876982	125.28346253834044	250.35037084358828	35060	629.1135611820215
24.6027655203834	-153.26060653453897	4.7196604395825545	4.7197070501514915	114.445210976654	228.0811616880601	31052	605.5075279104523
14.249192097117884	-148.2982837239897	4.759370466842291	4.758922736426001	81.7823103540519	203.7483544271986	32608	569.6159876868256
9.435795412987318	-144.5193037262834	4.798671541318712	4.798138422700512	64.41701987631316	179.46653753616192	38616	535.1384906139572
9.150287766471024	-129.05587055149954	4.837594462760981	4.837354108975021	64.4856250888816	164.8428858470761	41784	508.68056176512715
-0.18427322568777527	-130.6084138166716	4.877164493690467	4.876569795249531	39.007238837916226	145.9703980469385	44840	467.3309677167195
-0.12046410833136179	-128.4147404677551	4.916079251701166	4.915785481524041	33.677781739947775	133.26345036007842	52532	458.58838176898894
4.268518496424804	-115.55999578721003	4.954877285560778	4.955001167798551	28.29780098423174	127.11275214226771	54684	417.03898522038236
-1.1441563357361701	-112.79301029610701	4.994268786171079	4.994216854073061	20.066206183935872	116.31731825454517	53968	390.29629714789957
-5.7054507788516275	-110.3476244700039	5.033772745221147	5.033432540347571	3.645283533836963	100.44132330184021	61520	362.53282066920445
-1.7551546319809859	-101.74692277366148	5.072465561494476	5.07264822662208	-1.4339429582302528	98.507910867281	62128	352.51502694985896
-3.5685002850768797	-98.66991348030479	5.111480842297848	5.11186391289659	-1.6029472703649534	95.14189369725318	57172	316.16970508371196
-3.6124216126218016	-96.00772132323755	5.150942329659928	5.1510795991711	-5.952501341969391	86.55150546361915	54608	325.98131431876715
-3.0636219432763028	-90.57912503290936	5.1897697195513555	5.190295285445609	-8.919606241567417	84.24619991822146	49144	345.9751297931317
-0.43931443059409503	-85.55961843404111	5.228929321839252	5.229510971720119	-6.460598421733408	81.83800580865864	42028	312.2004433489931
1.07754301248724	-84.94135845414894	5.267714033720176	5.268726657994629	-5.0394526903818315	84.97326561038426	33312	304.77375592250684
-0.6146572436546194	-86.21275153508213	5.306644665718592	5.307942344269139	-12.973951927734758	81.90028527219556	22576	339.4551027345515
1.7201255828258581	-83.44153210407603	5.346668788760875	5.347158030543649	-17.61484488951041	80.8738920751639	16372	381.7431114246017
4.230728744928456	-80.14170037234271	5.385687810479946	5.3863737168181585	-13.537734950542054	82.01095689803697	13512	318.946963425902
0.5263822454598994	-76.42226362855763	5.4241257107245575	5.425589403092668	-18.02808062238824	77.07836112071891	9720	325.9561341398521
2.332423369895878	-73.29560780030624	5.462625743829565	5.464805089367179	-10.038952940442393	80.63697376218988	5392	266.9745283205132
1.28900496449387	-72.20566806516581	5.500092650183364	5.504020775641688	8.47657064911352	81.51381584838236	2568	366.5292290223837
18.156717961492177	-82.89630413578425	5.540034429759689	5.543236461916198	-10.966061843139949	87.69716756881053	656	262.27639154156435
3.5694433555809155	-116.37483887957387	5.5814540435737445	5.582452148190708	-11.176612738518228	88.68463490628164	280	224.4453362861569
