X Center	Y Std	Y Mean	Y Lower Quartile	Y Upper Quartile	X Mean	Y Median	Count
3.6216678344652173	0.7810090477804768	-0.0516598021729912	-0.633769799219178	0.5482837519426158	3.6216343876475094	-0.060011996418128315	297
3.660883520739727	0.7631835645716065	-0.028119474555452818	-0.6146017307724873	0.5467956471169189	3.661719803063453	-0.07644696928109847	338
3.700099207014237	0.7697143512344261	-0.0638973615154086	-0.6960522679324004	0.5384068555450009	3.7013989928888087	-0.07742927353406498	438
3.7393148932887468	0.8111120915530228	-0.12500273508897697	-0.7800867366547832	0.5326598977816817	3.738980402031934	-0.14965220409846666	531
3.778530579563257	0.8105945708631066	-0.09918344585371473	-0.7537802292256007	0.4943691729287396	3.780106278820608	-0.16166569548279863	650
3.8177462658377666	0.7891312234815889	-0.08355472503851696	-0.7260684742832044	0.5372838547874199	3.8182253281312595	-0.09266051068441608	797
3.856961952112276	0.7838326388092814	-0.12817907436664217	-0.7739601864728738	0.4582321711282823	3.857014125760949	-0.19886078181728317	1106
3.896177638386786	0.7901629214844726	-0.10320532885698004	-0.7059237241689518	0.49999271676704393	3.8968221207781295	-0.17690114147698877	1299
3.9353933246612955	0.7784286594321952	-0.12122289613371835	-0.7330926011183325	0.4378380392821088	3.9360800659404442	-0.17807975695321507	1653
3.9746090109358057	0.7973248194605659	-0.09845682294032097	-0.7339908121899856	0.5043420175708588	3.9750301377144317	-0.1290055364606548	2091
4.013824697210316	0.8009038342819523	-0.0689191017873403	-0.726733754724743	0.5649705026995036	4.01491265465474	-0.08999105879460817	2717
4.053040383484825	0.796687743244252	-0.07212543679951208	-0.7177051536759405	0.5452491231000752	4.053617254382173	-0.0983296950583519	3396
4.092256069759335	0.7888745630975644	-0.05881030742590827	-0.6679868583641755	0.5376194737387987	4.0932277880369865	-0.09173320810137395	4523
4.131471756033845	0.7743959014888562	-0.07607374709147158	-0.6998684952645702	0.49927380420705814	4.132520622132615	-0.08866196191296338	5842
4.170687442308354	0.7859231487661644	-0.06910918988537744	-0.6931169427117858	0.522284482035569	4.171673066131341	-0.08881540611880241	7555
4.209903128582864	0.7872119779496298	-0.07070469208499504	-0.7006764752219647	0.5442768677782855	4.2108356254305965	-0.09239171766491	9740
4.249118814857374	0.7826944172139463	-0.07261048198499732	-0.684780811812812	0.5138259161386226	4.249908651094364	-0.09982212851634921	12460
4.288334501131884	0.774708710236161	-0.06552836070768928	-0.6774168037673147	0.5161478070884211	4.288891298090001	-0.08686918608043959	15271
4.327550187406394	0.7795358001915106	-0.06246358208079978	-0.6839390908438121	0.5338136552352399	4.328058654847122	-0.08290249679339154	18470
4.366765873680904	0.7735405857072131	-0.06585758600677191	-0.6750220468323023	0.5149805075921992	4.367003952921582	-0.08243353788086517	21079
4.405981559955413	0.7770486284259457	-0.059847055581684246	-0.6678276481464551	0.525303098024238	4.406347343444241	-0.07988047246347785	23444
4.445197246229924	0.7723080995266739	-0.056218554813878684	-0.6665360751333562	0.5261858107974773	4.445361974988168	-0.06805934624340187	25119
4.4844129325044335	0.7666393814953362	-0.059546093446072604	-0.6562520893755974	0.5108120773547078	4.484507691773885	-0.07171269221906941	25971
4.523628618778943	0.76131823554017	-0.05716074652904325	-0.6429229552454263	0.5087329147323296	4.523766946033443	-0.0686815124447104	26199
4.562844305053453	0.7603774465024643	-0.05681113915219363	-0.6373966831075631	0.5036585980667525	4.562822767859201	-0.06796867679827587	26248
4.6020599913279625	0.7572261825706238	-0.05092025116767504	-0.6313673810719714	0.5109186823010977	4.602056540372064	-0.05727272339243239	25596
4.641275677602472	0.7532885882341346	-0.05248129174963537	-0.6327694641079286	0.4955925359715714	4.641143266462751	-0.05667999743593336	24461
4.680491363876982	0.7482991098339495	-0.0475666573778942	-0.609472588103279	0.5017879413463182	4.680157318961843	-0.04896895206595219	22991
4.7197070501514915	0.7403753041040246	-0.0588095025037767	-0.6106224085797778	0.472997770899426	4.719641762547052	-0.06279272203204946	21752
4.758922736426001	0.7321309069458789	-0.05984132400678822	-0.6063597594253741	0.4630585483302265	4.759201977787537	-0.06141949492853051	22240
4.798138422700512	0.7198801413762854	-0.05383206140947568	-0.5741843230457385	0.46225768299454456	4.798451260180056	-0.051996975198961966	24396
4.837354108975021	0.709588461722606	-0.0509398827235711	-0.5595561391167818	0.44250855910826387	4.837731628164329	-0.04769182776333785	27233
4.876569795249531	0.6936491567768207	-0.05300956382266813	-0.543829782372208	0.4232525143234387	4.876947508754062	-0.042627539520271505	30421
4.915785481524041	0.6875546028497437	-0.05331384187597047	-0.5332506187554756	0.4147179002894479	4.916072773058906	-0.04423042320002191	34044
4.955001167798551	0.6710971983216711	-0.056159058471253395	-0.5188430087578371	0.39448925781627886	4.95503776337637	-0.04657260928693938	36967
4.994216854073061	0.6580144162072941	-0.04764059073858819	-0.48999187469513744	0.3950972117978605	4.994538321820958	-0.034659627433385035	38774
5.033432540347571	0.6461024741240535	-0.05313921863166967	-0.4730697134862889	0.3731018929717366	5.033708166269232	-0.03992977258781577	42007
5.07264822662208	0.6302058079522641	-0.05601269158399173	-0.46211554681161515	0.35431788280922744	5.072596526849018	-0.04483956464724613	44662
5.11186391289659	0.613513265932778	-0.05292469907285702	-0.4416793059116959	0.345497857956078	5.111695792830486	-0.033745183559307924	42456
5.1510795991711	0.5925600116621611	-0.05989058128359938	-0.42186666129997374	0.31501283478021797	5.150920132067862	-0.042201426838186056	40830
5.190295285445609	0.5776869588814223	-0.060120263635659255	-0.41078998688187207	0.3017385101623749	5.189848293372512	-0.03855875873754046	37405
5.229510971720119	0.563216786121834	-0.061374942334066214	-0.39543219519439726	0.28901416833447224	5.228873634296452	-0.03850908362066499	32302
5.268726657994629	0.5393213053377375	-0.0643707973205393	-0.37358338290530924	0.27383519636885595	5.267741570339314	-0.04416175257977976	26113
5.307942344269139	0.5227918739404669	-0.06456114709880478	-0.3637043344612739	0.25260414520317875	5.306740023330171	-0.042795707025461226	18656
5.347158030543649	0.5003804316675757	-0.06327397740361057	-0.35096036304886435	0.24018209844581298	5.346458804346742	-0.043383967755614275	13232
5.3863737168181585	0.4755183723526275	-0.07020182269812748	-0.33612956774794966	0.2190292638946127	5.385636991754895	-0.05341942598268192	10903
5.425589403092668	0.44971346295297376	-0.05634123677545972	-0.3059495374490142	0.21502493150532992	5.42438079544314	-0.03958777315738529	8063
5.464805089367179	0.4288744983884111	-0.060599146116602984	-0.2949229564835183	0.20278129833553726	5.462895188110575	-0.03509036326368299	4684
5.504020775641688	0.42353923799099796	-0.07105927379435603	-0.29385917865949784	0.1757077039584892	5.5006923805896575	-0.05988750587067781	2196
5.543236461916198	0.4194474653953061	-0.05734963684594795	-0.30029890406497595	0.18370224750744676	5.538474706265758	-0.046142057561498355	625
5.582452148190708	0.46028856893085063	-0.09544640373326055	-0.3555321102744849	0.18693864350463008	5.578893465596165	-0.03790120816810875	189
