Count	Y Lower Quartile	Y Std	Y Median	Y Mean	X Center	Y Upper Quartile	X Mean
800	-412.99249655871427	1969.6644399354225	269.94875192768814	599.9095467356667	3.6216678344652173	2296.8558772552715	3.6219825612890264
1168	-1353.82057364317	1790.3512293350736	88.50721322844038	-41.177882722932914	3.660883520739727	1620.4101093551835	3.664474752553753
2096	-1195.46731456811	1923.2395771290605	165.00213564148726	114.10650767708529	3.700099207014237	1329.0951481224074	3.6999204804671613
3232	-804.6907681862513	1654.7961897453604	180.65041776655926	177.85460484335118	3.7393148932887468	1316.5678545715364	3.738867483127851
4656	-1040.7599051501247	1647.5714716504503	-64.03032952650574	-41.589950254490155	3.778530579563257	998.8486899014388	3.7804543898869505
6512	-847.631090083154	1511.658418369954	35.946789752386394	-0.916312220155466	3.8177462658377666	963.3317559469851	3.819224924609525
8512	-903.342823006331	1511.919771507337	92.48238714307263	62.12182074918319	3.856961952112276	1042.2005483512771	3.857998151277121
9520	-765.1168402039912	1413.33014753493	105.75808963499912	37.20302418167045	3.896177638386786	941.3769964095591	3.8966172272598563
11744	-915.6594623830333	1455.9788990279717	-9.733420640728582	-41.90697695720851	3.9353933246612955	877.3596509529834	3.9356020248580665
14192	-698.5657479520687	1338.9479994900223	89.93221232582073	59.106853690934486	3.9746090109358057	869.4774934743045	3.9744073150603256
16736	-736.9535353417068	1318.1143785716968	33.3681170299742	24.290229811074212	4.013824697210316	804.1634022630378	4.014530241953544
16848	-724.1653518940511	1263.0990831389174	12.516081205954833	-13.656146545237272	4.053040383484825	711.1950216323748	4.053073865980484
19280	-624.064818474526	1192.5762324057475	91.40334348850593	44.9449605841564	4.092256069759335	750.47653910189	4.09238387166815
24400	-543.9593689937346	1048.186052529805	12.158139468794616	5.65486003722828	4.131471756033845	573.4449898748317	4.132373468695736
36112	-503.9382068714276	967.6980053480252	-6.437508719468497	-23.690615090805224	4.170687442308354	487.8316859282313	4.172144985487312
58608	-427.56103838090803	835.3527205861129	11.257662469844945	-7.3307774859810575	4.209903128582864	421.1328688110061	4.211406987195706
82240	-376.0991923540653	779.2630871163354	2.0107489724359766	-18.256760651355755	4.249118814857374	386.1696279478833	4.250093693495625
101520	-347.24970566861975	694.4323053310799	0.7179684097372956	-29.387271234265025	4.288334501131884	332.15482986847746	4.28905525504415
117344	-308.75092505650355	617.5892469228921	8.446276796187703	-23.57455741191928	4.327550187406394	306.829442814289	4.327804898415621
114864	-295.49370152403753	556.9602795169659	10.98552955633295	-11.531367554980122	4.366765873680904	289.0364343724923	4.366860707836775
116320	-262.73325338874565	536.8101498975294	6.944874223309853	-8.854381466706995	4.405981559955413	265.7351007769812	4.406131478729427
116528	-257.4396102192077	494.6328660071198	-1.2092034730312662	-23.198642374435224	4.445197246229924	239.23066880302213	4.445157195579079
113424	-222.74080300737478	439.33837959646286	2.5564428550369485	-6.289351374508897	4.4844129325044335	221.22509225999602	4.484180031771031
112224	-217.55632485195383	424.4352217824237	2.339441011226427	-7.80743177822002	4.523628618778943	214.77188265847872	4.52352406278799
104832	-220.5097705197918	389.61974269606424	-3.0468877197313304	-16.012330885930485	4.562844305053453	196.44169262023502	4.562793072429897
99152	-206.07277817938666	372.67962697219326	4.153065401813365	-6.520025201117826	4.6020599913279625	199.3323964316096	4.601960256131529
92512	-193.71169357817598	357.7318910750787	-0.38387907624201034	-7.198067363903352	4.641275677602472	188.92793645258462	4.641048815837778
73328	-187.82055959215722	328.7256255988829	5.061906853183245	2.1535984600379146	4.680491363876982	186.40456063844613	4.6796336972195025
61376	-172.41731990371295	295.79073331118326	-2.0868307214941524	-9.982835196960652	4.7197070501514915	158.94403211159124	4.719751105234967
60528	-163.46256743142294	265.4270160433679	-8.978472817441798	-6.768728378780558	4.758922736426001	156.34475598927202	4.759461120000997
68560	-142.71801534903534	250.21021009103603	2.398264788374945	-1.028065622311352	4.798138422700512	146.4150567698798	4.798772376067046
66880	-140.1011919038326	228.47552418438772	-2.856962394533184	-2.641289604838535	4.837354108975021	133.97962204822488	4.836829845194459
69120	-123.897483130826	217.80871807495882	4.331356876851714	5.4088482687401696	4.876569795249531	141.85941275028426	4.877098878599253
77552	-124.42903591424329	213.22261614426944	3.907730721652115	0.8821943939123265	4.915785481524041	127.1157329924481	4.915877735971108
75776	-119.52762463259432	202.75383007982848	-1.0940660395172017	1.1761931157769816	4.955001167798551	121.36860585071327	4.954863118150657
68544	-125.54648653423692	207.77317352679574	-2.935449018392319	-3.7777040172376637	4.994216854073061	119.8058237726732	4.994384824326494
77824	-126.26215269356544	205.17310837110844	-6.856615151236838	-8.348790151284604	5.033432540347571	114.39125903376544	5.033869037867714
74944	-107.39470947380823	191.42382535125816	-0.4944813041438465	-1.0999288831952256	5.07264822662208	108.72183695389413	5.072181066207306
66160	-105.07551805609364	192.1206550722783	1.9255873595975572	-2.5590666840223095	5.11186391289659	102.62952159276756	5.111317930870629
62144	-104.0932852363585	178.3793403754451	-1.6424781867817728	-0.06790726681882779	5.1510795991711	102.22865408500729	5.151100981693004
55040	-96.13462073107758	172.52608138072804	-1.2751774190992364	-2.874800897094465	5.190295285445609	95.75801736707763	5.189658671923723
45168	-93.02795073421112	172.7047689869372	-1.371978511531779	2.707472291091084	5.229510971720119	100.16922576670913	5.228911151389598
36032	-91.17393413394393	165.56075144647085	0.8095206748575947	-2.677065940053907	5.268726657994629	88.13000086366765	5.267290864073978
24704	-94.70389386228726	186.1754454780139	-6.310830234723653	-15.001665017398585	5.307942344269139	67.00223850639577	5.30587140115894
17040	-79.08336762461659	141.9081444738197	-2.983367856026234	-1.6730426577189799	5.347158030543649	74.24130933721244	5.346634669318823
14816	-87.42177622813324	151.4185310767341	0.1940929215415963	-0.14911568285130275	5.3863737168181585	82.31007982310803	5.385018027656205
10560	-73.63363186740708	147.5691132268534	7.873119082735684	1.2166766335361403	5.425589403092668	84.34147446624047	5.424061501821242
5872	-78.449601939481	128.28468319609215	-10.632698520768827	-5.756171237781875	5.464805089367179	73.5084220587396	5.463667370985209
2528	-84.49948398063862	150.08738550168306	-17.838685267918663	-11.172390309422024	5.504020775641688	60.14421077190673	5.500179352301186
720	-73.09846540767467	412.1963354105133	-2.596685659909781	-84.50067429893328	5.543236461916198	56.01543131595099	5.540938033681437
432	-107.64672098041774	259.4435336778905	-5.009389956174346	-51.73040515342318	5.582452148190708	47.47004935474615	5.581709479873196
