[S III] Delta T	T1	T2	T3
-4901.9607843137255	94209192.95622	0.0	0.0
-4705.882352941177	43252992.75267172	0.0	0.0
-4509.803921568628	64280014.45420995	0.0	0.0
-4313.725490196079	0.0	0.0	0.0
-4117.64705882353	56886130.37334682	0.0	0.0
-3921.5686274509803	0.0	0.0	0.0
-3725.490196078431	0.0	0.0	0.0
-3529.411764705882	13760988.196870878	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	0.0	0.0	0.0
-2941.176470588235	0.0	0.0	0.0
-2745.098039215686	28870043.28368473	0.0	0.0
-2549.0196078431372	6594515.696550371	0.0	179175656.73530945
-2352.9411764705883	17388397.011725895	0.0	0.0
-2156.862745098039	40562753.72240001	0.0	0.0
-1960.78431372549	0.0	0.0	0.0
-1764.705882352941	36396625.66994673	0.0	0.0
-1568.627450980392	0.0	0.0	0.0
-1372.5490196078429	58355669.48458159	0.0	0.0
-1176.4705882352937	45458591.27493305	0.0	0.0
-980.3921568627447	54983585.18655721	0.0	0.0
-784.3137254901958	348970431.1234659	80154401.72587968	183214567.52429253
-588.2352941176468	971759223.0141858	112836092.72234543	410667645.1932278
-392.1568627450979	3394571286.175671	96985700.94615111	1007195190.8179668
-196.07843137254895	57898812774.594604	10244394454.609552	7623277774.627403
0.0	600675160759.2289	740196109295.749	719618364312.3596
196.0784313725494	51103131173.33337	5450586868.956649	4100943524.067922
392.1568627450988	6187563702.484363	207165063.36980063	678102861.3331921
588.2352941176478	3991712460.604297	0.0	254555942.7663727
784.3137254901967	2859529598.1990995	0.0	0.0
980.3921568627457	2121041087.4560754	78231716.86432658	0.0
1176.4705882352946	1647222671.7826083	0.0	0.0
1372.5490196078435	1044131589.33275	0.0	0.0
1568.6274509803925	556275314.7858344	0.0	0.0
1764.7058823529414	420244716.84593135	0.0	0.0
1960.7843137254904	168467608.9465492	0.0	0.0
2156.8627450980393	199816585.77986205	0.0	0.0
2352.9411764705887	37693475.76032917	0.0	0.0
2549.019607843138	43808848.15137305	0.0	0.0
2745.098039215687	0.0	0.0	0.0
2941.176470588236	25428773.67254629	0.0	0.0
3137.254901960785	0.0	0.0	0.0
3333.333333333334	5761564.862045879	0.0	172337660.9770979
3529.411764705883	14140825.629108515	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	32165705.36177111	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	0.0	0.0	0.0
4901.9607843137255	6094453.483376628	0.0	0.0
